number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_gamma,params_learning_rate,params_max_depth,params_min_child_weight,params_reg_alpha,params_reg_lambda,params_subsample,user_attrs_cv_mean,user_attrs_cv_std,user_attrs_fold_best_iterations,user_attrs_fold_scores,state
26,0.8581847782022303,2026-08-27 04:49:45.735981,2026-08-27 04:49:59.061545,0 days 00:00:13.325564,0.8981480418851177,0.949955346389509,0.10264804653521425,8,3.707821157244363,0.0003824362507556758,3.271475386017675,0.8380099865899632,0.8581847782022303,0.0014643316524585734,"[1495, 1500, 1500, 1495, 1467]","[0.8557911550918963, 0.859659431095002, 0.8588122634595917, 0.8594216402230451, 0.8572394011416162]",COMPLETE
27,0.8669677243053607,2026-08-27 04:49:59.061851,2026-08-27 04:50:23.602963,0 days 00:00:24.541112,0.7600053655625387,0.5912999703320375,0.039562476336283556,7,5.984494598696171,0.0011105988818385128,0.6872518464735312,0.7895756603797992,0.8669677243053607,0.002156591556363364,"[1498, 1500, 1500, 1500, 1498]","[0.8647350137004249, 0.8700197508790845, 0.8685430868154288, 0.8644277080187422, 0.867113062113123]",COMPLETE
28,0.8759823653487171,2026-08-27 04:50:23.603357,2026-08-27 04:50:51.582916,0 days 00:00:27.979559,0.9035571214411334,0.16307760375610608,0.06440850471552748,9,9.356929348314193,0.03078720565945149,1.7914082629340526,0.92788520711102,0.8759823653487171,0.003115812958568258,"[1498, 1500, 1497, 1495, 1424]","[0.8712467208252009, 0.8808169647917353, 0.8764726874001837, 0.8767665530188201, 0.874608900707646]",COMPLETE
29,0.8759012178756664,2026-08-27 04:50:51.583270,2026-08-27 04:51:12.032015,0 days 00:00:20.448745,0.9177835330770112,0.174106856033297,0.08240518340999604,9,10.099523253467344,1.5900935063071773,1.4202338879009222,0.9241458984244015,0.8759012178756664,0.002599398178824397,"[1475, 1497, 1462, 1495, 1499]","[0.871063494093435, 0.877513770189882, 0.876903929463674, 0.8755452457823293, 0.8784796498490116]",COMPLETE
30,0.8422666173429768,2026-08-27 04:51:12.032339,2026-08-27 04:51:25.009499,0 days 00:00:12.977160,0.9256774211214311,0.8704176806234408,0.0867007426495319,9,17.615678469659315,0.912619853645507,0.2565511024442974,0.9279628822484165,0.8422666173429768,0.0038530008015732484,"[1456, 1463, 1494, 1477, 1481]","[0.834640867531672, 0.8452027645367085, 0.8439348814733242, 0.8435452229951452, 0.8440093501780338]",COMPLETE
31,0.8444892536820395,2026-08-27 04:51:25.009818,2026-08-27 04:51:38.369343,0 days 00:00:13.359525,0.8900715317553145,0.17942344583682485,0.11321933353495126,8,11.870956011452801,7.899617664387512,1.5208346220440563,0.9649585431081329,0.8444892536820395,0.0023454628545513147,"[1500, 1472, 1500, 1495, 1489]","[0.8484548082443594, 0.8425934890318554, 0.8458785796459103, 0.8423899218542926, 0.8431294696337804]",COMPLETE
32,0.8685140538192939,2026-08-27 04:51:38.369678,2026-08-27 04:52:08.755869,0 days 00:00:30.386191,0.942676755303653,0.21161042326574936,0.07423148918991787,9,22.165997395137644,0.031315264630833645,0.9314326575690436,0.909675369976811,0.8685140538192939,0.003401811741248094,"[1500, 1483, 1500, 1473, 1459]","[0.8627715751114176, 0.8702387696562904, 0.8675663419801016, 0.868912950740499, 0.8730806316081611]",COMPLETE
33,0.8683792456264028,2026-08-27 04:52:08.756184,2026-08-27 04:52:26.447147,0 days 00:00:17.690963,0.9103274874490116,0.45624620808148064,0.09241418546947341,8,9.89521112813443,0.0023840731945147815,4.02067526434441,0.884449035166676,0.8683792456264028,0.0032475268336318703,"[1495, 1494, 1497, 1495, 1494]","[0.8629894081055881, 0.8726108453235168, 0.86990839709678, 0.866896045474745, 0.8694915321313839]",COMPLETE
34,0.8582389528214728,2026-08-27 04:52:26.447473,2026-08-27 04:52:37.473184,0 days 00:00:11.025711,0.86212959718046,0.5654177682075594,0.1518842040197946,10,6.099993119114918,1.3727077453139833e-05,1.561814380642602,0.972546088847288,0.8582389528214728,0.0038580852013213596,"[1458, 1495, 772, 1499, 1499]","[0.8523571127927068, 0.861942469106614, 0.8588750844151541, 0.8555087498241841, 0.8625113479687047]",COMPLETE
35,0.8722002712315845,2026-08-27 04:52:37.473496,2026-08-27 04:52:58.766003,0 days 00:00:21.292507,0.8100029298045003,0.17607982394743638,0.057010858584817074,7,3.971121098849584,1.7576291074546322,0.683470361192524,0.9424240064805532,0.8722002712315845,0.003177800267574092,"[1497, 1497, 1500, 1485, 1499]","[0.8666517253200806, 0.8748264766677099, 0.8730147272611116, 0.8754817489688852, 0.8710266779401348]",COMPLETE
36,0.780443126057452,2026-08-27 04:52:58.766326,2026-08-27 04:53:09.494296,0 days 00:00:10.727970,0.9817231978849792,2.7487401913156297,0.08982640409595438,6,2.990249280584988,4.132132693963929e-06,1.2355485254037823,0.9140461488336601,0.780443126057452,0.0028068367214458424,"[1418, 1458, 1489, 1477, 1499]","[0.7803365841063252, 0.782549928598831, 0.7785809872359432, 0.776407669204036, 0.7843404611421247]",COMPLETE
37,0.8667746128218073,2026-08-27 04:53:09.494625,2026-08-27 04:53:22.851195,0 days 00:00:13.356570,0.8674037391984981,0.49783530413082216,0.12276122262746605,10,5.2572706663202045,0.02562594847196976,2.8622239421249454,0.932375805011315,0.8667746128218073,0.0028249760510775097,"[1494, 1497, 1493, 1480, 1377]","[0.8626846321717748, 0.8694472191971254, 0.870135239727658, 0.8646093045351432, 0.8669966684773353]",COMPLETE
38,0.8771675086250916,2026-08-27 04:53:22.851522,2026-08-27 04:53:41.065225,0 days 00:00:18.213703,0.93813156925849,0.2736613551856823,0.10031978723371286,9,6.815700128823182,0.14729646187469195,0.46788856796196493,0.8924225652853496,0.8771675086250916,0.0037481109568515054,"[1460, 1500, 1497, 1500, 1449]","[0.8702131730305932, 0.8810437650654214, 0.8766244612969766, 0.879012366700567, 0.8789437770319002]",COMPLETE
39,0.8709363869372642,2026-08-27 04:53:41.065547,2026-08-27 04:54:01.222344,0 days 00:00:20.156797,0.9483657085002307,0.3907145241727707,0.07876808535802723,9,13.861935169574851,4.864594119581704e-08,0.1255083073345048,0.8878213075673229,0.8709363869372642,0.0027116823912514483,"[1495, 1500, 1454, 1500, 1500]","[0.8659893014152452, 0.8719693476181383, 0.8737720026736454, 0.8703347785540196, 0.8726165044252725]",COMPLETE
40,0.839738182940445,2026-08-27 04:54:01.222664,2026-08-27 04:54:14.962006,0 days 00:00:13.739342,0.9986174516811182,1.347971371267619,0.05561247359334463,10,7.016721571809928,2.0122101247024515,0.325677351616332,0.8462516264518701,0.839738182940445,0.0035286445604775936,"[1481, 1498, 1500, 1495, 1482]","[0.8357194211526249, 0.8399227401414814, 0.8409951910517689, 0.8364896502414071, 0.8455639121149424]",COMPLETE
41,0.8786872697443442,2026-08-27 04:54:14.962333,2026-08-27 04:54:33.664992,0 days 00:00:18.702659,0.9255517550827884,0.151445675225869,0.10307203944162678,9,7.060975218534914,0.19146783899566103,0.5207717991609646,0.9588046540630358,0.8786872697443442,0.003933908320236887,"[1498, 1494, 1454, 1474, 1499]","[0.8726061748972764, 0.8785021850865687, 0.8776263097552217, 0.8798613536197027, 0.8848403253629512]",COMPLETE
42,0.8810320172295689,2026-08-27 04:54:33.665288,2026-08-27 04:54:50.938817,0 days 00:00:17.273529,0.9214776573823018,0.10642662702366446,0.15327631216486937,9,7.013110183282827,0.30746871869994175,0.18455137497022647,0.9529213709820022,0.8810320172295689,0.0024118302610277734,"[1414, 1467, 1497, 1472, 1499]","[0.8810888556061505, 0.8833481028494555, 0.8793312487341804, 0.8774866846701501, 0.8839051942879083]",COMPLETE
43,0.8819465402331472,2026-08-27 04:54:50.939142,2026-08-27 04:55:12.474937,0 days 00:00:21.535795,0.9248488050803509,0.0028172764960247287,0.15569158037441488,9,6.479833233524313,0.24979500393990256,0.21239121810304054,0.9539029439494215,0.8819465402331472,0.003318768330687482,"[447, 516, 372, 418, 419]","[0.8768527362122797, 0.8858071214563245, 0.8793341980174142, 0.8838404056879496, 0.8838982397917681]",COMPLETE
44,0.8861343607023449,2026-08-27 04:55:12.475264,2026-08-27 04:55:28.599855,0 days 00:00:16.124591,0.9610443932753171,0.04484555459140935,0.14677224838042968,10,3.2055025879334256,0.20172518317120286,0.16478488521827642,0.9851398025911507,0.8861343607023449,0.0018221630360538024,"[1223, 1351, 460, 1213, 1403]","[0.8831843700327213, 0.8889015350579066, 0.8860834361955904, 0.8859258228354965, 0.8865766393900089]",COMPLETE
45,0.8883825126099829,2026-08-27 04:55:28.600198,2026-08-27 04:55:44.274916,0 days 00:00:15.674718,0.9722037697949377,0.008931907202626266,0.14762515896056433,10,2.461889341097133,0.18309087346287928,0.16920015134750324,0.98472289760005,0.8883825126099829,0.002187905065740601,"[281, 321, 245, 296, 264]","[0.8894107104243322, 0.8920410392002177, 0.8860773334849249, 0.8863723177442705, 0.8880111621961694]",COMPLETE
46,0.8850207291910401,2026-08-27 04:55:44.275246,2026-08-27 04:55:58.371415,0 days 00:00:14.096169,0.9695673687651456,0.033949120465310595,0.15406256161095544,10,2.327966353268698,0.3289873033179792,0.18302234886341742,0.9968163177634469,0.8850207291910401,0.0010432610875975702,"[364, 1401, 685, 1493, 1427]","[0.8850350225549994, 0.8867609300906069, 0.8850289622015258, 0.8847950306780245, 0.8834837004300434]",COMPLETE
47,0.8869229676644472,2026-08-27 04:55:58.371736,2026-08-27 04:56:12.724073,0 days 00:00:14.352337,0.9741778130684731,0.04007029345848031,0.15507758072671712,10,2.6348447187185493,0.6752129962673824,0.16279881372894608,0.9888059261710743,0.8869229676644472,0.0013623900581145713,"[1437, 953, 695, 1480, 1066]","[0.8860385497990592, 0.8892501733922215, 0.8874518999043732, 0.8852818052033763, 0.8865924100232062]",COMPLETE
48,0.8753832566006752,2026-08-27 04:56:12.724400,2026-08-27 04:56:25.230433,0 days 00:00:12.506033,0.9708703637889466,0.025005388090370666,0.16695325848924206,10,1.5116804587139485,4.133181301930363,0.10417228621425464,0.998439823259808,0.8753832566006752,0.0021358814404175363,"[638, 664, 1460, 1075, 1461]","[0.8752847476413225, 0.8793900193378571, 0.873566128599416, 0.8751307064206048, 0.8735446810041755]",COMPLETE
49,0.8876818984032537,2026-08-27 04:56:25.230745,2026-08-27 04:56:40.126172,0 days 00:00:14.895427,0.9560253403399127,0.02102543446041491,0.1398625477652813,10,2.4733402838574143,0.703279929419113,0.18613840213232655,0.9806477731181086,0.8876818984032537,0.0014788428501773133,"[391, 1496, 268, 692, 955]","[0.8854180206503294, 0.8899801310360514, 0.8881428697181396, 0.8871238350882472, 0.8877446355235014]",COMPLETE
50,0.8636542529096559,2026-08-27 04:56:40.126485,2026-08-27 04:56:49.925491,0 days 00:00:09.799006,0.9658990165166388,0.41143336456876567,0.13682073175176343,10,2.3398718093754414,0.8683903791671097,0.14045428498665705,0.9782615168572638,0.8636542529096559,0.0025392683142090337,"[1001, 713, 795, 749, 1473]","[0.8586663034148828, 0.8655972513260162, 0.8652366540717601, 0.8644597413526657, 0.8643113143829545]",COMPLETE
51,0.8887230141067107,2026-08-27 04:56:49.925808,2026-08-27 04:57:02.195683,0 days 00:00:12.269875,0.9829442284660533,0.024966085978646618,0.17531537056403002,10,2.5495776294159476,0.43620392234348565,0.21643903997663397,0.9859838838934933,0.8887230141067107,0.0017275830397506132,"[679, 753, 574, 423, 642]","[0.8869127463445916, 0.8914506500318499, 0.8868525858136816, 0.8895552019288515, 0.8888438864145787]",COMPLETE
52,0.8847329273026304,2026-08-27 04:57:02.196006,2026-08-27 04:57:14.769968,0 days 00:00:12.573962,0.987527219971211,0.07400565195106214,0.18440743299848614,10,2.566961487960785,0.5817318772046954,0.25546795203129197,0.9851952327023921,0.8847329273026304,0.003046643320066721,"[417, 1463, 1500, 1473, 1102]","[0.885539858710958, 0.8895595773950832, 0.8801033476355055, 0.884743503429069, 0.8837183493425362]",COMPLETE
53,0.8882773226816214,2026-08-27 04:57:14.770293,2026-08-27 04:57:33.942136,0 days 00:00:19.171843,0.9576507778410408,0.0027860695959327185,0.14314908746504434,10,1.7772738997220554,0.005080100708765903,0.17135943330283868,0.9822735041838427,0.8882773226816214,0.0027470242391430476,"[242, 263, 240, 331, 299]","[0.8830747373934235, 0.8896331714875513, 0.8879610752707988, 0.8901852327818177, 0.8905323964745158]",COMPLETE
54,0.8701266433902914,2026-08-27 04:57:33.942454,2026-08-27 04:57:44.751090,0 days 00:00:10.808636,0.9541585810621673,0.3345628820439396,0.1356426445283608,10,1.1387401737779863,0.013823295716832683,0.1445212196274243,0.9795314848869332,0.8701266433902914,0.0016435269167776527,"[1497, 941, 867, 1473, 385]","[0.8687923302873806, 0.8718280156424778, 0.8676820773300649, 0.8717557035153961, 0.8705750901761381]",COMPLETE
55,0.88491267336544,2026-08-27 04:57:44.751409,2026-08-27 04:57:59.573066,0 days 00:00:14.821657,0.9834913083086079,0.09816359950333488,0.176209391356019,10,3.2265769001136637,0.06652118988946268,0.10397766960804257,0.9678581761459671,0.88491267336544,0.0011913791396620888,"[1497, 1495, 1260, 1498, 1480]","[0.8847916352923235, 0.8867219422605433, 0.8857274670103829, 0.8837397826853591, 0.8835825395785908]",COMPLETE
56,0.8701627797942695,2026-08-27 04:57:59.573380,2026-08-27 04:58:12.193306,0 days 00:00:12.619926,0.9547449377676452,0.4756480052091074,0.12673725240069605,10,1.890135624431051,0.004769902916925229,0.31690481917739977,0.9416532893803071,0.8701627797942695,0.0018611423716687577,"[1456, 1443, 1497, 1481, 1499]","[0.8686736880113752, 0.8686225371171727, 0.8727504137989789, 0.8686608251276396, 0.8721064349161806]",COMPLETE
57,0.8035434477561096,2026-08-27 04:58:12.193612,2026-08-27 04:58:18.437586,0 days 00:00:06.243974,0.9954289610547422,2.361620380308734,0.19560408873839497,10,1.3727783197042849,4.85013397400929,0.2268959195538635,0.985445275620999,0.8035434477561096,0.003489261045737421,"[519, 249, 795, 668, 949]","[0.8042899428958767, 0.8067193568823546, 0.8043501457839785, 0.7967972249251267, 0.8055605682932115]",COMPLETE
58,0.8454062867554193,2026-08-27 04:58:18.437903,2026-08-27 04:58:32.829890,0 days 00:00:14.391987,0.9356517075403351,0.2822278584832243,0.14335590825612704,4,1.6973059336930498,0.0035123484312103246,0.1549995047029102,0.9893960371966747,0.8454062867554193,0.0055447264697962495,"[1475, 1497, 1500, 1498, 1473]","[0.8411990127672183, 0.8533862790196555, 0.8375220762081321, 0.846533171525448, 0.8483908942566424]",COMPLETE
59,0.886288710168686,2026-08-27 04:58:32.830210,2026-08-27 04:58:51.469559,0 days 00:00:18.639349,0.9764613733992396,0.002107347531954986,0.16582398434236406,10,2.697923940056106,0.0001988415639221131,0.29713713488218774,0.9744284652256296,0.886288710168686,0.001432041357565749,"[240, 327, 241, 293, 288]","[0.8851176262841749, 0.8875676352543366, 0.8844205961169349, 0.88611825270362, 0.8882194404843643]",COMPLETE
60,0.8393020984816604,2026-08-27 04:58:51.469875,2026-08-27 04:58:58.989315,0 days 00:00:07.519440,0.9783096724968678,1.6269006920858553,0.16901133630567713,10,1.007679777563205,0.00047363624148622695,0.37473583914096714,0.9660114924133001,0.8393020984816604,0.003092515718794458,"[606, 508, 749, 1430, 763]","[0.8364915200539501, 0.8430590484991689, 0.8381455546400959, 0.8429032225776902, 0.8359111466373962]",COMPLETE
61,0.878377157656136,2026-08-27 04:58:58.989636,2026-08-27 04:59:12.764555,0 days 00:00:13.774919,0.9627823429396818,0.10009594878277857,0.11445135039527016,10,2.5990211637833274,7.494661075272037e-05,0.2525612452373217,0.9998324045342603,0.878377157656136,0.0022629050751195342,"[1495, 1206, 1015, 909, 765]","[0.8809626783350547, 0.8807433706992672, 0.8785786861050789, 0.8758244674476371, 0.8757765856936423]",COMPLETE
62,0.8863154757644788,2026-08-27 04:59:12.764870,2026-08-27 04:59:28.405609,0 days 00:00:15.640739,0.999277547630931,0.02796952637597763,0.16048746248872384,10,3.410845775080109,2.0856810256836806e-05,0.16516829653451043,0.9472599114031485,0.8863154757644788,0.0015763077560109872,"[279, 333, 263, 302, 315]","[0.8851807360983188, 0.8872520861836176, 0.88469248693135, 0.8854988218417543, 0.8889532477673524]",COMPLETE
63,0.8770582180854858,2026-08-27 04:59:28.405924,2026-08-27 04:59:41.166395,0 days 00:00:12.760471,0.9997220197845127,0.30195466498187257,0.16461365382189205,10,2.0724395040317267,2.6089860096548362e-05,0.1271086982286393,0.9368506978608174,0.8770582180854858,0.0012669663930733276,"[1456, 1360, 1431, 1480, 1465]","[0.8755069198459601, 0.8778848093652704, 0.8755488146020657, 0.8784601559339799, 0.8778903906801522]",COMPLETE
64,0.878514408362995,2026-08-27 04:59:41.166714,2026-08-27 05:00:14.327305,0 days 00:00:33.160591,0.9801362217099566,0.26463309154237785,0.023036775169511192,10,3.6305793783757268,0.0001382438202044904,0.19271970994805177,0.9446920431895404,0.878514408362995,0.0024962159747174023,"[1497, 1500, 1500, 1488, 1489]","[0.8742887130351614, 0.8810318485026721, 0.8772929879124775, 0.8792117510648306, 0.8807467412998334]",COMPLETE
65,0.881135364758143,2026-08-27 05:00:14.327626,2026-08-27 05:00:28.234965,0 days 00:00:13.907339,0.9459714657794233,0.13930737589924844,0.1832648903567856,10,4.307106053540316,0.0002638117205799226,0.28941792766863705,0.9548857799161492,0.881135364758143,0.0031754899785429625,"[1121, 1494, 859, 1480, 1480]","[0.8796827939945372, 0.8870238112683144, 0.8775181517575409, 0.8810543508041043, 0.8803977159662185]",COMPLETE
66,0.8873826180064823,2026-08-27 05:00:28.235283,2026-08-27 05:00:44.885417,0 days 00:00:16.650134,0.972966186646197,0.0038953423277592438,0.19948972657309016,10,2.685303462531957,3.3939112202108594e-06,0.39684931781983734,0.9721076699389749,0.8873826180064823,0.0017247431938265372,"[223, 233, 227, 216, 217]","[0.8875045254401926, 0.890017644224498, 0.8855666834768824, 0.8854672805753597, 0.8883569563154788]",COMPLETE
67,0.869874552375973,2026-08-27 05:00:44.885735,2026-08-27 05:00:54.993492,0 days 00:00:10.107757,0.9351912523654633,0.38466434468490124,0.19780776504438552,10,1.566790482004452,1.3228112529954788e-07,0.46717190529928276,0.9640958658791187,0.869874552375973,0.00380771093741715,"[1465, 635, 1332, 1472, 727]","[0.8646643688911907, 0.8748895441246618, 0.8694907927390455, 0.8733169865878229, 0.8670110695371442]",COMPLETE
68,0.8824757791867501,2026-08-27 05:00:54.993797,2026-08-27 05:01:09.526213,0 days 00:00:14.532416,0.9918506632670132,0.23917887175932276,0.1417510781646529,10,2.1830562265266886,9.91577184587746e-07,0.3690725899267971,0.9019706728186827,0.8824757791867501,0.0025104643672901523,"[1456, 1463, 1493, 1500, 1434]","[0.8828990880139399, 0.8867926294269693, 0.8814733283430972, 0.8821411400631641, 0.8790727100865796]",COMPLETE
69,0.8653028512982355,2026-08-27 05:01:09.526538,2026-08-27 05:01:21.965370,0 days 00:00:12.438832,0.9567427267103454,0.5380648160492592,0.12082645130551407,9,1.799610874481826,2.1814855315286086e-06,0.21050894663261596,0.9519864644996936,0.8653028512982355,0.005145313564524637,"[1260, 1494, 1493, 1495, 1480]","[0.8610322340142519, 0.8741986166680872, 0.8608188249449321, 0.8625044712594386, 0.8679601096044673]",COMPLETE
70,0.8833092420311914,2026-08-27 05:01:21.965691,2026-08-27 05:01:36.406930,0 days 00:00:14.441239,0.9724744510604821,0.11446847135660926,0.1827781190038948,9,4.803713472871307,6.3904351993267744e-06,0.12129289373672512,0.9209698682188696,0.8833092420311914,0.002578405956795931,"[493, 1494, 441, 1058, 1238]","[0.8786537124819721, 0.8865777457160328, 0.8836874850456734, 0.883473100438943, 0.8841541664733357]",COMPLETE
71,0.888018471944085,2026-08-27 05:01:36.407255,2026-08-27 05:01:55.638666,0 days 00:00:19.231411,0.9876852516838225,0.0015851295627513284,0.15759193043592665,10,2.7306641601229265,2.266091166673843e-05,0.16480889912551958,0.9679309854977439,0.888018471944085,0.0015627421106057305,"[305, 313, 280, 289, 287]","[0.8865506744487185, 0.8879325717190597, 0.8885334028085601, 0.8906877779403669, 0.8863879328037197]",COMPLETE
72,0.8766635575840038,2026-08-27 05:01:55.639010,2026-08-27 05:02:09.683638,0 days 00:00:14.044628,0.9873899140852489,0.20875457402502787,0.12828186460907945,10,3.251864966344467,1.7973142456947262e-05,0.16898048194246904,0.9745192818707028,0.8766635575840038,0.0026480949440979276,"[1456, 1495, 1418, 1159, 1499]","[0.8749119449657355, 0.8808695903275549, 0.8741954208834638, 0.8746441652558751, 0.8786966664873898]",COMPLETE
73,0.8867215195011278,2026-08-27 05:02:09.683968,2026-08-27 05:02:28.603567,0 days 00:00:18.919599,0.9459268766083504,0.005128334528774089,0.15929350327728364,10,2.833168371628963,4.5454933755020267e-07,0.23943569415869148,0.9884932382042622,0.8867215195011278,0.0023649126347890827,"[243, 334, 252, 302, 318]","[0.8858701889132764, 0.8900100668722156, 0.8829363547009969, 0.8866245211440037, 0.8881664658751466]",COMPLETE
74,0.8800840231336646,2026-08-27 05:02:28.603879,2026-08-27 05:02:42.380057,0 days 00:00:13.776178,0.8917338403913877,0.11571607142168272,0.14523035100201107,10,2.838315877343828,4.3289070235367835e-07,0.4043567599178524,0.991228464360009,0.8800840231336646,0.0021834649383123132,"[1332, 1360, 732, 1235, 1348]","[0.8773049044752268, 0.8831558664809821, 0.8792486873621966, 0.8786475707337548, 0.8820630866161632]",COMPLETE
75,0.8765933596746956,2026-08-27 05:02:42.380372,2026-08-27 05:02:54.304718,0 days 00:00:11.924346,0.9470376800507926,0.22512413854105068,0.1823759416392353,10,2.3855860702790648,3.0042393874395554e-08,0.23405284702975146,0.9756760057828429,0.8765933596746956,0.0029154430300011285,"[1369, 1295, 947, 1159, 1473]","[0.8776503893821102, 0.8805511766879857, 0.8738048877930434, 0.8726995729406224, 0.8782607715697163]",COMPLETE
76,0.872615219105499,2026-08-27 05:02:54.305037,2026-08-27 05:03:07.250824,0 days 00:00:12.945787,0.9108650573454075,0.34788372961866526,0.1370678106731541,9,3.0345759373227716,1.6569639813143529e-07,0.2760699323553981,0.9621839729152735,0.872615219105499,0.0041235687290922165,"[1227, 1494, 1497, 1473, 1489]","[0.8661515172331707, 0.8781191869912389, 0.8700826141918386, 0.8738957235524558, 0.8748270535587904]",COMPLETE
77,0.878763101564488,2026-08-27 05:03:07.251149,2026-08-27 05:03:21.862734,0 days 00:00:14.611585,0.9374021411428706,0.11924392016474351,0.11555176827887592,10,2.0509867886929176,1.1301890901494234e-06,0.11813504753467877,0.9882252853724972,0.878763101564488,0.002338435936442841,"[1479, 1482, 1085, 776, 1472]","[0.8759815313071729, 0.8793117548191486, 0.8821042994129596, 0.8762691785023679, 0.8801487437807909]",COMPLETE
