number,value,datetime_start,datetime_complete,duration,params_ccp_alpha,params_class_weight,params_criterion,params_max_depth,params_max_features,params_min_samples_leaf,params_min_samples_split,params_splitter,user_attrs_cv_mean,user_attrs_cv_std,user_attrs_fold_scores,state
83,0.7544993637701202,2026-08-26 23:53:32.146051,2026-08-26 23:53:33.194907,0 days 00:00:01.048856,6.162633943585286e-06,balanced,log_loss,20,0.8,5,24,best,0.7544993637701202,0.0024066280158062904,"[0.7535903571489508, 0.7541292218501511, 0.7591407977169764, 0.75345091502815, 0.7521855271063727]",COMPLETE
84,0.7544993637701202,2026-08-26 23:53:33.195249,2026-08-26 23:53:34.238306,0 days 00:00:01.043057,2.528735116695524e-06,balanced,log_loss,20,0.8,5,24,best,0.7544993637701202,0.0024066280158062904,"[0.7535903571489508, 0.7541292218501511, 0.7591407977169764, 0.75345091502815, 0.7521855271063727]",COMPLETE
85,0.7479377767239741,2026-08-26 23:53:34.238679,2026-08-26 23:53:35.331787,0 days 00:00:01.093108,1.0799040493540244e-06,balanced,log_loss,20,0.8,1,28,best,0.7479377767239741,0.005102112376444191,"[0.753976339242945, 0.7541642364009512, 0.7456274131574491, 0.7431006652417369, 0.7428202295767887]",COMPLETE
86,0.752784091285988,2026-08-26 23:53:35.332135,2026-08-26 23:53:36.393395,0 days 00:00:01.061260,6.05608146073707e-06,balanced,log_loss,21,0.8,5,24,best,0.752784091285988,0.0033905793506113706,"[0.7587952704529012, 0.7504286563097639, 0.7488769658692149, 0.752409498240891, 0.7534100655571692]",COMPLETE
87,0.7512379075391864,2026-08-26 23:53:36.393703,2026-08-26 23:53:37.446238,0 days 00:00:01.052535,3.032915919299845e-06,balanced,log_loss,21,0.8,4,24,best,0.7512379075391864,0.007785458076606085,"[0.7450014013724084, 0.7642270340294911, 0.744452371600175, 0.7562248447737582, 0.746283885920099]",COMPLETE
88,0.740857064070785,2026-08-26 23:53:37.446616,2026-08-26 23:53:38.772067,0 days 00:00:01.325451,5.746749482537665e-07,balanced,log_loss,23,,5,40,best,0.740857064070785,0.009055605365486613,"[0.7326877113474858, 0.7567056969499898, 0.7316739039692995, 0.7434312550862128, 0.7397867530009372]",COMPLETE
89,0.742673358604564,2026-08-26 23:53:38.772394,2026-08-26 23:53:39.780753,0 days 00:00:01.008359,1.299265422301563e-06,balanced,log_loss,20,0.8,11,32,best,0.742673358604564,0.01973739134687344,"[0.7175040787857881, 0.7729535102894366, 0.7267757342435583, 0.7414890689199954, 0.7546444007840414]",COMPLETE
90,0.7075569342541674,2026-08-26 23:53:39.781128,2026-08-26 23:53:40.071008,0 days 00:00:00.289880,6.479354011792171e-06,balanced,log_loss,24,log2,3,36,best,0.7075569342541674,0.008846459309504482,"[0.705712347265785, 0.7171269368997342, 0.7185015456763743, 0.6992807608874984, 0.6971630805414454]",COMPLETE
91,0.7477127186463474,2026-08-26 23:53:40.071355,2026-08-26 23:53:41.115014,0 days 00:00:01.043659,3.2411441431937456e-06,balanced,log_loss,21,0.8,5,23,best,0.7477127186463474,0.012630999458851157,"[0.728694979216291, 0.758745347698926, 0.7441013193425974, 0.7643284523171147, 0.7426934946568075]",COMPLETE
92,0.7479514553837135,2026-08-26 23:53:41.115340,2026-08-26 23:53:42.166193,0 days 00:00:01.050853,2.869874061944418e-06,balanced,log_loss,19,0.8,3,24,best,0.7479514553837135,0.008844996526594715,"[0.7463768223591191, 0.7590674501258979, 0.7336593351109851, 0.7553055621187865, 0.7453481072037791]",COMPLETE
93,0.7389671664779828,2026-08-26 23:53:42.166505,2026-08-26 23:53:43.189850,0 days 00:00:01.023345,1.960112118776921e-06,balanced,log_loss,21,0.8,13,25,best,0.7389671664779828,0.012069942421578371,"[0.7320538333515815, 0.7629907232308938, 0.734110317590897, 0.7343945896191072, 0.7312863685974341]",COMPLETE
94,0.7432738548802729,2026-08-26 23:53:43.190181,2026-08-26 23:53:44.217880,0 days 00:00:01.027699,8.355770239155806e-06,balanced,log_loss,20,0.8,9,32,best,0.7432738548802729,0.007227251124929655,"[0.7389833066210979, 0.749936964856782, 0.7528185818216376, 0.7330580249595949, 0.741572396142252]",COMPLETE
95,0.7405649566706117,2026-08-26 23:53:44.218204,2026-08-26 23:53:45.008404,0 days 00:00:00.790200,4.0219741012601236e-06,balanced,log_loss,22,0.6,6,27,best,0.7405649566706117,0.010256601352243929,"[0.7326670740066105, 0.7396130148353026, 0.7540427719132877, 0.72662456977391, 0.7498773528239481]",COMPLETE
96,0.7496540287670271,2026-08-26 23:53:45.008728,2026-08-26 23:53:46.085210,0 days 00:00:01.076482,1.3726653337059992e-05,balanced,log_loss,19,0.8,1,21,best,0.7496540287670271,0.007928759240123812,"[0.7470260244883554, 0.7649000192852732, 0.741937735817061, 0.7458945556236212, 0.7485118086208246]",COMPLETE
97,0.7507614583801326,2026-08-26 23:53:46.085536,2026-08-26 23:53:47.132124,0 days 00:00:01.046588,4.1241089963196943e-07,balanced,log_loss,18,0.8,4,24,best,0.7507614583801326,0.007493233100430605,"[0.7458391434409543, 0.757993235715412, 0.7443546555236266, 0.7616071082463539, 0.7440131489743166]",COMPLETE
98,0.6378166334828604,2026-08-26 23:53:47.132453,2026-08-26 23:53:47.173291,0 days 00:00:00.040838,5.9208815628177554e-06,balanced,gini,21,sqrt,9,30,random,0.6378166334828604,0.009329405750494903,"[0.6397913269101333, 0.6502391249938295, 0.6323889133234575, 0.6435124107436699, 0.6231513914432117]",COMPLETE
99,0.5526478685427504,2026-08-26 23:53:47.173611,2026-08-26 23:53:47.449217,0 days 00:00:00.275606,2.524422355076513e-07,balanced,log_loss,2,,14,17,best,0.5526478685427504,0.004656293546877237,"[0.5524163722944452, 0.5491857207153613, 0.5515742986571938, 0.5615064107781268, 0.5485565402686251]",COMPLETE
100,0.7470689472163365,2026-08-26 23:53:47.449528,2026-08-26 23:53:48.467107,0 days 00:00:01.017579,9.655792614445832e-07,balanced,log_loss,20,0.8,11,22,best,0.7470689472163365,0.007345082874128717,"[0.7407841558192149, 0.7561515504726494, 0.7548283390916014, 0.7457792982005998, 0.7378013924976171]",COMPLETE
101,0.7510718194781985,2026-08-26 23:53:48.467523,2026-08-26 23:53:49.505913,0 days 00:00:01.038390,1.6406924865556802e-06,,log_loss,18,0.8,7,4,best,0.7510718194781985,0.00974237774537337,"[0.7491987750708845, 0.7623658972288886, 0.742967968397231, 0.7386453643484039, 0.7621810923455842]",COMPLETE
102,0.7463185638236174,2026-08-26 23:53:49.506225,2026-08-26 23:53:50.532482,0 days 00:00:01.026257,2.6225070145392272e-06,,log_loss,17,0.8,6,14,best,0.7463185638236174,0.005879521726776653,"[0.7438541238627048, 0.7530117651135183, 0.7428706258936478, 0.7385194291474081, 0.7533368751008084]",COMPLETE
103,0.7548173512377082,2026-08-26 23:53:50.532812,2026-08-26 23:53:51.613259,0 days 00:00:01.080447,0.0002491789407771948,balanced,log_loss,16,0.8,2,7,best,0.7548173512377082,0.006436812295428345,"[0.7488735159414405, 0.7595133538911737, 0.7468799797292628, 0.7641319915157, 0.7546879151109641]",COMPLETE
104,0.7072009106817185,2026-08-26 23:53:51.613568,2026-08-26 23:53:52.673316,0 days 00:00:01.059748,0.001175637567856545,balanced,log_loss,15,0.8,2,20,best,0.7072009106817185,0.006981413548210794,"[0.7048962241769522, 0.719444538816559, 0.7057159469720831, 0.7080009823590697, 0.6979468610839282]",COMPLETE
105,0.7576994507559667,2026-08-26 23:53:52.673647,2026-08-26 23:53:53.728813,0 days 00:00:01.055166,1.644466862334227e-05,balanced,log_loss,16,0.8,4,7,best,0.7576994507559667,0.0031553805231076515,"[0.7563885461660784, 0.7616748774161689, 0.7541321634916236, 0.7612432929185599, 0.7550583737874023]",COMPLETE
106,0.6480973279367778,2026-08-26 23:53:53.729162,2026-08-26 23:53:54.499013,0 days 00:00:00.769851,1.7232643331238965e-05,balanced,log_loss,16,0.8,80,7,best,0.6480973279367778,0.009074575317197946,"[0.6525559874064855, 0.6633369922698326, 0.6392507410659266, 0.6393195662592718, 0.6460233526823724]",COMPLETE
107,0.6606990637450465,2026-08-26 23:53:54.499333,2026-08-26 23:53:54.905228,0 days 00:00:00.405895,0.0002956070323037609,balanced,log_loss,13,0.4,45,3,best,0.6606990637450465,0.00762508281898617,"[0.6589648193924141, 0.6737690655735626, 0.6634492929755442, 0.6514082250742818, 0.6559039157094301]",COMPLETE
108,0.7349936753036741,2026-08-26 23:53:54.905559,2026-08-26 23:53:55.911411,0 days 00:00:01.005852,9.513162522827189e-06,balanced,log_loss,15,0.8,9,10,best,0.7349936753036741,0.010455331791506522,"[0.7448729252411432, 0.7487126553353178, 0.7297632179876871, 0.7201214411473811, 0.7314981368068413]",COMPLETE
109,0.7589771916128945,2026-08-26 23:53:55.911778,2026-08-26 23:53:56.987085,0 days 00:00:01.075307,4.838887665356911e-05,balanced,log_loss,16,0.8,2,14,best,0.7589771916128945,0.006899070993967115,"[0.7536039101403231, 0.7612408554982121, 0.748629104682735, 0.7639239430920878, 0.7674881446511144]",COMPLETE
110,0.7120437248895185,2026-08-26 23:53:56.987472,2026-08-26 23:53:57.980015,0 days 00:00:00.992543,0.0005317564088574077,balanced,log_loss,16,0.8,2,71,best,0.7120437248895185,0.00564720250549818,"[0.7196767566624157, 0.7137942994644956, 0.7021445927004092, 0.7123248732538928, 0.7122781023663795]",COMPLETE
111,0.7343001310201605,2026-08-26 23:53:57.980338,2026-08-26 23:53:58.981460,0 days 00:00:01.001122,4.479285523783214e-05,balanced,log_loss,14,0.8,5,15,best,0.7343001310201605,0.009097226091531492,"[0.7262822792903783, 0.751229046976869, 0.7362539912712448, 0.7290709040326869, 0.7286644335296234]",COMPLETE
112,0.7605746009943194,2026-08-26 23:53:58.981791,2026-08-26 23:54:00.055497,0 days 00:00:01.073706,7.075968915906107e-05,balanced,log_loss,17,0.8,3,10,best,0.7605746009943194,0.00739934591710437,"[0.7616069353887789, 0.7739861915082998, 0.7527223827438981, 0.7594504400702373, 0.7551070552603827]",COMPLETE
113,0.7615896897280157,2026-08-26 23:54:00.055839,2026-08-26 23:54:01.127835,0 days 00:00:01.071996,0.0001434316847214773,balanced,log_loss,17,0.8,3,9,best,0.7615896897280157,0.0061322053217411935,"[0.7517017331508774, 0.7698029017944464, 0.7621601002272816, 0.7588361020635945, 0.7654476114038787]",COMPLETE
114,0.7624278253717706,2026-08-26 23:54:01.128176,2026-08-26 23:54:02.226622,0 days 00:00:01.098446,9.420818218093714e-05,balanced,log_loss,17,0.8,2,8,best,0.7624278253717706,0.005382713407564075,"[0.7560329081966443, 0.7701245535758309, 0.75953869637372, 0.7590306269332573, 0.7674123417794007]",COMPLETE
115,0.765356434671069,2026-08-26 23:54:02.226948,2026-08-26 23:54:03.296264,0 days 00:00:01.069316,0.00016711774666466282,balanced,log_loss,17,0.8,3,8,best,0.765356434671069,0.005929013312807859,"[0.7572189650254929, 0.7748037121661273, 0.7628181002072663, 0.763411523370589, 0.7685298725858695]",COMPLETE
116,0.7608767690011828,2026-08-26 23:54:03.296616,2026-08-26 23:54:04.677412,0 days 00:00:01.380796,0.00015555175074640076,balanced,log_loss,16,,1,10,best,0.7608767690011828,0.006086085101438748,"[0.7594091615309946, 0.7726720321211511, 0.7573377267313123, 0.7595260620219184, 0.755438862600538]",COMPLETE
117,0.7609131194192127,2026-08-26 23:54:04.677758,2026-08-26 23:54:06.070187,0 days 00:00:01.392429,0.00014931383498170692,balanced,entropy,16,,1,10,best,0.7609131194192127,0.006053955478179321,"[0.7594091615309946, 0.7726720321211511, 0.7573377267313123, 0.7595260620219184, 0.7556206146906872]",COMPLETE
118,0.7443029269052052,2026-08-26 23:54:06.070537,2026-08-26 23:54:07.398316,0 days 00:00:01.327779,7.905232551898629e-05,balanced,entropy,14,,1,10,best,0.7443029269052052,0.005930819633074841,"[0.7406051912252934, 0.7496936970239202, 0.7421011374180218, 0.7525623704245481, 0.7365522384342421]",COMPLETE
119,0.7116206529466814,2026-08-26 23:54:07.398635,2026-08-26 23:54:07.519847,0 days 00:00:00.121212,0.0001509169072648435,balanced,entropy,16,,3,7,random,0.7116206529466814,0.004694181046339651,"[0.7172665477323882, 0.7157572026935322, 0.7043527661221338, 0.7119767289221764, 0.7087500192631765]",COMPLETE
120,0.755949463811141,2026-08-26 23:54:07.520217,2026-08-26 23:54:08.879038,0 days 00:00:01.358821,0.000175385263391938,balanced,entropy,15,,1,9,best,0.755949463811141,0.007393877341916979,"[0.7584917226593154, 0.768608655180722, 0.749290958512169, 0.7552698055030286, 0.7480861772004707]",COMPLETE
121,0.7563176220311604,2026-08-26 23:54:08.879381,2026-08-26 23:54:10.237726,0 days 00:00:01.358345,0.00020514322730333628,balanced,entropy,15,,1,9,best,0.7563176220311604,0.007145345275485011,"[0.7595072088233165, 0.7683172704512752, 0.7493630779630203, 0.7552698055030286, 0.7491307474151614]",COMPLETE
122,0.7575469493062403,2026-08-26 23:54:10.238081,2026-08-26 23:54:11.610972,0 days 00:00:01.372891,0.00038304459542376414,balanced,entropy,15,,1,9,best,0.7575469493062403,0.005940769502146662,"[0.7584274270621362, 0.7674611355363493, 0.7508007965538042, 0.7589644652638711, 0.7520809221150411]",COMPLETE
123,0.7572783900614961,2026-08-26 23:54:11.611319,2026-08-26 23:54:12.972981,0 days 00:00:01.361662,0.0003643541318572814,balanced,entropy,15,,1,8,best,0.7572783900614961,0.006477872196649483,"[0.7589200577967637, 0.7688505678017808, 0.7528497457980293, 0.7556244935462696, 0.7501470853646369]",COMPLETE
124,0.735428661638814,2026-08-26 23:54:12.973308,2026-08-26 23:54:14.259867,0 days 00:00:01.286559,0.0004457587970656735,balanced,entropy,13,,1,9,best,0.735428661638814,0.010415402590884743,"[0.7322599539272003, 0.7486769403625001, 0.7305203663286454, 0.7454799349789832, 0.7202061125967413]",COMPLETE
125,0.7535057038799268,2026-08-26 23:54:14.260202,2026-08-26 23:54:15.599341,0 days 00:00:01.339139,0.00014070227280466098,balanced,entropy,15,,3,12,best,0.7535057038799268,0.006829118184894324,"[0.7519515119828002, 0.7654917983808742, 0.7496366899204419, 0.7552540348698313, 0.7451944842456862]",COMPLETE
126,0.7569464329160575,2026-08-26 23:54:15.599661,2026-08-26 23:54:16.980482,0 days 00:00:01.380821,0.00034369692650296934,balanced,entropy,15,,1,2,best,0.7569464329160575,0.00605035586269531,"[0.7594202235264819, 0.767211645563008, 0.752489190900965, 0.755753348814075, 0.7498577557757575]",COMPLETE
127,0.758972487645845,2026-08-26 23:54:16.980850,2026-08-26 23:54:18.368772,0 days 00:00:01.387922,0.0005871361170142438,balanced,entropy,17,,3,3,best,0.758972487645845,0.00996648606488187,"[0.75488223512484, 0.7781057633421371, 0.7526739769887315, 0.7588391777041522, 0.7503612850693644]",COMPLETE
128,0.7116396947673862,2026-08-26 23:54:18.369117,2026-08-26 23:54:19.596402,0 days 00:00:01.227285,0.0006994182706196647,balanced,entropy,12,,3,2,best,0.7116396947673862,0.011226954360421572,"[0.7161111195199599, 0.7287618625322212, 0.7008493071539372, 0.7146723430178376, 0.6978038416129753]",COMPLETE
129,0.6108912212770352,2026-08-26 23:54:19.596737,2026-08-26 23:54:20.950802,0 days 00:00:01.354065,0.003245201427500281,balanced,entropy,14,,1,5,best,0.6108912212770352,0.005587224636951928,"[0.6151051806233321, 0.6026786471093014, 0.6056181528185666, 0.61574415909026, 0.6153099667437166]",COMPLETE
130,0.7232743817366144,2026-08-26 23:54:20.951118,2026-08-26 23:54:22.332405,0 days 00:00:01.381287,0.001099309407258523,balanced,entropy,17,,3,11,best,0.7232743817366144,0.009870742905017256,"[0.7196209353419728, 0.7381227477813214, 0.7225043461557364, 0.7280219628948851, 0.7081019165091561]",COMPLETE
131,0.7645522465488501,2026-08-26 23:54:22.332735,2026-08-26 23:54:23.698711,0 days 00:00:01.365976,0.00034257442913181516,balanced,entropy,16,,3,4,best,0.7645522465488501,0.007352885271531488,"[0.7687904496280629, 0.776756335261037, 0.7578141016927233, 0.7620384023763335, 0.7573619437860937]",COMPLETE
132,0.7599453963805791,2026-08-26 23:54:23.699043,2026-08-26 23:54:25.057632,0 days 00:00:01.358589,0.0003459564229778223,balanced,entropy,16,,4,6,best,0.7599453963805791,0.007813566140183845,"[0.7548923881873911, 0.774869848336127, 0.7559514478933123, 0.7604535909595445, 0.7535597065265208]",COMPLETE
133,0.7607859312064525,2026-08-26 23:54:25.057946,2026-08-26 23:54:26.432285,0 days 00:00:01.374339,0.00041168296215141845,balanced,entropy,16,,4,4,best,0.7607859312064525,0.008286506093089289,"[0.7571923020465743, 0.7759949671394261, 0.7552889816312849, 0.7627350834701753, 0.7527183217448021]",COMPLETE
134,0.7536611603154515,2026-08-26 23:54:26.432604,2026-08-26 23:54:27.790973,0 days 00:00:01.358369,0.0006128811653434891,balanced,entropy,16,,4,6,best,0.7536611603154515,0.010339492625747236,"[0.7496338253515917, 0.7731469747981373, 0.7538034773596892, 0.7487673463680222, 0.7429541776998171]",COMPLETE
135,0.7685112924323289,2026-08-26 23:54:27.791318,2026-08-26 23:54:29.172940,0 days 00:00:01.381622,0.00037134795104564963,balanced,entropy,17,,3,4,best,0.7685112924323289,0.007807809375401472,"[0.7686973192633711, 0.7798763454883164, 0.7579284047582616, 0.7736461014533259, 0.7624082911983687]",COMPLETE
136,0.7631268075090091,2026-08-26 23:54:29.173253,2026-08-26 23:54:30.551174,0 days 00:00:01.377921,0.00010686951616566796,balanced,entropy,17,,4,4,best,0.7631268075090091,0.007815876152447663,"[0.7561780016656088, 0.7769426730630428, 0.7561047811461058, 0.7661158793124728, 0.7602927023578157]",COMPLETE
137,0.7569037565584644,2026-08-26 23:54:30.551492,2026-08-26 23:54:31.890128,0 days 00:00:01.338636,0.00011344174595620666,balanced,entropy,17,,7,4,best,0.7569037565584644,0.008589004143807862,"[0.755846281536057, 0.773002651182051, 0.7476942622452749, 0.7558238001236591, 0.75215178770528]",COMPLETE
138,0.6414307776042663,2026-08-26 23:54:31.890439,2026-08-26 23:54:33.267512,0 days 00:00:01.377073,0.0021231917477874075,balanced,entropy,17,,4,6,best,0.6414307776042663,0.013797959577342488,"[0.6255268467213599, 0.665647475121724, 0.6365280214295183, 0.6461555422976423, 0.6332960024510871]",COMPLETE
139,0.7570053438747946,2026-08-26 23:54:33.267832,2026-08-26 23:54:34.602246,0 days 00:00:01.334414,9.832347744334126e-05,balanced,entropy,17,,7,12,best,0.7570053438747946,0.008506958157365137,"[0.755846281536057, 0.773002651182051, 0.7479481337862751, 0.7558238001236591, 0.7524058527459304]",COMPLETE
140,0.7624417698175634,2026-08-26 23:54:34.602567,2026-08-26 23:54:35.982966,0 days 00:00:01.380399,7.171136850920811e-05,balanced,entropy,16,,3,4,best,0.7624417698175634,0.006094871097898825,"[0.7604395135409789, 0.7741394400467098, 0.7576306708167597, 0.7622152171850076, 0.7577840074983611]",COMPLETE
141,0.7624417698175634,2026-08-26 23:54:35.983280,2026-08-26 23:54:37.349448,0 days 00:00:01.366168,6.511424053907528e-05,balanced,entropy,16,,3,4,best,0.7624417698175634,0.006094871097898825,"[0.7604395135409789, 0.7741394400467098, 0.7576306708167597, 0.7622152171850076, 0.7577840074983611]",COMPLETE
142,0.7623909955093634,2026-08-26 23:54:37.349764,2026-08-26 23:54:38.717268,0 days 00:00:01.367504,5.6975301789741e-05,balanced,entropy,16,,3,4,best,0.7623909955093634,0.00613566021454828,"[0.7604395135409789, 0.7741394400467098, 0.7573767992757595, 0.7622152171850076, 0.7577840074983611]",COMPLETE
143,0.7566601881954954,2026-08-26 23:54:38.717616,2026-08-26 23:54:40.068443,0 days 00:00:01.350827,6.117491506512019e-05,balanced,entropy,16,,6,5,best,0.7566601881954954,0.006930376409251739,"[0.755075657276349, 0.7694815812288353, 0.7492519706821055, 0.7523963146767617, 0.7570954171134255]",COMPLETE
144,0.7624417698175634,2026-08-26 23:54:40.068771,2026-08-26 23:54:41.435122,0 days 00:00:01.366351,8.003008997869059e-05,balanced,entropy,16,,3,4,best,0.7624417698175634,0.006094871097898825,"[0.7604395135409789, 0.7741394400467098, 0.7576306708167597, 0.7622152171850076, 0.7577840074983611]",COMPLETE
145,0.7634642773214163,2026-08-26 23:54:41.435453,2026-08-26 23:54:42.803196,0 days 00:00:01.367743,8.749037860032959e-05,balanced,entropy,17,,4,3,best,0.7634642773214163,0.0075350304244799216,"[0.7566677254741946, 0.7766797918853351, 0.7567942763182552, 0.7666328255308309, 0.7605467673984659]",COMPLETE
146,0.7169852278575988,2026-08-26 23:54:42.803553,2026-08-26 23:54:42.919595,0 days 00:00:00.116042,9.155098863874479e-05,balanced,entropy,17,,5,2,random,0.7169852278575988,0.009366689515659481,"[0.7178600056138039, 0.7299389097243624, 0.71752643726967, 0.7006742043580955, 0.718926582322062]",COMPLETE
147,0.7586582169460889,2026-08-26 23:54:42.919922,2026-08-26 23:54:44.267658,0 days 00:00:01.347736,0.00014880432677766403,balanced,entropy,17,,6,4,best,0.7586582169460889,0.009115562328983568,"[0.755212318825769, 0.7746221218629842, 0.7465330625379546, 0.7575533930151988, 0.7593701884885383]",COMPLETE
148,0.7624417698175634,2026-08-26 23:54:44.267987,2026-08-26 23:54:45.643885,0 days 00:00:01.375898,6.852428826365493e-05,balanced,entropy,16,,3,4,best,0.7624417698175634,0.006094871097898825,"[0.7604395135409789, 0.7741394400467098, 0.7576306708167597, 0.7622152171850076, 0.7577840074983611]",COMPLETE
149,0.7552107032145556,2026-08-26 23:54:45.644220,2026-08-26 23:54:46.969956,0 days 00:00:01.325736,0.00011975549815646209,balanced,entropy,16,,7,4,best,0.7552107032145556,0.007920411906117765,"[0.7578112371238733, 0.7696168104938304, 0.7499130046597077, 0.7505289725934853, 0.7481834912018815]",COMPLETE
150,0.746236945998554,2026-08-26 23:54:46.970296,2026-08-26 23:54:48.285397,0 days 00:00:01.315101,0.00023871797063911587,balanced,entropy,14,,3,2,best,0.746236945998554,0.006071403223228151,"[0.7457067016721872, 0.7472571216153168, 0.7397037963408716, 0.757070260488768, 0.7414468498756263]",COMPLETE
151,0.7634149564541375,2026-08-26 23:54:48.285729,2026-08-26 23:54:49.674700,0 days 00:00:01.388971,7.86237833672301e-05,balanced,entropy,17,,3,8,best,0.7634149564541375,0.0076330005621356835,"[0.7606798668060373, 0.7737038164155604, 0.7561001954342492, 0.7711833489200748, 0.7554075546947655]",COMPLETE
152,0.7581755550307452,2026-08-26 23:54:49.675017,2026-08-26 23:54:51.039172,0 days 00:00:01.364155,8.72908284654946e-05,balanced,entropy,18,,5,8,best,0.7581755550307452,0.007357907514166588,"[0.7512223318336102, 0.7703479962778875, 0.7498689381150082, 0.7592651202720019, 0.7601733886552182]",COMPLETE
153,0.7624417698175634,2026-08-26 23:54:51.039549,2026-08-26 23:54:52.405612,0 days 00:00:01.366063,5.802456505462968e-05,balanced,entropy,16,,3,5,best,0.7624417698175634,0.006094871097898825,"[0.7604395135409789, 0.7741394400467098, 0.7576306708167597, 0.7622152171850076, 0.7577840074983611]",COMPLETE
154,0.7615879818883308,2026-08-26 23:54:52.405939,2026-08-26 23:54:53.809248,0 days 00:00:01.403309,5.743468605374393e-05,balanced,entropy,17,,2,7,best,0.7615879818883308,0.007367368108646588,"[0.7600205963286335, 0.773858743739785, 0.7521208121502289, 0.7647095887715274, 0.7572301684514787]",COMPLETE
155,0.7559467994979772,2026-08-26 23:54:53.809579,2026-08-26 23:54:55.139183,0 days 00:00:01.329604,5.5587531935973766e-05,balanced,entropy,17,,8,7,best,0.7559467994979772,0.011506078329490792,"[0.7547121954532425, 0.7758507705949153, 0.740987165324594, 0.7581898085099023, 0.7499940576072318]",COMPLETE
156,0.7592835584615854,2026-08-26 23:54:55.139552,2026-08-26 23:54:56.492812,0 days 00:00:01.353260,3.6481495976031734e-05,balanced,entropy,18,,6,5,best,0.7592835584615854,0.0072137469109486724,"[0.7515439412578027, 0.7724513345581303, 0.7545530483483652, 0.7574722639276401, 0.7603972042159884]",COMPLETE
157,0.7684507995287307,2026-08-26 23:54:56.493130,2026-08-26 23:54:57.892664,0 days 00:00:01.399534,6.689246038636467e-05,balanced,entropy,18,,3,2,best,0.7684507995287307,0.007563895100907798,"[0.7630125463548046, 0.780418448331332, 0.7582329765478769, 0.7713092063341968, 0.7692808200754434]",COMPLETE
158,0.7699871729655512,2026-08-26 23:54:57.892997,2026-08-26 23:54:59.288404,0 days 00:00:01.395407,6.1289304257004e-05,balanced,entropy,19,,3,2,best,0.7699871729655512,0.005711624596863914,"[0.7657300222145306, 0.7795620669150166, 0.7630053002182957, 0.7720802175932052, 0.769558257886708]",COMPLETE
159,0.7544262472501974,2026-08-26 23:54:59.288726,2026-08-26 23:55:00.606852,0 days 00:00:01.318126,7.275457469757047e-05,balanced,entropy,19,,10,2,best,0.7544262472501974,0.011847531889445753,"[0.7439370935230839, 0.7763285778407516, 0.7491630600980667, 0.7570728475578362, 0.7456296572312482]",COMPLETE
160,0.7685069796189553,2026-08-26 23:55:00.607173,2026-08-26 23:55:02.001594,0 days 00:00:01.394421,0.00010249216169608792,balanced,entropy,18,,3,4,best,0.7685069796189553,0.007952094084800992,"[0.7630125463548046, 0.7812070918644549, 0.7577252334658765, 0.7713092063341968, 0.7692808200754434]",COMPLETE
161,0.7685069796189553,2026-08-26 23:55:02.001962,2026-08-26 23:55:03.404774,0 days 00:00:01.402812,0.00010062777248805766,balanced,entropy,18,,3,4,best,0.7685069796189553,0.007952094084800992,"[0.7630125463548046, 0.7812070918644549, 0.7577252334658765, 0.7713092063341968, 0.7692808200754434]",COMPLETE
162,0.759480553682928,2026-08-26 23:55:03.405118,2026-08-26 23:55:04.776342,0 days 00:00:01.371224,0.00010070121253470294,balanced,entropy,19,,5,4,best,0.759480553682928,0.007780230240716561,"[0.7537775495182188, 0.7743122248573432, 0.7526283510880315, 0.7577885339952203, 0.7588961089558262]",COMPLETE
163,0.7682512287507535,2026-08-26 23:55:04.776655,2026-08-26 23:55:06.168205,0 days 00:00:01.391550,4.208744781558367e-05,balanced,entropy,18,,3,5,best,0.7682512287507535,0.007729067393532485,"[0.762749665177097, 0.780418448331332, 0.7577432527392913, 0.7713092063341968, 0.7690355711718503]",COMPLETE
164,0.7592835584615854,2026-08-26 23:55:06.168534,2026-08-26 23:55:07.525212,0 days 00:00:01.356678,3.84117565012956e-05,balanced,entropy,18,,6,2,best,0.7592835584615854,0.0072137469109486724,"[0.7515439412578027, 0.7724513345581303, 0.7545530483483652, 0.7574722639276401, 0.7603972042159884]",COMPLETE
165,0.7641889430112521,2026-08-26 23:55:07.525545,2026-08-26 23:55:08.919223,0 days 00:00:01.393678,7.969989164572292e-05,balanced,entropy,18,,4,6,best,0.7641889430112521,0.0065286711273478785,"[0.7557843575049487, 0.7744173912145985, 0.7586687619660322, 0.7665642358621639, 0.7655099685085172]",COMPLETE
166,0.764033016231969,2026-08-26 23:55:08.919561,2026-08-26 23:55:10.295131,0 days 00:00:01.375570,4.388094866100815e-05,balanced,entropy,18,,4,6,best,0.764033016231969,0.0065759459190360995,"[0.7555304859639485, 0.7744173912145985, 0.7586687619660322, 0.7665642358621639, 0.7649842061531018]",COMPLETE
167,0.7571532387595752,2026-08-26 23:55:10.295493,2026-08-26 23:55:11.642586,0 days 00:00:01.347093,3.425515928186462e-05,balanced,entropy,18,,7,6,best,0.7571532387595752,0.008300366245119845,"[0.7533196097603794, 0.7733751649990567, 0.7526799949850133, 0.7559614715285218, 0.7504299525249053]",COMPLETE
168,0.7565967795251096,2026-08-26 23:55:11.642917,2026-08-26 23:55:12.974970,0 days 00:00:01.332053,7.869110009623369e-05,balanced,entropy,19,,9,2,best,0.7565967795251096,0.011553759284126152,"[0.7483822827758075, 0.7781821796462635, 0.7481400389389753, 0.7591620657740915, 0.7491173304904102]",COMPLETE
