number,value,datetime_start,datetime_complete,duration,params_bootstrap,params_class_weight,params_criterion,params_max_depth,params_max_features,params_min_samples_leaf,params_min_samples_split,params_n_estimators,user_attrs_cv_mean,user_attrs_cv_std,user_attrs_fold_scores,state
85,0.8669829278061666,2026-08-27 01:29:55.156269,2026-08-27 01:32:05.930546,0 days 00:02:10.774277,False,balanced,entropy,24.0,0.7,2,3,900,0.8669829278061666,0.0028488696311291107,"[0.8666724473753398, 0.8718580361930256, 0.8643530396011246, 0.8680066995719478, 0.8640244162893951]",COMPLETE
86,0.8635223536704029,2026-08-27 01:32:05.930864,2026-08-27 01:33:12.970204,0 days 00:01:07.039340,True,balanced,entropy,24.0,0.5,1,4,1000,0.8635223536704029,0.002158603224306465,"[0.8657881401244482, 0.865990776056862, 0.8630856495405196, 0.8625238096007224, 0.8602233930294627]",COMPLETE
87,0.7683939404689364,2026-08-27 01:33:12.970529,2026-08-27 01:35:39.848002,0 days 00:02:26.877473,False,balanced,gini,24.0,1.0,2,6,900,0.7683939404689364,0.012448556116730826,"[0.7665477893737475, 0.7758161219753189, 0.7804291791110459, 0.7451589898328744, 0.7740176220516957]",COMPLETE
88,0.8472358283180229,2026-08-27 01:35:39.848323,2026-08-27 01:35:52.135183,0 days 00:00:12.286860,False,balanced,entropy,24.0,log2,4,5,300,0.8472358283180229,0.003495165562052401,"[0.8494986785302855, 0.853051074246899, 0.8450205194437803, 0.844461922077088, 0.8441469472920616]",COMPLETE
89,0.8700986161793628,2026-08-27 01:35:52.135506,2026-08-27 01:37:27.517988,0 days 00:01:35.382482,False,balanced,entropy,24.0,0.5,3,2,900,0.8700986161793628,0.0014678883394231982,"[0.8712212089138874, 0.8723297407281966, 0.8693554016870447, 0.8693298438106694, 0.8682568857570158]",COMPLETE
90,0.8736401551881551,2026-08-27 01:37:27.518307,2026-08-27 01:38:54.962498,0 days 00:01:27.444191,False,balanced,log_loss,24.0,0.5,1,3,800,0.8736401551881551,0.003068277972565813,"[0.8739053490086278, 0.8779776932285727, 0.868471991360607, 0.873111295368696, 0.8747344469742716]",COMPLETE
91,0.8736401551881551,2026-08-27 01:38:54.962807,2026-08-27 01:40:22.141187,0 days 00:01:27.178380,False,balanced,log_loss,24.0,0.5,1,3,800,0.8736401551881551,0.003068277972565813,"[0.8739053490086278, 0.8779776932285727, 0.868471991360607, 0.873111295368696, 0.8747344469742716]",COMPLETE
92,0.8736401551881551,2026-08-27 01:40:22.141502,2026-08-27 01:41:49.211725,0 days 00:01:27.070223,False,balanced,log_loss,24.0,0.5,1,3,800,0.8736401551881551,0.003068277972565813,"[0.8739053490086278, 0.8779776932285727, 0.868471991360607, 0.873111295368696, 0.8747344469742716]",COMPLETE
93,0.8736401551881551,2026-08-27 01:41:49.212043,2026-08-27 01:43:16.511756,0 days 00:01:27.299713,False,balanced,log_loss,24.0,0.5,1,3,800,0.8736401551881551,0.003068277972565813,"[0.8739053490086278, 0.8779776932285727, 0.868471991360607, 0.873111295368696, 0.8747344469742716]",COMPLETE
94,0.8723440143881271,2026-08-27 01:43:16.512061,2026-08-27 01:44:42.471108,0 days 00:01:25.959047,False,balanced,log_loss,24.0,0.5,2,3,800,0.8723440143881271,0.0015605588695258217,"[0.8716522044759882, 0.8752918319908257, 0.870672756858817, 0.8719026053379709, 0.8722006732770337]",COMPLETE
95,0.8740465974107104,2026-08-27 01:44:42.471432,2026-08-27 01:46:20.649153,0 days 00:01:38.177721,False,balanced,log_loss,24.0,0.5,1,3,900,0.8740465974107104,0.002627947875283013,"[0.8740676071837452, 0.8781684549554291, 0.8698599913416135, 0.8739917457673522, 0.8741451878054122]",COMPLETE
96,0.8674331180400431,2026-08-27 01:46:20.649458,2026-08-27 01:47:16.225962,0 days 00:00:55.576504,False,balanced_subsample,log_loss,24.0,0.3,1,2,900,0.8674331180400431,0.003836463714985487,"[0.869983346401051, 0.872937817954206, 0.867821484018521, 0.8625073948222876, 0.8639155470041503]",COMPLETE
97,0.8580605840968267,2026-08-27 01:47:16.226274,2026-08-27 01:47:55.243683,0 days 00:00:39.017409,False,balanced,log_loss,24.0,sqrt,1,4,900,0.8580605840968267,0.0024987544489056476,"[0.8594322225329202, 0.8611595199957609, 0.8595205553997961, 0.8550034655188582, 0.8551871570367985]",COMPLETE
98,0.8248222269538514,2026-08-27 01:47:55.244017,2026-08-27 01:49:29.188593,0 days 00:01:33.944576,False,balanced,log_loss,24.0,0.5,16,4,1000,0.8248222269538514,0.004380798112101184,"[0.8262664295348626, 0.8326477819650817, 0.823042847021759, 0.821917530978474, 0.82023654526908]",COMPLETE
99,0.8575535655750913,2026-08-27 01:49:29.188912,2026-08-27 01:50:27.351269,0 days 00:00:58.162357,True,balanced,log_loss,24.0,0.5,3,3,900,0.8575535655750913,0.0026429510810187466,"[0.8567180618876319, 0.8615249494632633, 0.8594535146635808, 0.8560764200764726, 0.8539948817845082]",COMPLETE
100,0.8740465974107104,2026-08-27 01:50:27.351587,2026-08-27 01:52:05.193589,0 days 00:01:37.842002,False,balanced,log_loss,24.0,0.5,1,3,900,0.8740465974107104,0.002627947875283013,"[0.8740676071837452, 0.8781684549554291, 0.8698599913416135, 0.8739917457673522, 0.8741451878054122]",COMPLETE
101,0.8740465974107104,2026-08-27 01:52:05.193907,2026-08-27 01:53:43.236018,0 days 00:01:38.042111,False,balanced,log_loss,24.0,0.5,1,3,900,0.8740465974107104,0.002627947875283013,"[0.8740676071837452, 0.8781684549554291, 0.8698599913416135, 0.8739917457673522, 0.8741451878054122]",COMPLETE
102,0.8739491953342717,2026-08-27 01:53:43.236348,2026-08-27 01:55:21.144595,0 days 00:01:37.908247,False,balanced,log_loss,24.0,0.5,1,2,900,0.8739491953342717,0.0018638636226390088,"[0.8757455172525815, 0.8752121775448839, 0.8706230382490395, 0.8732314122863182, 0.8749338313385353]",COMPLETE
103,0.8739491953342717,2026-08-27 01:55:21.144920,2026-08-27 01:56:59.201635,0 days 00:01:38.056715,False,balanced,log_loss,24.0,0.5,1,2,900,0.8739491953342717,0.0018638636226390088,"[0.8757455172525815, 0.8752121775448839, 0.8706230382490395, 0.8732314122863182, 0.8749338313385353]",COMPLETE
