rank,candidate_id,stability_score,mean_score,std_score,min_score,max_score,n_repeated_folds,final_n_estimators,parameters,source_trials,fold_scores
11,24,0.553327448648729,0.5611728841131656,0.03138174185774633,0.5054932271965189,0.6171232829862281,15,,"{""ccp_alpha"": 0.0006002130524639267, ""class_weight"": ""balanced"", ""criterion"": ""log_loss"", ""max_depth"": 5, ""max_features"": null, ""min_samples_leaf"": 14, ""min_samples_split"": 50, ""splitter"": ""random""}","[{""cv_seed"": 242, ""prescreen_score"": 0.5650876158472093, ""run"": 3, ""trial"": 67, ""tuning_values"": [0.5650876158472093]}]","[0.6108777183612517, 0.5430071310336704, 0.5054932271965189, 0.5529814795461965, 0.5561335812184991, 0.6171232829862281, 0.5555463841798041, 0.5213030174286614, 0.5424663469736832, 0.5872230135369234, 0.554506750044381, 0.5541390029120007, 0.5361785226204921, 0.5732415095095186, 0.6073722941496543]"
12,3,0.5533038094167638,0.5617502472869561,0.0337857514807692,0.49311468653175733,0.6202383046397377,15,,"{""ccp_alpha"": 0.006567339358561811, ""class_weight"": ""balanced"", ""criterion"": ""entropy"", ""max_depth"": 7, ""max_features"": null, ""min_samples_leaf"": 89, ""min_samples_split"": 80, ""splitter"": ""random""}","[{""cv_seed"": 42, ""prescreen_score"": 0.5610076955712149, ""run"": 1, ""trial"": 75, ""tuning_values"": [0.5610076955712149]}]","[0.6202383046397377, 0.5522637930032328, 0.49311468653175733, 0.5869693895232903, 0.5524523041580562, 0.607519902164305, 0.5431595936289134, 0.5221446425981022, 0.5381418104414393, 0.599273001171642, 0.554125915246816, 0.5437124692910295, 0.5393399035530092, 0.5817519226520486, 0.5920460707009639]"
13,22,0.5528660590482624,0.5602665331666629,0.029601896473601973,0.5148708289010488,0.6137276871038203,15,,"{""ccp_alpha"": 0.0001428046776588257, ""class_weight"": ""balanced"", ""criterion"": ""entropy"", ""max_depth"": 5, ""max_features"": null, ""min_samples_leaf"": 95, ""min_samples_split"": 35, ""splitter"": ""random""}","[{""cv_seed"": 242, ""prescreen_score"": 0.566947443013657, ""run"": 3, ""trial"": 142, ""tuning_values"": [0.566947443013657]}]","[0.6091227971015124, 0.5399600666094856, 0.5207130548354041, 0.5787258180561193, 0.5326078430001738, 0.6137276871038203, 0.5469416889596149, 0.5148708289010488, 0.5361289082978948, 0.5764620895665841, 0.5559779511205295, 0.5581395926063621, 0.5507425476241238, 0.5707577030792088, 0.5991194206380605]"
14,18,0.5528579267428408,0.5597745149979085,0.0276663530202709,0.5201728375609327,0.6054059799931463,15,,"{""ccp_alpha"": 0.0002543930678606546, ""class_weight"": ""balanced"", ""criterion"": ""entropy"", ""max_depth"": 5, ""max_features"": null, ""min_samples_leaf"": 89, ""min_samples_split"": 38, ""splitter"": ""random""}","[{""cv_seed"": 242, ""prescreen_score"": 0.5669859627102427, ""run"": 3, ""trial"": 132, ""tuning_values"": [0.5669859627102427]}]","[0.6047438709224472, 0.5399600666094856, 0.5207130548354041, 0.5787258180561193, 0.5326078430001738, 0.6054059799931463, 0.5469416889596149, 0.5201728375609327, 0.5359546619135073, 0.5764620895665841, 0.5559779511205295, 0.5581395926063621, 0.5507425476241238, 0.5707577030792088, 0.5993120191209891]"
15,19,0.5528579267428408,0.5597745149979085,0.0276663530202709,0.5201728375609327,0.6054059799931463,15,,"{""ccp_alpha"": 0.0002588299219211036, ""class_weight"": ""balanced"", ""criterion"": ""entropy"", ""max_depth"": 5, ""max_features"": null, ""min_samples_leaf"": 89, ""min_samples_split"": 36, ""splitter"": ""random""}","[{""cv_seed"": 242, ""prescreen_score"": 0.5669859627102427, ""run"": 3, ""trial"": 133, ""tuning_values"": [0.5669859627102427]}]","[0.6047438709224472, 0.5399600666094856, 0.5207130548354041, 0.5787258180561193, 0.5326078430001738, 0.6054059799931463, 0.5469416889596149, 0.5201728375609327, 0.5359546619135073, 0.5764620895665841, 0.5559779511205295, 0.5581395926063621, 0.5507425476241238, 0.5707577030792088, 0.5993120191209891]"
16,21,0.5526061293046245,0.5599206561695222,0.02925810745959113,0.5138690016400772,0.6137276871038203,15,,"{""ccp_alpha"": 0.0001031453030645242, ""class_weight"": ""balanced"", ""criterion"": ""entropy"", ""max_depth"": 5, ""max_features"": null, ""min_samples_leaf"": 93, ""min_samples_split"": 26, ""splitter"": ""random""}","[{""cv_seed"": 242, ""prescreen_score"": 0.5669859627102427, ""run"": 3, ""trial"": 147, ""tuning_values"": [0.5669859627102427]}]","[0.6047438709224472, 0.5399600666094856, 0.5207130548354041, 0.5787258180561193, 0.5326078430001738, 0.6137276871038203, 0.5469416889596149, 0.5138690016400772, 0.5361289082978948, 0.5764620895665841, 0.5559779511205295, 0.5581395926063621, 0.5507425476241238, 0.5707577030792088, 0.5993120191209891]"
17,6,0.5524184198636825,0.560303853562145,0.03154173479384992,0.49311468653175733,0.6190312201974584,15,,"{""ccp_alpha"": 0.004684821557435645, ""class_weight"": ""balanced"", ""criterion"": ""gini"", ""max_depth"": 2, ""max_features"": null, ""min_samples_leaf"": 3, ""min_samples_split"": 68, ""splitter"": ""random""}","[{""cv_seed"": 42, ""prescreen_score"": 0.560766278682759, ""run"": 1, ""trial"": 49, ""tuning_values"": [0.560766278682759]}]","[0.6190312201974584, 0.5522637930032328, 0.49311468653175733, 0.5869693895232903, 0.5524523041580562, 0.607519902164305, 0.5431595936289134, 0.5212163286839272, 0.5381418104414393, 0.5765134862914421, 0.554125915246816, 0.5478232825171242, 0.5524751459965774, 0.5677048743468714, 0.5920460707009639]"
18,20,0.5522919640693816,0.5593658756954772,0.028295646504382307,0.5138690016400772,0.6054059799931463,15,,"{""ccp_alpha"": 0.0001486820492957272, ""class_weight"": ""balanced"", ""criterion"": ""entropy"", ""max_depth"": 5, ""max_features"": null, ""min_samples_leaf"": 92, ""min_samples_split"": 39, ""splitter"": ""random""}","[{""cv_seed"": 242, ""prescreen_score"": 0.5669859627102427, ""run"": 3, ""trial"": 140, ""tuning_values"": [0.5669859627102427]}]","[0.6047438709224472, 0.5399600666094856, 0.5207130548354041, 0.5787258180561193, 0.5326078430001738, 0.6054059799931463, 0.5469416889596149, 0.5138690016400772, 0.5361289082978948, 0.5764620895665841, 0.5559779511205295, 0.5581395926063621, 0.5507425476241238, 0.5707577030792088, 0.5993120191209891]"
19,5,0.5519636410089412,0.5598742183058022,0.03164230918744382,0.49311468653175733,0.6190312201974584,15,,"{""ccp_alpha"": 0.009464592850960397, ""class_weight"": ""balanced"", ""criterion"": ""log_loss"", ""max_depth"": 6, ""max_features"": null, ""min_samples_leaf"": 51, ""min_samples_split"": 38, ""splitter"": ""random""}","[{""cv_seed"": 42, ""prescreen_score"": 0.560766278682759, ""run"": 1, ""trial"": 14, ""tuning_values"": [0.560766278682759]}]","[0.6190312201974584, 0.5522637930032328, 0.49311468653175733, 0.5869693895232903, 0.5524523041580562, 0.607519902164305, 0.5431595936289134, 0.5221446425981022, 0.5381418104414393, 0.5765134862914421, 0.554125915246816, 0.5478232825171242, 0.5451023032372613, 0.5677048743468714, 0.5920460707009639]"
20,7,0.5519636410089412,0.5598742183058022,0.03164230918744382,0.49311468653175733,0.6190312201974584,15,,"{""ccp_alpha"": 0.005426275243452626, ""class_weight"": ""balanced"", ""criterion"": ""entropy"", ""max_depth"": 2, ""max_features"": null, ""min_samples_leaf"": 61, ""min_samples_split"": 71, ""splitter"": ""random""}","[{""cv_seed"": 42, ""prescreen_score"": 0.560766278682759, ""run"": 1, ""trial"": 50, ""tuning_values"": [0.560766278682759]}]","[0.6190312201974584, 0.5522637930032328, 0.49311468653175733, 0.5869693895232903, 0.5524523041580562, 0.607519902164305, 0.5431595936289134, 0.5221446425981022, 0.5381418104414393, 0.5765134862914421, 0.554125915246816, 0.5478232825171242, 0.5451023032372613, 0.5677048743468714, 0.5920460707009639]"
21,8,0.5519636410089412,0.5598742183058022,0.03164230918744382,0.49311468653175733,0.6190312201974584,15,,"{""ccp_alpha"": 0.004862308231444959, ""class_weight"": ""balanced"", ""criterion"": ""entropy"", ""max_depth"": 2, ""max_features"": null, ""min_samples_leaf"": 61, ""min_samples_split"": 71, ""splitter"": ""random""}","[{""cv_seed"": 42, ""prescreen_score"": 0.560766278682759, ""run"": 1, ""trial"": 51, ""tuning_values"": [0.560766278682759]}]","[0.6190312201974584, 0.5522637930032328, 0.49311468653175733, 0.5869693895232903, 0.5524523041580562, 0.607519902164305, 0.5431595936289134, 0.5221446425981022, 0.5381418104414393, 0.5765134862914421, 0.554125915246816, 0.5478232825171242, 0.5451023032372613, 0.5677048743468714, 0.5920460707009639]"
22,17,0.5512117543617785,0.5597243373382618,0.03405033190593317,0.48531028181208374,0.6120474894251974,15,,"{""ccp_alpha"": 0.00109875161410483, ""class_weight"": ""balanced"", ""criterion"": ""log_loss"", ""max_depth"": 4, ""max_features"": 0.75, ""min_samples_leaf"": 12, ""min_samples_split"": 38, ""splitter"": ""random""}","[{""cv_seed"": 242, ""prescreen_score"": 0.5669943455962798, ""run"": 3, ""trial"": 85, ""tuning_values"": [0.5669943455962798]}]","[0.6018187983780706, 0.5522283328197249, 0.48531028181208374, 0.5979465361153203, 0.541745862507533, 0.6005556265874352, 0.5539509401102515, 0.5160708067852374, 0.5325233469991333, 0.578742799977738, 0.572693092236163, 0.5389025815281224, 0.5466792438790943, 0.5646493209128218, 0.6120474894251974]"
23,23,0.5504405821865203,0.5576695988472443,0.028916066642896074,0.5044763633495464,0.5976999256062806,15,,"{""ccp_alpha"": 0.005556897862699054, ""class_weight"": ""balanced"", ""criterion"": ""log_loss"", ""max_depth"": 26, ""max_features"": ""log2"", ""min_samples_leaf"": 75, ""min_samples_split"": 15, ""splitter"": ""best""}","[{""cv_seed"": 242, ""prescreen_score"": 0.566130758241848, ""run"": 3, ""trial"": 0, ""tuning_values"": [0.566130758241848]}]","[0.58971162081106, 0.5492542718666987, 0.5044763633495464, 0.5916537374744263, 0.5249758441615304, 0.5976999256062806, 0.5380237155176556, 0.5125547510208651, 0.5406842364620229, 0.5853557252293399, 0.5584763917213462, 0.5574663610036484, 0.5524857393094282, 0.5714749142928792, 0.5907503848819373]"
24,1,0.543796751618314,0.5515079421084227,0.030844761960434716,0.5092472399370565,0.6252654692430354,15,,"{""ccp_alpha"": 0.0007628336473852085, ""class_weight"": ""balanced"", ""criterion"": ""log_loss"", ""max_depth"": 7, ""max_features"": null, ""min_samples_leaf"": 56, ""min_samples_split"": 6, ""splitter"": ""random""}","[{""cv_seed"": 42, ""prescreen_score"": 0.5645440328888964, ""run"": 1, ""trial"": 21, ""tuning_values"": [0.5645440328888964]}]","[0.6252654692430354, 0.5452595401760522, 0.5092472399370565, 0.563375980687047, 0.5795719344012916, 0.5731345094488577, 0.5317211030533056, 0.5287558972534204, 0.5446203914824643, 0.5844634615580687, 0.5352274671524557, 0.5247920157284995, 0.5265023490307857, 0.5190344657106496, 0.5816473067633504]"
