number,value,datetime_start,datetime_complete,duration,params_bootstrap,params_class_weight,params_criterion,params_max_depth,params_max_features,params_min_samples_leaf,params_min_samples_split,params_n_estimators,user_attrs_cv_mean,user_attrs_cv_std,user_attrs_fold_scores,state
86,0.8735346316426768,2026-08-26 19:11:25.571070,2026-08-26 19:12:34.644062,0 days 00:01:09.072992,True,,log_loss,48.0,0.7,1,2,800,0.8735346316426768,0.006962769969622804,"[0.8670191588522785, 0.8753456485111716, 0.8823827713332847, 0.878872075381682, 0.8640535041349667]",COMPLETE
87,0.8750501855560513,2026-08-26 19:12:34.644389,2026-08-26 19:14:26.001177,0 days 00:01:51.356788,False,,log_loss,48.0,0.7,2,5,800,0.8750501855560513,0.005502857234431794,"[0.8694257727625194, 0.8728801045507285, 0.8834126610344365, 0.8795081152212213, 0.870024274211351]",COMPLETE
88,0.8635796557624312,2026-08-26 19:14:26.001494,2026-08-26 19:15:02.281573,0 days 00:00:36.280079,False,,log_loss,48.0,log2,2,7,900,0.8635796557624312,0.005112317372689771,"[0.8635616848916485, 0.8602660919889112, 0.8720506054611784, 0.8651773895612814, 0.8568425069091362]",COMPLETE
89,0.8148715884399458,2026-08-26 19:15:02.281897,2026-08-26 19:15:17.656977,0 days 00:00:15.375080,False,balanced_subsample,log_loss,12.0,0.3,1,4,300,0.8148715884399458,0.006822498594442544,"[0.808256712814222, 0.8148612996223666, 0.8274436200894133, 0.8144708144891686, 0.8093254951845582]",COMPLETE
90,0.8334036543918829,2026-08-26 19:15:17.657291,2026-08-26 19:16:57.290842,0 days 00:01:39.633551,False,,log_loss,16.0,0.7,12,3,800,0.8334036543918829,0.00664742139617617,"[0.8301574255108513, 0.8270540663643615, 0.8429502340988143, 0.8397110824666716, 0.827145463518716]",COMPLETE
91,0.877982175428421,2026-08-26 19:16:57.291156,2026-08-26 19:18:52.286023,0 days 00:01:54.994867,False,balanced_subsample,log_loss,48.0,0.7,1,3,800,0.877982175428421,0.0052843896516981586,"[0.871960772859877, 0.8796658492436832, 0.8847788503231838, 0.881817967694154, 0.8716874370212074]",COMPLETE
92,0.8776943216065739,2026-08-26 19:18:52.286342,2026-08-26 19:20:46.721227,0 days 00:01:54.434885,False,balanced_subsample,log_loss,48.0,0.7,1,2,800,0.8776943216065739,0.00458765041460274,"[0.8734030758164589, 0.8787188985063036, 0.8835538254489398, 0.8813006049962077, 0.8714952032649599]",COMPLETE
93,0.8765343922007794,2026-08-26 19:20:46.721544,2026-08-26 19:22:39.805164,0 days 00:01:53.083620,False,balanced_subsample,log_loss,48.0,0.7,2,4,800,0.8765343922007794,0.0054672789269363245,"[0.8703442874121824, 0.8787097392455046, 0.8845319691706984, 0.8786971070672543, 0.8703888581082572]",COMPLETE
94,0.86166485186777,2026-08-26 19:22:39.805493,2026-08-26 19:23:16.547450,0 days 00:00:36.741957,False,balanced_subsample,log_loss,32.0,sqrt,3,6,900,0.86166485186777,0.004888288141331176,"[0.8589622927855646, 0.8611881573315893, 0.869365958326167, 0.8640090923422886, 0.8547987585532407]",COMPLETE
95,0.8777099951983292,2026-08-26 19:23:16.547764,2026-08-26 19:25:09.059096,0 days 00:01:52.511332,False,,log_loss,48.0,0.7,1,3,800,0.8777099951983292,0.0037360795228521524,"[0.873437937513148, 0.8753828353390931, 0.8832223615560851, 0.8810055559188227, 0.8755012856644969]",COMPLETE
96,0.8775054112835647,2026-08-26 19:25:09.059425,2026-08-26 19:27:03.754453,0 days 00:01:54.695028,False,balanced_subsample,log_loss,48.0,0.7,1,5,800,0.8775054112835647,0.0054364656430682294,"[0.8726547844442992, 0.8777771478161137, 0.8855458510702778, 0.8809482976070396, 0.8706009754800937]",COMPLETE
97,0.8720084311239141,2026-08-26 19:27:03.754766,2026-08-26 19:28:40.708239,0 days 00:01:36.953473,False,,log_loss,24.0,0.7,3,2,700,0.8720084311239141,0.006081719748038192,"[0.8660046685886225, 0.8693168046664504, 0.8826513186008493, 0.8746733031098479, 0.8673960606538001]",COMPLETE
98,0.8738976128631497,2026-08-26 19:28:40.708553,2026-08-26 19:30:31.499302,0 days 00:01:50.790749,False,,log_loss,48.0,0.7,2,7,800,0.8738976128631497,0.005019520141359951,"[0.8678184465756239, 0.8725806780449196, 0.882008653308855, 0.8767991910555852, 0.8702810953307646]",COMPLETE
99,0.6852988658496644,2026-08-26 19:30:31.499610,2026-08-26 19:30:46.533683,0 days 00:00:15.034073,True,,log_loss,8.0,log2,4,3,900,0.6852988658496644,0.006117596140118289,"[0.6867139519709591, 0.6814109804990593, 0.6899125169103925, 0.6927849985893269, 0.6756718812785841]",COMPLETE
100,0.8756628821871167,2026-08-26 19:30:46.534003,2026-08-26 19:32:25.370731,0 days 00:01:38.836728,False,balanced_subsample,log_loss,48.0,0.7,2,5,700,0.8756628821871167,0.005378702972739696,"[0.8732429701050738, 0.875109252533305, 0.8842276837253132, 0.8778423316616473, 0.8678921729102442]",COMPLETE
101,0.877982175428421,2026-08-26 19:32:25.371046,2026-08-26 19:34:20.142212,0 days 00:01:54.771166,False,balanced_subsample,log_loss,48.0,0.7,1,3,800,0.877982175428421,0.0052843896516981586,"[0.871960772859877, 0.8796658492436832, 0.8847788503231838, 0.881817967694154, 0.8716874370212074]",COMPLETE
102,0.7806855094644422,2026-08-26 19:34:20.142529,2026-08-26 19:37:04.070904,0 days 00:02:43.928375,False,balanced_subsample,log_loss,48.0,1.0,1,4,800,0.7806855094644422,0.008975563504669918,"[0.7804208067556325, 0.776432710358517, 0.7935282611660397, 0.7861420364915371, 0.7669037325504844]",COMPLETE
103,0.8776943216065739,2026-08-26 19:37:04.071229,2026-08-26 19:38:58.652513,0 days 00:01:54.581284,False,balanced_subsample,log_loss,48.0,0.7,1,2,800,0.8776943216065739,0.00458765041460274,"[0.8734030758164589, 0.8787188985063036, 0.8835538254489398, 0.8813006049962077, 0.8714952032649599]",COMPLETE
104,0.8747668186164217,2026-08-26 19:38:58.652836,2026-08-26 19:40:51.209731,0 days 00:01:52.556895,False,balanced_subsample,log_loss,48.0,0.7,2,6,800,0.8747668186164217,0.005124995654880509,"[0.8698876301109458, 0.8756896457591935, 0.8826181913385739, 0.8771459861123634, 0.8684926397610323]",COMPLETE
105,0.8771789503503287,2026-08-26 19:40:51.210049,2026-08-26 19:42:43.820122,0 days 00:01:52.610073,False,,log_loss,48.0,0.7,1,4,800,0.8771789503503287,0.004404761795651492,"[0.871809826409291, 0.8757065974548786, 0.8832817001268816, 0.8813230922691182, 0.8737735354914743]",COMPLETE
106,0.8040164969883172,2026-08-26 19:42:43.820449,2026-08-26 19:43:10.936730,0 days 00:00:27.116281,False,,log_loss,12.0,sqrt,3,3,800,0.8040164969883172,0.00724151081892669,"[0.7984090375445699, 0.8049943475257969, 0.8159576137364702, 0.805859754749588, 0.7948617313851608]",COMPLETE
107,0.8339297169038055,2026-08-26 19:43:10.937036,2026-08-26 19:43:49.359873,0 days 00:00:38.422837,False,balanced_subsample,log_loss,16.0,0.3,2,32,700,0.8339297169038055,0.005645402288033117,"[0.8308698968810025, 0.8322818471392296, 0.8445743321266965, 0.8338198803052611, 0.8281026280668377]",COMPLETE
108,0.8779523583747233,2026-08-26 19:43:49.360185,2026-08-26 19:45:55.692527,0 days 00:02:06.332342,False,,log_loss,32.0,0.7,1,2,900,0.8779523583747233,0.0051539952718999155,"[0.8737165791019953, 0.8745495029602471, 0.8855196397617568, 0.8827854714265478, 0.8731905986230695]",COMPLETE
109,0.8750501855560513,2026-08-26 19:45:55.692855,2026-08-26 19:47:47.102239,0 days 00:01:51.409384,False,,log_loss,48.0,0.7,2,5,800,0.8750501855560513,0.005502857234431794,"[0.8694257727625194, 0.8728801045507285, 0.8834126610344365, 0.8795081152212213, 0.870024274211351]",COMPLETE
110,0.8720788376328764,2026-08-26 19:47:47.102551,2026-08-26 19:49:23.624746,0 days 00:01:36.522195,False,,log_loss,48.0,0.7,3,3,700,0.8720788376328764,0.006125593019032717,"[0.8660188866324807, 0.8723098288909581, 0.8818966016197173, 0.8749059662184749, 0.8652629048027506]",COMPLETE
111,0.877982175428421,2026-08-26 19:49:23.625055,2026-08-26 19:51:18.269626,0 days 00:01:54.644571,False,balanced_subsample,log_loss,48.0,0.7,1,3,800,0.877982175428421,0.0052843896516981586,"[0.871960772859877, 0.8796658492436832, 0.8847788503231838, 0.881817967694154, 0.8716874370212074]",COMPLETE
112,0.8783465559675955,2026-08-26 19:51:18.269952,2026-08-26 19:53:12.866249,0 days 00:01:54.596297,False,balanced_subsample,log_loss,48.0,0.7,1,4,800,0.8783465559675955,0.004589468049191889,"[0.8739926283031467, 0.8788826961748346, 0.8851557252442758, 0.8810480655302154, 0.8726536645855049]",COMPLETE
113,0.8765343922007794,2026-08-26 19:53:12.866582,2026-08-26 19:55:05.811702,0 days 00:01:52.945120,False,balanced_subsample,log_loss,48.0,0.7,2,4,800,0.8765343922007794,0.0054672789269363245,"[0.8703442874121824, 0.8787097392455046, 0.8845319691706984, 0.8786971070672543, 0.8703888581082572]",COMPLETE
114,0.8776943216065739,2026-08-26 19:55:05.812021,2026-08-26 19:56:59.982560,0 days 00:01:54.170539,False,balanced_subsample,log_loss,48.0,0.7,1,2,800,0.8776943216065739,0.00458765041460274,"[0.8734030758164589, 0.8787188985063036, 0.8835538254489398, 0.8813006049962077, 0.8714952032649599]",COMPLETE
115,0.857027500702241,2026-08-26 19:56:59.982888,2026-08-26 19:58:50.338098,0 days 00:01:50.355210,False,balanced_subsample,log_loss,48.0,0.7,1,24,800,0.857027500702241,0.0068763175404360334,"[0.8554344043827006, 0.8579804803514958, 0.8681351306182341, 0.8570286619089297, 0.846558826249845]",COMPLETE
116,0.7796714914070623,2026-08-26 19:58:50.338411,2026-08-26 20:01:32.700192,0 days 00:02:42.361781,False,balanced_subsample,log_loss,24.0,1.0,1,6,800,0.7796714914070623,0.01001536553710158,"[0.7806529609916284, 0.7755589077151978, 0.7937968084336045, 0.7847503125319175, 0.763598467362963]",COMPLETE
117,0.6794211426334276,2026-08-26 20:01:32.700507,2026-08-26 20:02:54.009760,0 days 00:01:21.309253,False,,log_loss,8.0,0.7,2,17,900,0.6794211426334276,0.010523928792921286,"[0.6728488966316905, 0.6992452181137269, 0.6715844423529475, 0.681268867083086, 0.6721582889856874]",COMPLETE
118,0.8751854994928328,2026-08-26 20:02:54.010060,2026-08-26 20:04:31.884631,0 days 00:01:37.874571,False,,log_loss,48.0,0.7,2,5,700,0.8751854994928328,0.005536526383430419,"[0.8708900861978454, 0.8719395794223214, 0.8833466970111851, 0.8802366208938323, 0.8695145139389799]",COMPLETE
119,0.8411152922354883,2026-08-26 20:04:31.884954,2026-08-26 20:04:51.759139,0 days 00:00:19.874185,True,,entropy,48.0,log2,3,8,800,0.8411152922354883,0.00783760737888645,"[0.8386404701881142, 0.8361354142685172, 0.8530444646851366, 0.8467489171929307, 0.8310071948427433]",COMPLETE
120,0.8778587272389645,2026-08-26 20:04:51.759460,2026-08-26 20:06:31.945154,0 days 00:01:40.185694,False,balanced_subsample,log_loss,48.0,0.7,1,2,700,0.8778587272389645,0.004407874126154284,"[0.8731707803163323, 0.8786996216793862, 0.8832362890986444, 0.8818037496502957, 0.8723831954501641]",COMPLETE
121,0.877982175428421,2026-08-26 20:06:31.945472,2026-08-26 20:08:26.547030,0 days 00:01:54.601558,False,balanced_subsample,log_loss,48.0,0.7,1,3,800,0.877982175428421,0.0052843896516981586,"[0.871960772859877, 0.8796658492436832, 0.8847788503231838, 0.881817967694154, 0.8716874370212074]",COMPLETE
122,0.877982175428421,2026-08-26 20:08:26.547357,2026-08-26 20:10:20.636917,0 days 00:01:54.089560,False,balanced_subsample,log_loss,48.0,0.7,1,3,800,0.877982175428421,0.0052843896516981586,"[0.871960772859877, 0.8796658492436832, 0.8847788503231838, 0.881817967694154, 0.8716874370212074]",COMPLETE
123,0.8765343922007794,2026-08-26 20:10:20.637239,2026-08-26 20:12:13.639167,0 days 00:01:53.001928,False,balanced_subsample,log_loss,48.0,0.7,2,4,800,0.8765343922007794,0.0054672789269363245,"[0.8703442874121824, 0.8787097392455046, 0.8845319691706984, 0.8786971070672543, 0.8703888581082572]",COMPLETE
124,0.8776943216065739,2026-08-26 20:12:13.639474,2026-08-26 20:14:08.233562,0 days 00:01:54.594088,False,balanced_subsample,log_loss,48.0,0.7,1,2,800,0.8776943216065739,0.00458765041460274,"[0.8734030758164589, 0.8787188985063036, 0.8835538254489398, 0.8813006049962077, 0.8714952032649599]",COMPLETE
125,0.8783465559675955,2026-08-26 20:14:08.233886,2026-08-26 20:16:02.507900,0 days 00:01:54.274014,False,balanced_subsample,log_loss,48.0,0.7,1,4,800,0.8783465559675955,0.004589468049191889,"[0.8739926283031467, 0.8788826961748346, 0.8851557252442758, 0.8810480655302154, 0.8726536645855049]",COMPLETE
126,0.8750501855560513,2026-08-26 20:16:02.508207,2026-08-26 20:17:54.191324,0 days 00:01:51.683117,False,,log_loss,48.0,0.7,2,5,800,0.8750501855560513,0.005502857234431794,"[0.8694257727625194, 0.8728801045507285, 0.8834126610344365, 0.8795081152212213, 0.870024274211351]",COMPLETE
127,0.8166562797062419,2026-08-26 20:17:54.191643,2026-08-26 20:18:38.868326,0 days 00:00:44.676683,False,,entropy,12.0,0.3,1,4,900,0.8166562797062419,0.0063055802452438225,"[0.8096478781554874, 0.8182755696666968, 0.8273616468036543, 0.8170251758933391, 0.8109711280120315]",COMPLETE
128,0.8786615905239236,2026-08-26 20:18:38.868656,2026-08-26 20:20:02.893297,0 days 00:01:24.024641,False,balanced_subsample,log_loss,48.0,0.5,2,6,800,0.8786615905239236,0.006901900920320632,"[0.8728769623783076, 0.8765979015786076, 0.8895712988042814, 0.8833257578798209, 0.8709360319786005]",COMPLETE
129,0.8621425767689681,2026-08-26 20:20:02.893604,2026-08-26 20:21:11.550755,0 days 00:01:08.657151,False,,log_loss,16.0,0.5,3,9,700,0.8621425767689681,0.007550967331952121,"[0.8525400894240126, 0.8603381405135219, 0.8726237286754276, 0.8689038240270568, 0.8563071012048217]",COMPLETE
130,0.8791104876276536,2026-08-26 20:21:11.551084,2026-08-26 20:22:34.142800,0 days 00:01:22.591716,False,,entropy,32.0,0.5,2,4,800,0.8791104876276536,0.00636760714376494,"[0.8701009160406183, 0.8808114593462829, 0.8876285527669735, 0.8832690302245698, 0.8737424797598242]",COMPLETE
131,0.8785519296414288,2026-08-26 20:22:34.143122,2026-08-26 20:23:56.763878,0 days 00:01:22.620756,False,,entropy,32.0,0.5,2,6,800,0.8785519296414288,0.006431237981824116,"[0.870668458048562, 0.8783422234286942, 0.8868529922895281, 0.8845994813354966, 0.8722964931048635]",COMPLETE
132,0.8780445807682403,2026-08-26 20:23:56.764201,2026-08-26 20:25:19.265221,0 days 00:01:22.501020,False,,entropy,32.0,0.5,2,7,800,0.8780445807682403,0.006569518674495103,"[0.869873679323551, 0.8785036959659928, 0.8864741830905398, 0.8839107283776161, 0.8714606170835012]",COMPLETE
133,0.8785519296414288,2026-08-26 20:25:19.265525,2026-08-26 20:26:41.485988,0 days 00:01:22.220463,False,,entropy,32.0,0.5,2,6,800,0.8785519296414288,0.006431237981824116,"[0.870668458048562, 0.8783422234286942, 0.8868529922895281, 0.8845994813354966, 0.8722964931048635]",COMPLETE
134,0.8722374259053988,2026-08-26 20:26:41.486306,2026-08-26 20:28:02.424138,0 days 00:01:20.937832,False,,entropy,32.0,0.5,4,6,800,0.8722374259053988,0.006470317137215162,"[0.8657700479572634, 0.8705851923883833, 0.8825664453591807, 0.8764071309516869, 0.8658583128704794]",COMPLETE
135,0.8748637940412115,2026-08-26 20:28:02.424439,2026-08-26 20:29:23.680561,0 days 00:01:21.256122,False,,entropy,32.0,0.5,3,8,800,0.8748637940412115,0.006570574157388967,"[0.868821043926654, 0.8735782166128909, 0.8859315762230205, 0.87790360451034, 0.8680845289331519]",COMPLETE
136,0.8787006901648352,2026-08-26 20:29:23.680874,2026-08-26 20:30:35.828905,0 days 00:01:12.148031,False,,entropy,32.0,0.5,2,6,700,0.8787006901648352,0.006241671106380473,"[0.8717483039713928, 0.8780842254926777, 0.8867210642430251, 0.8848643045674508, 0.8720855525496297]",COMPLETE
137,0.8768925085064506,2026-08-26 20:30:35.829220,2026-08-26 20:31:47.290119,0 days 00:01:11.460899,False,,entropy,32.0,0.5,3,6,700,0.8768925085064506,0.006552217540437764,"[0.8714023901127326, 0.8772781036397658, 0.8848119775854592, 0.8831560113964839, 0.8678140597978112]",COMPLETE
138,0.8787006901648352,2026-08-26 20:31:47.290437,2026-08-26 20:32:59.463403,0 days 00:01:12.172966,False,,entropy,32.0,0.5,2,6,700,0.8787006901648352,0.006241671106380473,"[0.8717483039713928, 0.8780842254926777, 0.8867210642430251, 0.8848643045674508, 0.8720855525496297]",COMPLETE
139,0.8743284745576544,2026-08-26 20:32:59.463719,2026-08-26 20:34:11.367689,0 days 00:01:11.903970,False,,entropy,32.0,0.5,2,10,700,0.8743284745576544,0.006183857330311369,"[0.868449427632104, 0.8738955531197038, 0.8845000995486706, 0.8771704076631703, 0.8676268848246228]",COMPLETE
140,0.8620787120917115,2026-08-26 20:34:11.368013,2026-08-26 20:34:48.845472,0 days 00:00:37.477459,True,,entropy,32.0,0.5,3,7,600,0.8620787120917115,0.008234467050170335,"[0.8574598342169978, 0.8598466215155961, 0.8749236177966445, 0.8671365784216433, 0.8510269085076749]",COMPLETE
141,0.8772407866925956,2026-08-26 20:34:48.845790,2026-08-26 20:36:00.999026,0 days 00:01:12.153236,False,,entropy,32.0,0.5,2,7,700,0.8772407866925956,0.00695334331100861,"[0.8685294098557311, 0.8766498562351123, 0.8862292362159506, 0.883904102925161, 0.8708913282310234]",COMPLETE
142,0.8749520367803306,2026-08-26 20:36:00.999329,2026-08-26 20:37:12.922077,0 days 00:01:11.922748,False,,entropy,32.0,0.5,2,9,700,0.8749520367803306,0.007288146663381263,"[0.8667621192215812, 0.8734375289925539, 0.8858248923460904, 0.8805853502285069, 0.8681502931129207]",COMPLETE
143,0.8787006901648352,2026-08-26 20:37:12.922385,2026-08-26 20:38:25.516110,0 days 00:01:12.593725,False,,entropy,32.0,0.5,2,6,700,0.8787006901648352,0.006241671106380473,"[0.8717483039713928, 0.8780842254926777, 0.8867210642430251, 0.8848643045674508, 0.8720855525496297]",COMPLETE
144,0.8724786076162229,2026-08-26 20:38:25.516429,2026-08-26 20:39:36.516309,0 days 00:01:10.999880,False,,entropy,32.0,0.5,4,6,700,0.8724786076162229,0.006411830919187933,"[0.8652540520852304, 0.8704587228119046, 0.8830168768949275, 0.8761555586246428, 0.8675078276644091]",COMPLETE
145,0.8794848040210272,2026-08-26 20:39:36.516642,2026-08-26 20:40:48.784191,0 days 00:01:12.267549,False,,entropy,32.0,0.5,2,5,700,0.8794848040210272,0.005993235264285934,"[0.8715224340802387, 0.87792699469725, 0.8880243369064824, 0.8844675532889936, 0.875482701132171]",COMPLETE
146,0.8189991697529357,2026-08-26 20:40:48.784514,2026-08-26 20:41:50.684702,0 days 00:01:01.900188,False,,entropy,32.0,0.5,20,8,700,0.8189991697529357,0.004710881241700935,"[0.817730729186353, 0.8183686856365305, 0.8273935164256824, 0.8187006323033298, 0.8128022852127827]",COMPLETE
147,0.8768925085064506,2026-08-26 20:41:50.685032,2026-08-26 20:43:02.173144,0 days 00:01:11.488112,False,,entropy,32.0,0.5,3,5,700,0.8768925085064506,0.006552217540437764,"[0.8714023901127326, 0.8772781036397658, 0.8848119775854592, 0.8831560113964839, 0.8678140597978112]",COMPLETE
148,0.8777293739980356,2026-08-26 20:43:02.173461,2026-08-26 20:44:04.194073,0 days 00:01:02.020612,False,,entropy,32.0,0.5,2,7,600,0.8777293739980356,0.006935838480198201,"[0.8694298732402593, 0.8764912586137713, 0.8867257554175838, 0.8846720708112032, 0.8713279119073606]",COMPLETE
149,0.8794848040210272,2026-08-26 20:44:04.194396,2026-08-26 20:45:16.323840,0 days 00:01:12.129444,False,,entropy,32.0,0.5,2,5,700,0.8794848040210272,0.005993235264285934,"[0.8715224340802387, 0.87792699469725, 0.8880243369064824, 0.8844675532889936, 0.875482701132171]",COMPLETE
150,0.8749562775496486,2026-08-26 20:45:16.324157,2026-08-26 20:46:27.505622,0 days 00:01:11.181465,False,,entropy,32.0,0.5,3,8,700,0.8749562775496486,0.0062890115419801645,"[0.8690790418626707, 0.8731937491003956, 0.8852153543163714, 0.8787176600622685, 0.8685755824065368]",COMPLETE
151,0.8784240495367801,2026-08-26 20:46:27.505939,2026-08-26 20:47:29.385733,0 days 00:01:01.879794,False,,entropy,32.0,0.5,2,6,600,0.8784240495367801,0.006899543633552249,"[0.8707885020160683, 0.878641649934503, 0.8872166163057099, 0.8848576791149957, 0.8706158003126236]",COMPLETE
152,0.8784240495367801,2026-08-26 20:47:29.386043,2026-08-26 20:48:31.577794,0 days 00:01:02.191751,False,,entropy,32.0,0.5,2,6,600,0.8784240495367801,0.006899543633552249,"[0.8707885020160683, 0.878641649934503, 0.8872166163057099, 0.8848576791149957, 0.8706158003126236]",COMPLETE
153,0.8784240495367801,2026-08-26 20:48:31.578136,2026-08-26 20:49:33.430270,0 days 00:01:01.852134,False,,entropy,32.0,0.5,2,6,600,0.8784240495367801,0.006899543633552249,"[0.8707885020160683, 0.878641649934503, 0.8872166163057099, 0.8848576791149957, 0.8706158003126236]",COMPLETE
154,0.8784240495367801,2026-08-26 20:49:33.430574,2026-08-26 20:50:35.186820,0 days 00:01:01.756246,False,,entropy,32.0,0.5,2,6,600,0.8784240495367801,0.006899543633552249,"[0.8707885020160683, 0.878641649934503, 0.8872166163057099, 0.8848576791149957, 0.8706158003126236]",COMPLETE
155,0.8766509379732128,2026-08-26 20:50:35.187138,2026-08-26 20:51:36.434277,0 days 00:01:01.247139,False,,entropy,32.0,0.5,3,6,600,0.8766509379732128,0.006922270003722687,"[0.8708850274147862, 0.8765027430058029, 0.8865533980187014, 0.8817387527659925, 0.867574768660781]",COMPLETE
156,0.8774741036983702,2026-08-26 20:51:36.434592,2026-08-26 20:52:28.110021,0 days 00:00:51.675429,False,,entropy,32.0,0.5,2,7,500,0.8774741036983702,0.006887778678994217,"[0.8697279329201547, 0.8769479159150079, 0.8871894378582406, 0.8831361350391188, 0.8703690967593283]",COMPLETE
157,0.8739115717098835,2026-08-26 20:52:28.110358,2026-08-26 20:53:29.467582,0 days 00:01:01.357224,False,,entropy,32.0,0.5,3,9,600,0.8739115717098835,0.00713707304699074,"[0.8660681076371589, 0.8727563686260765, 0.8850231205601239, 0.8786056083731308, 0.8671046533529277]",COMPLETE
158,0.8725288401774041,2026-08-26 20:53:29.467899,2026-08-26 20:54:29.906622,0 days 00:01:00.438723,False,,entropy,32.0,0.5,4,6,600,0.8725288401774041,0.005874717264059183,"[0.8664782775855441, 0.8714120991582567, 0.8821226392758891, 0.8757720582510956, 0.8668591266162352]",COMPLETE
159,0.8790131357456852,2026-08-26 20:54:29.906943,2026-08-26 20:55:31.923855,0 days 00:01:02.016912,False,,entropy,32.0,0.5,2,5,600,0.8790131357456852,0.006176133590813974,"[0.871977724555562, 0.8765891508384026, 0.8877001751037318, 0.8848576791149957, 0.8739409491157338]",COMPLETE
160,0.8762592605911161,2026-08-26 20:55:31.924165,2026-08-26 20:56:23.236141,0 days 00:00:51.311976,False,,entropy,32.0,0.5,3,5,500,0.8762592605911161,0.006349304550253892,"[0.8710708355620613, 0.8757816621595773, 0.8849505310844172, 0.8816134501719445, 0.8678798239775802]",COMPLETE
161,0.8777293739980356,2026-08-26 20:56:23.236471,2026-08-26 20:57:25.180122,0 days 00:01:01.943651,False,,entropy,32.0,0.5,2,7,600,0.8777293739980356,0.006935838480198201,"[0.8694298732402593, 0.8764912586137713, 0.8867257554175838, 0.8846720708112032, 0.8713279119073606]",COMPLETE
162,0.8784240495367801,2026-08-26 20:57:25.180441,2026-08-26 20:58:27.541959,0 days 00:01:02.361518,False,,entropy,32.0,0.5,2,6,600,0.8784240495367801,0.006899543633552249,"[0.8707885020160683, 0.878641649934503, 0.8872166163057099, 0.8848576791149957, 0.8706158003126236]",COMPLETE
163,0.8790131357456852,2026-08-26 20:58:27.542263,2026-08-26 20:59:29.531936,0 days 00:01:01.989673,False,,entropy,32.0,0.5,2,5,600,0.8790131357456852,0.006176133590813974,"[0.871977724555562, 0.8765891508384026, 0.8877001751037318, 0.8848576791149957, 0.8739409491157338]",COMPLETE
164,0.8790131357456852,2026-08-26 20:59:29.532255,2026-08-26 21:00:31.507928,0 days 00:01:01.975673,False,,entropy,32.0,0.5,2,5,600,0.8790131357456852,0.006176133590813974,"[0.871977724555562, 0.8765891508384026, 0.8877001751037318, 0.8848576791149957, 0.8739409491157338]",COMPLETE
165,0.8211004667629987,2026-08-26 21:00:31.508241,2026-08-26 21:01:24.928636,0 days 00:00:53.420395,False,,entropy,32.0,0.5,19,5,600,0.8211004667629987,0.004242835050414246,"[0.819472317384613, 0.8208571983810368, 0.828930419336715, 0.8201507276947976, 0.8160916710178315]",COMPLETE
166,0.8358696595318855,2026-08-26 21:01:24.928954,2026-08-26 21:02:11.123432,0 days 00:00:46.194478,False,,entropy,32.0,0.5,14,8,500,0.8358696595318855,0.005562456494833378,"[0.8352136161823025, 0.8314986940703809, 0.8449843328491289, 0.8385022099141822, 0.8291494446434334]",COMPLETE
167,0.8790131357456852,2026-08-26 21:02:11.123743,2026-08-26 21:03:13.442582,0 days 00:01:02.318839,False,,entropy,32.0,0.5,2,5,600,0.8790131357456852,0.006176133590813974,"[0.871977724555562, 0.8765891508384026, 0.8877001751037318, 0.8848576791149957, 0.8739409491157338]",COMPLETE
168,0.8766509379732128,2026-08-26 21:03:13.442898,2026-08-26 21:04:14.727290,0 days 00:01:01.284392,False,,entropy,32.0,0.5,3,5,600,0.8766509379732128,0.006922270003722687,"[0.8708850274147862, 0.8765027430058029, 0.8865533980187014, 0.8817387527659925, 0.867574768660781]",COMPLETE
169,0.8790131357456852,2026-08-26 21:04:14.727612,2026-08-26 21:05:16.581097,0 days 00:01:01.853485,False,,entropy,32.0,0.5,2,5,600,0.8790131357456852,0.006176133590813974,"[0.871977724555562, 0.8765891508384026, 0.8877001751037318, 0.8848576791149957, 0.8739409491157338]",COMPLETE
170,0.8660284639782547,2026-08-26 21:05:16.581411,2026-08-26 21:05:54.613058,0 days 00:00:38.031647,True,,entropy,32.0,0.5,2,5,600,0.8660284639782547,0.0070473038789283906,"[0.8604849864863678, 0.8636794037279222, 0.877521457412091, 0.8702905663108184, 0.8581659059540746]",COMPLETE
171,0.8777293739980356,2026-08-26 21:05:54.613371,2026-08-26 21:06:56.589974,0 days 00:01:01.976603,False,,entropy,32.0,0.5,2,7,600,0.8777293739980356,0.006935838480198201,"[0.8694298732402593, 0.8764912586137713, 0.8867257554175838, 0.8846720708112032, 0.8713279119073606]",COMPLETE
172,0.8790131357456852,2026-08-26 21:06:56.590296,2026-08-26 21:07:59.168803,0 days 00:01:02.578507,False,,entropy,32.0,0.5,2,5,600,0.8790131357456852,0.006176133590813974,"[0.871977724555562, 0.8765891508384026, 0.8877001751037318, 0.8848576791149957, 0.8739409491157338]",COMPLETE
173,0.8766509379732128,2026-08-26 21:07:59.169123,2026-08-26 21:09:00.639908,0 days 00:01:01.470785,False,,entropy,32.0,0.5,3,5,600,0.8766509379732128,0.006922270003722687,"[0.8708850274147862, 0.8765027430058029, 0.8865533980187014, 0.8817387527659925, 0.867574768660781]",COMPLETE
174,0.8784733600277785,2026-08-26 21:09:00.640234,2026-08-26 21:09:52.510231,0 days 00:00:51.869997,False,,entropy,32.0,0.5,2,4,500,0.8784733600277785,0.006333727193925317,"[0.8699215335023158, 0.8793885744807493, 0.8862971345170987, 0.8840973038203567, 0.8726622538183726]",COMPLETE
