rank,candidate_id,stability_score,mean_score,std_score,min_score,max_score,n_repeated_folds,final_n_estimators,parameters,source_trials,fold_scores
11,22,0.5524559484968545,0.5614958156909058,0.0361594687762051,0.5076493099293672,0.6300831444373949,15,,"{""ccp_alpha"": 2.0313411126878682e-05, ""class_weight"": ""balanced"", ""criterion"": ""entropy"", ""max_depth"": 5, ""max_features"": 0.5, ""min_samples_leaf"": 14, ""min_samples_split"": 47, ""splitter"": ""random""}","[{""cv_seed"": 242, ""prescreen_score"": 0.5693033724992731, ""run"": 3, ""trial"": 131, ""tuning_values"": [0.5693033724992731]}]","[0.5142225030290485, 0.6020485681126867, 0.5739085446072201, 0.5704557587403273, 0.522524239213601, 0.5939842027535356, 0.542597015538172, 0.5314684761620929, 0.5076493099293672, 0.6170617547811686, 0.577736236628537, 0.5453833369761658, 0.6300831444373949, 0.5489908855855044, 0.5443232588687633]"
12,24,0.5524559484968545,0.5614958156909058,0.0361594687762051,0.5076493099293672,0.6300831444373949,15,,"{""ccp_alpha"": 1.49026287853963e-05, ""class_weight"": ""balanced"", ""criterion"": ""entropy"", ""max_depth"": 5, ""max_features"": 0.5, ""min_samples_leaf"": 14, ""min_samples_split"": 46, ""splitter"": ""random""}","[{""cv_seed"": 242, ""prescreen_score"": 0.5693033724992731, ""run"": 3, ""trial"": 133, ""tuning_values"": [0.5693033724992731]}]","[0.5142225030290485, 0.6020485681126867, 0.5739085446072201, 0.5704557587403273, 0.522524239213601, 0.5939842027535356, 0.542597015538172, 0.5314684761620929, 0.5076493099293672, 0.6170617547811686, 0.577736236628537, 0.5453833369761658, 0.6300831444373949, 0.5489908855855044, 0.5443232588687633]"
13,18,0.5523967616307424,0.5615188901542987,0.03648851409422546,0.5076493099293672,0.6300831444373949,15,,"{""ccp_alpha"": 2.0312041747973705e-05, ""class_weight"": ""balanced"", ""criterion"": ""entropy"", ""max_depth"": 5, ""max_features"": 0.5, ""min_samples_leaf"": 19, ""min_samples_split"": 40, ""splitter"": ""random""}","[{""cv_seed"": 242, ""prescreen_score"": 0.5693033724992731, ""run"": 3, ""trial"": 56, ""tuning_values"": [0.5693033724992731]}]","[0.5142225030290485, 0.6044119795781108, 0.5739085446072201, 0.5704557587403273, 0.5205069446990715, 0.5939842027535356, 0.542597015538172, 0.5314684761620929, 0.5076493099293672, 0.6170617547811686, 0.577736236628537, 0.5453833369761658, 0.6300831444373949, 0.5489908855855044, 0.5443232588687633]"
14,20,0.5523363638180622,0.5614337997349232,0.03638974366744428,0.5076493099293672,0.6300831444373949,15,,"{""ccp_alpha"": 1.172709125784895e-06, ""class_weight"": ""balanced"", ""criterion"": ""entropy"", ""max_depth"": 5, ""max_features"": 0.5, ""min_samples_leaf"": 18, ""min_samples_split"": 43, ""splitter"": ""random""}","[{""cv_seed"": 242, ""prescreen_score"": 0.5693033724992731, ""run"": 3, ""trial"": 93, ""tuning_values"": [0.5693033724992731]}]","[0.5142225030290485, 0.603135623287479, 0.5739085446072201, 0.5704557587403273, 0.5205069446990715, 0.5939842027535356, 0.542597015538172, 0.5314684761620929, 0.5076493099293672, 0.6170617547811686, 0.577736236628537, 0.5453833369761658, 0.6300831444373949, 0.5489908855855044, 0.5443232588687633]"
15,21,0.5521062688994615,0.5612552843492445,0.03659606179913244,0.5076493099293672,0.6300831444373949,15,,"{""ccp_alpha"": 7.912286911092716e-06, ""class_weight"": ""balanced"", ""criterion"": ""entropy"", ""max_depth"": 5, ""max_features"": 0.5, ""min_samples_leaf"": 17, ""min_samples_split"": 46, ""splitter"": ""random""}","[{""cv_seed"": 242, ""prescreen_score"": 0.5693033724992731, ""run"": 3, ""trial"": 127, ""tuning_values"": [0.5693033724992731]}]","[0.5142225030290485, 0.603135623287479, 0.5739085446072201, 0.5704557587403273, 0.517829213913891, 0.5939842027535356, 0.542597015538172, 0.5314684761620929, 0.5076493099293672, 0.6170617547811686, 0.577736236628537, 0.5453833369761658, 0.6300831444373949, 0.5489908855855044, 0.5443232588687633]"
16,5,0.5514904132391345,0.5597638924778497,0.03309391695486082,0.522702588141351,0.6193156858800033,15,,"{""ccp_alpha"": 0.003368819029952459, ""class_weight"": ""balanced"", ""criterion"": ""gini"", ""max_depth"": 13, ""max_features"": 0.5, ""min_samples_leaf"": 66, ""min_samples_split"": 78, ""splitter"": ""best""}","[{""cv_seed"": 42, ""prescreen_score"": 0.5621087801504734, ""run"": 1, ""trial"": 102, ""tuning_values"": [0.5621087801504734]}]","[0.522702588141351, 0.6093397445825816, 0.6022547850726658, 0.5470401148758834, 0.5292066680798853, 0.57270720240826, 0.53380665524879, 0.5437843622141597, 0.53169852255806, 0.599905650457559, 0.5693873542022456, 0.5239466095813484, 0.6193156858800033, 0.5666748356575368, 0.5246876082074168]"
17,6,0.5514904132391345,0.5597638924778497,0.03309391695486082,0.522702588141351,0.6193156858800033,15,,"{""ccp_alpha"": 0.0034151992852271378, ""class_weight"": ""balanced"", ""criterion"": ""gini"", ""max_depth"": 13, ""max_features"": 0.5, ""min_samples_leaf"": 66, ""min_samples_split"": 85, ""splitter"": ""best""}","[{""cv_seed"": 42, ""prescreen_score"": 0.5621087801504734, ""run"": 1, ""trial"": 103, ""tuning_values"": [0.5621087801504734]}]","[0.522702588141351, 0.6093397445825816, 0.6022547850726658, 0.5470401148758834, 0.5292066680798853, 0.57270720240826, 0.53380665524879, 0.5437843622141597, 0.53169852255806, 0.599905650457559, 0.5693873542022456, 0.5239466095813484, 0.6193156858800033, 0.5666748356575368, 0.5246876082074168]"
18,7,0.5514904132391345,0.5597638924778497,0.03309391695486082,0.522702588141351,0.6193156858800033,15,,"{""ccp_alpha"": 0.00327914704207013, ""class_weight"": ""balanced"", ""criterion"": ""gini"", ""max_depth"": 13, ""max_features"": 0.5, ""min_samples_leaf"": 66, ""min_samples_split"": 78, ""splitter"": ""best""}","[{""cv_seed"": 42, ""prescreen_score"": 0.5621087801504734, ""run"": 1, ""trial"": 104, ""tuning_values"": [0.5621087801504734]}]","[0.522702588141351, 0.6093397445825816, 0.6022547850726658, 0.5470401148758834, 0.5292066680798853, 0.57270720240826, 0.53380665524879, 0.5437843622141597, 0.53169852255806, 0.599905650457559, 0.5693873542022456, 0.5239466095813484, 0.6193156858800033, 0.5666748356575368, 0.5246876082074168]"
19,1,0.5510387805294699,0.559183621753746,0.03257936489710473,0.5200196518384944,0.6168341096768288,15,,"{""ccp_alpha"": 0.004133821104089078, ""class_weight"": ""balanced"", ""criterion"": ""gini"", ""max_depth"": 11, ""max_features"": 0.5, ""min_samples_leaf"": 61, ""min_samples_split"": 83, ""splitter"": ""best""}","[{""cv_seed"": 42, ""prescreen_score"": 0.5664717836788694, ""run"": 1, ""trial"": 121, ""tuning_values"": [0.5664717836788694]}]","[0.522702588141351, 0.6093397445825816, 0.6022547850726658, 0.5467978668138679, 0.5512639337838804, 0.579198703710588, 0.5200196518384944, 0.5656313653668235, 0.5244614527736058, 0.5883002867787291, 0.5612028303927218, 0.5214707079677329, 0.6168341096768288, 0.553638234571881, 0.5246380648344379]"
20,4,0.5506245206240623,0.5594030677661787,0.035114188568465314,0.5106871075706435,0.6193156858800033,15,,"{""ccp_alpha"": 0.0030816695375794107, ""class_weight"": ""balanced"", ""criterion"": ""gini"", ""max_depth"": 11, ""max_features"": 0.5, ""min_samples_leaf"": 82, ""min_samples_split"": 80, ""splitter"": ""best""}","[{""cv_seed"": 42, ""prescreen_score"": 0.5622791346391683, ""run"": 1, ""trial"": 139, ""tuning_values"": [0.5622791346391683]}]","[0.5272704959143416, 0.6155139982635217, 0.599998580644276, 0.5480091071239453, 0.5206034912497571, 0.5848641292123499, 0.5106871075706435, 0.5557074213690395, 0.5260739322254305, 0.599905650457559, 0.5627678960741668, 0.5445781960633481, 0.6193156858800033, 0.553638234571881, 0.5221120898724162]"
21,17,0.5504338952844671,0.5592530503402227,0.035276620223022456,0.5076493099293672,0.6300831444373949,15,,"{""ccp_alpha"": 1.2392600630489403e-05, ""class_weight"": ""balanced"", ""criterion"": ""gini"", ""max_depth"": 5, ""max_features"": 0.5, ""min_samples_leaf"": 11, ""min_samples_split"": 41, ""splitter"": ""random""}","[{""cv_seed"": 242, ""prescreen_score"": 0.5694152956473484, ""run"": 3, ""trial"": 48, ""tuning_values"": [0.5694152956473484]}]","[0.5124653426003013, 0.5954564016898956, 0.5693481503779517, 0.5428039523886804, 0.515162149365997, 0.5852919178189383, 0.54297997072802, 0.5522632175179374, 0.5076493099293672, 0.6182988644495087, 0.5674671214276198, 0.5461530829367437, 0.6300831444373949, 0.5647019770094769, 0.5386711524255062]"
22,3,0.549785579558845,0.5576521190429653,0.03146615793648138,0.5200196518384944,0.6152069526837268,15,,"{""ccp_alpha"": 0.005284757742229621, ""class_weight"": ""balanced"", ""criterion"": ""gini"", ""max_depth"": 10, ""max_features"": 0.5, ""min_samples_leaf"": 61, ""min_samples_split"": 61, ""splitter"": ""best""}","[{""cv_seed"": 42, ""prescreen_score"": 0.5623564835157853, ""run"": 1, ""trial"": 81, ""tuning_values"": [0.5623564835157853]}]","[0.522702588141351, 0.6039820967821403, 0.5867936839956708, 0.5470401148758834, 0.5512639337838804, 0.5848641292123499, 0.5200196518384944, 0.5437843622141597, 0.5244614527736058, 0.5883002867787291, 0.5612028303927218, 0.5214707079677329, 0.6152069526837268, 0.5715769043316178, 0.5221120898724162]"
23,8,0.5480202292542781,0.5567381495916494,0.034871681349485165,0.5180923715137452,0.6193156858800033,15,,"{""ccp_alpha"": 0.00396298263939832, ""class_weight"": ""balanced"", ""criterion"": ""gini"", ""max_depth"": 12, ""max_features"": 0.5, ""min_samples_leaf"": 66, ""min_samples_split"": 82, ""splitter"": ""best""}","[{""cv_seed"": 42, ""prescreen_score"": 0.5621043502721523, ""run"": 1, ""trial"": 112, ""tuning_values"": [0.5621043502721523]}]","[0.5226804387497452, 0.6093397445825816, 0.6022547850726658, 0.5470401148758834, 0.5292066680798853, 0.57270720240826, 0.5200196518384944, 0.5437843622141597, 0.5244614527736058, 0.599905650457559, 0.5665137909838548, 0.5180923715137452, 0.6193156858800033, 0.553638234571881, 0.5221120898724162]"
24,2,0.5478479056651189,0.5560492694346586,0.032805455078158734,0.5200196518384944,0.6152069526837268,15,,"{""ccp_alpha"": 0.0046430577904416105, ""class_weight"": ""balanced"", ""criterion"": ""gini"", ""max_depth"": 11, ""max_features"": 0.5, ""min_samples_leaf"": 64, ""min_samples_split"": 80, ""splitter"": ""best""}","[{""cv_seed"": 42, ""prescreen_score"": 0.5626763398986595, ""run"": 1, ""trial"": 96, ""tuning_values"": [0.5626763398986595]}]","[0.5257826349442968, 0.6093397445825816, 0.6022547850726658, 0.5467978668138679, 0.5292066680798853, 0.5718870937466594, 0.5200196518384944, 0.5437843622141597, 0.5244614527736058, 0.5883002867787291, 0.5612028303927218, 0.5214707079677329, 0.6152069526837268, 0.5563859387963134, 0.5246380648344379]"
