number,value,datetime_start,datetime_complete,duration,params_ccp_alpha,params_class_weight,params_criterion,params_max_depth,params_max_features,params_min_samples_leaf,params_min_samples_split,params_splitter,user_attrs_cv_mean,user_attrs_cv_std,user_attrs_fold_scores,state
74,0.6499133908017044,2026-08-26 14:04:42.775094,2026-08-26 14:04:43.047153,0 days 00:00:00.272059,6.479090955434695e-05,,entropy,7,0.8,9,14,best,0.6499133908017044,0.010163245650633975,"[0.6564209299505324, 0.6436398544247578, 0.6423553082556194, 0.6403314357800493, 0.6668194255975634]",COMPLETE
75,0.8036303584627944,2026-08-26 14:04:43.047456,2026-08-26 14:04:43.457548,0 days 00:00:00.410092,6.297968273949386e-06,,entropy,24,0.8,3,17,best,0.8036303584627944,0.008510491523763637,"[0.8092486252342006, 0.7869112194773474, 0.8098015564698247, 0.8067328754292701, 0.8054575157033296]",COMPLETE
76,0.791265975952421,2026-08-26 14:04:43.457870,2026-08-26 14:04:43.813717,0 days 00:00:00.355847,1.8387329653432588e-05,,gini,26,0.8,6,13,best,0.791265975952421,0.013046238282237888,"[0.8021389657275214, 0.7969606132034937, 0.7657037142844089, 0.7975646703521186, 0.7939619161945628]",COMPLETE
77,0.7783036071557037,2026-08-26 14:04:43.814025,2026-08-26 14:04:44.103567,0 days 00:00:00.289542,1.0343987808827047e-07,,entropy,22,0.6,10,4,best,0.7783036071557037,0.0017524328432281763,"[0.7797398922271567, 0.7797202420851407, 0.7751337437204117, 0.779232492479884, 0.7776916652659255]",COMPLETE
78,0.7960407613220476,2026-08-26 14:04:44.103861,2026-08-26 14:04:44.505513,0 days 00:00:00.401652,0.00010730476209034798,,entropy,20,0.8,3,22,best,0.7960407613220476,0.019281657947105398,"[0.8080412817173599, 0.7581345778839356, 0.7997936041080069, 0.8101637171748651, 0.8040706257260708]",COMPLETE
79,0.5369132513602122,2026-08-26 14:04:44.505819,2026-08-26 14:04:44.558028,0 days 00:00:00.052209,2.7643751441458662e-08,,entropy,2,0.4,7,7,best,0.5369132513602122,0.005170377527915672,"[0.5469024885346966, 0.535928376312558, 0.5330383480825959, 0.5358877800790811, 0.5328092637921295]",COMPLETE
80,0.8027256432436765,2026-08-26 14:04:44.558327,2026-08-26 14:04:44.953972,0 days 00:00:00.395645,1.6106967977833754e-09,,entropy,25,0.8,5,17,best,0.8027256432436765,0.008506765266920055,"[0.814590996192587, 0.79398563067162, 0.7946792759815828, 0.7993638471251622, 0.8110084662474302]",COMPLETE
81,0.8133978770708981,2026-08-26 14:04:44.954274,2026-08-26 14:04:45.365854,0 days 00:00:00.411580,6.415890581966994e-05,,entropy,23,0.8,1,10,best,0.8133978770708981,0.011450816309788664,"[0.8239621455593031, 0.7964884048799181, 0.8249877059420038, 0.8033595422209814, 0.8181915867522838]",COMPLETE
82,0.8199935003948337,2026-08-26 14:04:45.366168,2026-08-26 14:04:45.779927,0 days 00:00:00.413759,5.225666511246024e-05,,entropy,24,0.8,1,5,best,0.8199935003948337,0.01829782682341939,"[0.8385623403035888, 0.7892227012574459, 0.8091764772648299, 0.8319844858005734, 0.8310214973477299]",COMPLETE
83,0.8088007471283019,2026-08-26 14:04:45.780278,2026-08-26 14:04:46.195714,0 days 00:00:00.415436,0.0007367279969192863,,entropy,27,0.8,3,2,best,0.8088007471283019,0.010600108682631356,"[0.8169016234099492, 0.7898907580768421, 0.8066392482120411, 0.8102956032601076, 0.8202765026825695]",COMPLETE
84,0.7942278438480872,2026-08-26 14:04:46.196044,2026-08-26 14:04:46.587919,0 days 00:00:00.391875,6.831035470031547e-05,,entropy,24,0.8,8,12,best,0.7942278438480872,0.004184581048758594,"[0.7970178785086403, 0.7872246663676657, 0.7916664081608017, 0.7968352629894389, 0.7983950032138892]",COMPLETE
85,0.8009367654598545,2026-08-26 14:04:46.588234,2026-08-26 14:04:47.004585,0 days 00:00:00.416351,0.0003192324011635956,,entropy,25,0.8,5,6,best,0.8009367654598545,0.011811638358807218,"[0.7934324549292571, 0.7818621411712675, 0.805580841036207, 0.8146683922834917, 0.8091399978790497]",COMPLETE
86,0.7664912211471989,2026-08-26 14:04:47.004907,2026-08-26 14:04:47.050265,0 days 00:00:00.045358,0.00015301689637656373,,entropy,21,0.8,2,10,random,0.7664912211471989,0.00969366536690537,"[0.7606848043286579, 0.7759965857818236, 0.7513852187067829, 0.7670704167571438, 0.7773190801615867]",COMPLETE
87,0.7646033340408691,2026-08-26 14:04:47.050558,2026-08-26 14:04:47.386436,0 days 00:00:00.335878,2.2466589008468082e-05,,gini,22,0.8,12,19,best,0.7646033340408691,0.01645208651290123,"[0.7751768872849994, 0.7542432016413749, 0.7568033453304102, 0.7912505624005504, 0.7455426735470106]",COMPLETE
88,0.7897374284744394,2026-08-26 14:04:47.386735,2026-08-26 14:04:47.682281,0 days 00:00:00.295546,9.501907194760974e-05,,entropy,24,0.6,7,4,best,0.7897374284744394,0.00611166118040928,"[0.7937709625919482, 0.783665182127963, 0.7821837036459908, 0.790625050348526, 0.7984422436577691]",COMPLETE
89,0.807833776295847,2026-08-26 14:04:47.682569,2026-08-26 14:04:48.093100,0 days 00:00:00.410531,0.000675135573418013,,entropy,27,0.8,3,15,best,0.807833776295847,0.01214812664097194,"[0.8122778052870164, 0.8006820562853426, 0.7949254096356078, 0.8293973831511408, 0.8018862271201268]",COMPLETE
90,0.7948908282764051,2026-08-26 14:04:48.093405,2026-08-26 14:04:48.496907,0 days 00:00:00.403502,4.8910320168538184e-05,,entropy,26,0.8,1,24,best,0.7948908282764051,0.015703115525592188,"[0.8004084377796232, 0.7653350418826959, 0.7934817806268731, 0.806352571219568, 0.8088763098732649]",COMPLETE
91,0.8099884264657632,2026-08-26 14:04:48.497218,2026-08-26 14:04:48.915661,0 days 00:00:00.418443,3.4854158470132723e-06,,entropy,23,0.8,1,9,best,0.8099884264657632,0.009030619970631409,"[0.8250549584658508, 0.7971989833968062, 0.8061091548830074, 0.8114444995122053, 0.8101345360709464]",COMPLETE
92,0.8005392851764468,2026-08-26 14:04:48.915988,2026-08-26 14:04:49.325936,0 days 00:00:00.409948,9.519619665475924e-06,,entropy,23,0.8,5,8,best,0.8005392851764468,0.012380499607942881,"[0.7934324549292571, 0.7806060107638418, 0.8044904632978183, 0.8163487405233553, 0.8078187563679613]",COMPLETE
93,0.8094444644595834,2026-08-26 14:04:49.326231,2026-08-26 14:04:49.729926,0 days 00:00:00.403695,5.060302634634167e-05,,entropy,23,0.8,3,12,best,0.8094444644595834,0.01558506887423921,"[0.8132404894128799, 0.7879196467141631, 0.7954360849659482, 0.8210185467738107, 0.8296075544311151]",COMPLETE
94,0.7910752121346202,2026-08-26 14:04:49.730290,2026-08-26 14:04:50.124512,0 days 00:00:00.394222,0.000251815208589545,,entropy,25,0.8,9,5,best,0.7910752121346202,0.006309789385518851,"[0.7841897252177527, 0.7849445105530336, 0.7905003783804451, 0.8011405398997189, 0.7946009066221508]",COMPLETE
95,0.8103685186874852,2026-08-26 14:04:50.124828,2026-08-26 14:04:50.540879,0 days 00:00:00.416051,1.6891367497512238e-06,,entropy,21,0.8,1,11,best,0.8103685186874852,0.012752639646567561,"[0.8192715755246702, 0.7914742244195047, 0.8231836115457617, 0.8191712037451849, 0.7987419782023045]",COMPLETE
96,0.8005160629333037,2026-08-26 14:04:50.541199,2026-08-26 14:04:50.952078,0 days 00:00:00.410879,1.447277514594669e-05,,entropy,24,0.8,5,7,best,0.8005160629333037,0.012319283222121127,"[0.7934324549292571, 0.7806060107638418, 0.8044904632978183, 0.8159941305942774, 0.8080572550813235]",COMPLETE
97,0.7841032395941401,2026-08-26 14:04:50.952423,2026-08-26 14:04:51.154157,0 days 00:00:00.201734,0.00015455640616315267,,entropy,22,0.4,3,2,best,0.7841032395941401,0.010961768394403016,"[0.7898782276906555, 0.7624551366565838, 0.786805343640864, 0.7922333896755883, 0.7891441003070088]",COMPLETE
98,0.7935748158531378,2026-08-26 14:04:51.154461,2026-08-26 14:04:51.554570,0 days 00:00:00.400109,1.7374061692161547e-07,,entropy,19,0.8,7,13,best,0.7935748158531378,0.015320933811797796,"[0.8031807785220155, 0.7755547192362936, 0.8169468509536942, 0.7931149547927347, 0.779076775760951]",COMPLETE
99,0.743593587019981,2026-08-26 14:04:51.554881,2026-08-26 14:04:51.597491,0 days 00:00:00.042610,0.0003752836834325913,,entropy,25,0.8,2,20,random,0.743593587019981,0.014508607549412491,"[0.7680153971081021, 0.752008284841699, 0.7309950215377468, 0.7301764717340068, 0.7367727598783507]",COMPLETE
100,0.746298858777903,2026-08-26 14:04:51.597762,2026-08-26 14:04:51.699862,0 days 00:00:00.102100,9.971356278885603e-07,,entropy,23,sqrt,10,4,best,0.746298858777903,0.013357052855806607,"[0.7351836872999398, 0.7283579874682694, 0.7628191615608753, 0.7594638155513761, 0.7456696420090547]",COMPLETE
101,0.8132318693246136,2026-08-26 14:04:51.700164,2026-08-26 14:04:52.110457,0 days 00:00:00.410293,4.5987490651399527e-07,,entropy,21,0.8,1,10,best,0.8132318693246136,0.011147090298365903,"[0.8239621455593031, 0.7955301231924198, 0.8238077649390539, 0.8053283469355512, 0.8175309659967397]",COMPLETE
102,0.7974208986987048,2026-08-26 14:04:52.110802,2026-08-26 14:04:52.510384,0 days 00:00:00.399582,3.954716567572424e-07,,entropy,24,0.8,5,16,best,0.7974208986987048,0.01503484114386409,"[0.7818023121779127, 0.7798945776842174, 0.7988311206433646, 0.8193539734034738, 0.8072225095845559]",COMPLETE
103,0.8130739158554838,2026-08-26 14:04:52.510724,2026-08-26 14:04:52.931021,0 days 00:00:00.420297,2.987807185713687e-07,,entropy,20,0.8,1,8,best,0.8130739158554838,0.013049855817687826,"[0.82351401382068, 0.7901465891952736, 0.8106970328095643, 0.8134096610976087, 0.8276022823542935]",COMPLETE
104,0.8043213919054626,2026-08-26 14:04:52.931345,2026-08-26 14:04:53.338138,0 days 00:00:00.406793,3.3754180586797825e-07,,entropy,20,0.8,4,10,best,0.8043213919054626,0.01314860201356299,"[0.8112139754997824, 0.7807750893618173, 0.8002693270406994, 0.810692536009867, 0.8186560316151471]",COMPLETE
105,0.6855724449424547,2026-08-26 14:04:53.338474,2026-08-26 14:04:53.646306,0 days 00:00:00.307832,5.507655585228465e-07,,entropy,19,0.8,57,6,best,0.6855724449424547,0.014404416563121608,"[0.7079847509520932, 0.688186049445768, 0.6634689972112627, 0.6883219674917452, 0.6799004596114044]",COMPLETE
106,0.7974799946816746,2026-08-26 14:04:53.646617,2026-08-26 14:04:54.016673,0 days 00:00:00.370056,2.1135118108756774e-07,,gini,22,0.8,2,13,best,0.7974799946816746,0.010900045688538699,"[0.800978066255113, 0.7912917608726064, 0.7953268391850644, 0.8161367897611478, 0.7836665173344414]",COMPLETE
107,0.797697442414221,2026-08-26 14:04:54.016992,2026-08-26 14:04:54.419836,0 days 00:00:00.402844,9.815750916195687e-08,,entropy,18,0.8,7,9,best,0.797697442414221,0.013254124993893838,"[0.8031807785220155, 0.7748168667255643, 0.8145055456120974, 0.7934047699261731, 0.8025792512852551]",COMPLETE
108,0.730558279275655,2026-08-26 14:04:54.420151,2026-08-26 14:04:54.790352,0 days 00:00:00.370201,9.374440263075e-07,,entropy,28,0.8,1,95,best,0.730558279275655,0.009599762668249788,"[0.7395459132073438, 0.7149066659062019, 0.724745624217118, 0.7333755960363716, 0.7402175970112393]",COMPLETE
109,0.8107025489665659,2026-08-26 14:04:54.790682,2026-08-26 14:04:55.194155,0 days 00:00:00.403473,0.0001987332835422255,,entropy,20,0.8,4,11,best,0.8107025489665659,0.015270247150415542,"[0.8150086325239089, 0.7838181584595517, 0.8057334196141746, 0.8212773171563971, 0.8276752170787972]",COMPLETE
110,0.7201871956423769,2026-08-26 14:04:55.194490,2026-08-26 14:04:55.460821,0 days 00:00:00.266331,0.00010798816485023612,,entropy,21,0.6,6,86,best,0.7201871956423769,0.011302395657892757,"[0.708754783991025, 0.7046541502991497, 0.7332023971068504, 0.7270124561351619, 0.7273121906796973]",COMPLETE
111,0.8222377252835276,2026-08-26 14:04:55.461111,2026-08-26 14:04:55.874154,0 days 00:00:00.413043,2.895028227174244e-05,,entropy,23,0.8,2,6,best,0.8222377252835276,0.010214721616979667,"[0.8245732875402929, 0.8107072197972803, 0.8159077896353817, 0.819447528479531, 0.8405528009651526]",COMPLETE
112,0.812289926108483,2026-08-26 14:04:55.874468,2026-08-26 14:04:56.290135,0 days 00:00:00.415667,8.147057003805934e-05,,entropy,22,0.8,3,5,best,0.812289926108483,0.011383440371161705,"[0.8121749505001737, 0.7943754889131047, 0.8099315789081337, 0.8149478551588031, 0.8300197570622]",COMPLETE
113,0.8081171901111542,2026-08-26 14:04:56.290445,2026-08-26 14:04:56.703859,0 days 00:00:00.413414,7.822773804465935e-05,,entropy,21,0.8,3,5,best,0.8081171901111542,0.01323419875019791,"[0.8043994473955665, 0.7922456161171684, 0.7989732748220337, 0.8149478551588031, 0.8300197570622]",COMPLETE
114,0.677944886913271,2026-08-26 14:04:56.704169,2026-08-26 14:04:57.006816,0 days 00:00:00.302647,3.3361540094880347e-05,,entropy,22,0.8,69,2,best,0.677944886913271,0.013470101413680715,"[0.6913536590600021, 0.6641601093379415, 0.6603370363396723, 0.6926664290817414, 0.6812072007469978]",COMPLETE
115,0.7942278438480872,2026-08-26 14:04:57.007106,2026-08-26 14:04:57.398754,0 days 00:00:00.391648,2.6620081641179388e-05,,entropy,23,0.8,8,14,best,0.7942278438480872,0.004184581048758594,"[0.7970178785086403, 0.7872246663676657, 0.7916664081608017, 0.7968352629894389, 0.7983950032138892]",COMPLETE
116,0.802687867169195,2026-08-26 14:04:57.399078,2026-08-26 14:04:57.809787,0 days 00:00:00.410709,5.2222715513109295e-05,,entropy,22,0.8,5,4,best,0.802687867169195,0.012304725614286048,"[0.79770387634458, 0.782051724473995, 0.8044904632978183, 0.8177154429960902, 0.811477828733492]",COMPLETE
117,0.805799079679014,2026-08-26 14:04:57.810148,2026-08-26 14:04:58.224782,0 days 00:00:00.414634,0.0005427014714591925,,entropy,25,0.8,3,7,best,0.805799079679014,0.010018776855086156,"[0.8152756353697947, 0.8013501131047387, 0.802776785836668, 0.7909917920179641, 0.8186010720659044]",COMPLETE
118,0.749554234321862,2026-08-26 14:04:58.225092,2026-08-26 14:04:58.256834,0 days 00:00:00.031742,0.00013928137208710816,,entropy,23,0.4,2,10,random,0.749554234321862,0.005952600992799014,"[0.7428268724069662, 0.7483257915771416, 0.7514886931939374, 0.7599313985552048, 0.7451984158760595]",COMPLETE
119,0.8004218857692234,2026-08-26 14:04:58.257123,2026-08-26 14:04:58.652081,0 days 00:00:00.394958,0.00028647113152301633,,entropy,24,0.8,6,17,best,0.8004218857692234,0.007327415276600122,"[0.8029483230550559, 0.7904747796932465, 0.7937486067736231, 0.8043644326710053, 0.8105732866531858]",COMPLETE
120,0.7461588201794533,2026-08-26 14:04:58.652393,2026-08-26 14:04:58.753787,0 days 00:00:00.101394,8.363448464188006e-05,,entropy,17,sqrt,11,6,best,0.7461588201794533,0.010424448344668812,"[0.7455639648369519, 0.7300876608534317, 0.7404269146206829, 0.7566431318117798, 0.7580724287744202]",COMPLETE
121,0.8106638659441515,2026-08-26 14:04:58.754071,2026-08-26 14:04:59.171992,0 days 00:00:00.417921,2.51443665268396e-07,,entropy,24,0.8,1,9,best,0.8106638659441515,0.008907412891388253,"[0.8250549584658508, 0.7969436563743706, 0.8098609286540647, 0.8113252501555243, 0.8101345360709464]",COMPLETE
122,0.8093762993796559,2026-08-26 14:04:59.172302,2026-08-26 14:04:59.575385,0 days 00:00:00.403083,1.3630814110654347e-07,,entropy,21,0.8,4,12,best,0.8093762993796559,0.008637862526767013,"[0.8140137438652718, 0.7973291121774903, 0.8014366313150879, 0.8206274694824809, 0.8134745400579485]",COMPLETE
123,0.8116198004774196,2026-08-26 14:04:59.575707,2026-08-26 14:05:00.004456,0 days 00:00:00.428749,1.4063231462959909e-06,,entropy,23,0.8,1,8,best,0.8116198004774196,0.007685208287594053,"[0.8198672729645251, 0.7980647514667513, 0.8096768003370435, 0.817842327293434, 0.8126478503253448]",COMPLETE
124,0.8083028437508581,2026-08-26 14:05:00.004766,2026-08-26 14:05:00.417499,0 days 00:00:00.412733,6.547458935810383e-05,,entropy,26,0.8,4,3,best,0.8083028437508581,0.01065688653738443,"[0.8026612955958429, 0.7913812067059554, 0.8179445272865564, 0.808712453225468, 0.8208147359404672]",COMPLETE
125,0.8091216188491825,2026-08-26 14:05:00.417840,2026-08-26 14:05:00.836115,0 days 00:00:00.418275,5.427838807038091e-07,,entropy,20,0.8,2,15,best,0.8091216188491825,0.015207300436875468,"[0.80903886368889, 0.7975339431838684, 0.8269223277647564, 0.8245817795928496, 0.7875311800155488]",COMPLETE
126,0.7709981640802582,2026-08-26 14:05:00.836482,2026-08-26 14:05:01.169263,0 days 00:00:00.332781,1.85240274041989e-05,,gini,22,0.8,9,7,best,0.7709981640802582,0.012455121117142564,"[0.7713951111137995, 0.7648591320542354, 0.7703766586758295, 0.7931163134514669, 0.7552436051059598]",COMPLETE
127,0.8029559515208575,2026-08-26 14:05:01.169568,2026-08-26 14:05:01.567713,0 days 00:00:00.398145,0.0002055357289439661,,entropy,24,0.8,5,11,best,0.8029559515208575,0.01003996667930909,"[0.8034428748335403, 0.7894453436556831, 0.8035080568462813, 0.8202179841688605, 0.7981654980999218]",COMPLETE
128,0.7921364796016942,2026-08-26 14:05:01.568039,2026-08-26 14:05:01.970207,0 days 00:00:00.402168,0.0001180207113025397,,entropy,25,0.8,7,6,best,0.7921364796016942,0.014443625141582239,"[0.8031807785220155, 0.7755547192362936, 0.814473575049543, 0.7854831642945447, 0.7819901609060739]",COMPLETE
129,0.7922949060755892,2026-08-26 14:05:01.970522,2026-08-26 14:05:02.365732,0 days 00:00:00.395210,4.298199942201387e-05,,entropy,13,0.8,1,13,best,0.7922949060755892,0.008803811212625955,"[0.7829622274629001, 0.7863424455645939, 0.7999182760760878, 0.8055475118149205, 0.7867040694594438]",COMPLETE
130,0.8136717956040176,2026-08-26 14:05:02.366043,2026-08-26 14:05:02.771835,0 days 00:00:00.405792,2.130802202403915e-09,,entropy,26,0.8,3,9,best,0.8136717956040176,0.013657510413456374,"[0.8148602122599411, 0.8029098533291892, 0.7951746814305979, 0.8340032482764873, 0.8214109827238727]",COMPLETE
131,0.8136717956040176,2026-08-26 14:05:02.772191,2026-08-26 14:05:03.178030,0 days 00:00:00.405839,1.602361084874629e-09,,entropy,26,0.8,3,9,best,0.8136717956040176,0.013657510413456374,"[0.8148602122599411, 0.8029098533291892, 0.7951746814305979, 0.8340032482764873, 0.8214109827238727]",COMPLETE
132,0.8051436756563717,2026-08-26 14:05:03.178326,2026-08-26 14:05:03.581487,0 days 00:00:00.403161,2.0508873156935193e-09,,entropy,27,0.8,3,10,best,0.8051436756563717,0.01010849913594963,"[0.8057355610343588, 0.7860893317636264, 0.8079420817008387, 0.8158892974483908, 0.8100621063346441]",COMPLETE
133,0.7382355469821255,2026-08-26 14:05:03.581796,2026-08-26 14:05:03.950687,0 days 00:00:00.368891,1.8169617671947112e-09,,entropy,26,0.8,6,76,best,0.7382355469821255,0.005753446372724484,"[0.7396130155857841, 0.7309766509455929, 0.7321133058860223, 0.7434019564204801, 0.7450728060727476]",COMPLETE
134,0.699905227080699,2026-08-26 14:05:03.950993,2026-08-26 14:05:04.278187,0 days 00:00:00.327194,4.482414230080488e-09,,entropy,26,0.8,45,4,best,0.699905227080699,0.011290286286510498,"[0.6936893470497374, 0.6819909448996192, 0.7106971770919076, 0.7125898969174799, 0.700558769444751]",COMPLETE
135,0.8126023166192257,2026-08-26 14:05:04.278493,2026-08-26 14:05:04.691153,0 days 00:00:00.412660,1.1287880259730737e-09,,entropy,25,0.8,3,8,best,0.8126023166192257,0.005314688657452383,"[0.8224215513808725, 0.8069054430173246, 0.8091593437365713, 0.812632075455818, 0.811893169505542]",COMPLETE
136,0.8090971413496535,2026-08-26 14:05:04.691487,2026-08-26 14:05:05.181642,0 days 00:00:00.490155,3.2257524228991965e-09,,entropy,29,,4,18,best,0.8090971413496535,0.0068359323739123,"[0.8117581687315879, 0.7987887149325621, 0.8070505971725952, 0.8080648900219862, 0.8198233358895356]",COMPLETE
137,0.793382556138435,2026-08-26 14:05:05.182001,2026-08-26 14:05:05.478936,0 days 00:00:00.296935,1.0060414747434516e-09,,entropy,23,0.6,8,8,best,0.793382556138435,0.016480806845383993,"[0.800072973896565, 0.7624024514236295, 0.8115556931047228, 0.7979553268199474, 0.7949263354473102]",COMPLETE
138,0.8128092110160615,2026-08-26 14:05:05.479235,2026-08-26 14:05:05.894592,0 days 00:00:00.415357,8.181392547089278e-09,,entropy,24,0.8,2,15,best,0.8128092110160615,0.014539918209005204,"[0.8159857097906867, 0.7975339431838684, 0.8262351590580576, 0.8299288351389067, 0.7943624079087885]",COMPLETE
139,0.7465330974573636,2026-08-26 14:05:05.894914,2026-08-26 14:05:05.937449,0 days 00:00:00.042535,6.7003050858869886e-09,,entropy,25,0.8,1,20,random,0.7465330974573636,0.012284384200512226,"[0.7589668067669462, 0.7229842905444169, 0.7491940388307071, 0.7518937658725607, 0.7496265852721874]",COMPLETE
140,0.7999543382836631,2026-08-26 14:05:05.937731,2026-08-26 14:05:06.338300,0 days 00:00:00.400569,2.853162152350187e-09,,entropy,24,0.8,6,15,best,0.7999543382836631,0.010884256139197456,"[0.8102050441669708, 0.7887344146720549, 0.7925155698683639, 0.815792099243167, 0.7925245634677588]",COMPLETE
141,0.8098222966318046,2026-08-26 14:05:06.338621,2026-08-26 14:05:06.742960,0 days 00:00:00.404339,2.808039116019042e-08,,entropy,27,0.8,3,12,best,0.8098222966318046,0.015881168777541022,"[0.8132404894128799, 0.7879196467141631, 0.7954360849659482, 0.8229077076349166, 0.8296075544311151]",COMPLETE
142,0.8114660358187171,2026-08-26 14:05:06.743285,2026-08-26 14:05:07.156244,0 days 00:00:00.412959,1.0789877239396573e-08,,entropy,22,0.8,2,9,best,0.8114660358187171,0.01035134472794066,"[0.8032314281673288, 0.7982936590580817, 0.8090824172005714, 0.825057418360842, 0.8216652563067616]",COMPLETE
143,0.8041691505301163,2026-08-26 14:05:07.156587,2026-08-26 14:05:07.562407,0 days 00:00:00.405820,1.0275692183376466e-09,,entropy,23,0.8,5,13,best,0.8041691505301163,0.006655734926251586,"[0.8038855959418064, 0.7915148833622685, 0.8065740205693718, 0.8095544128393971, 0.8093168399377374]",COMPLETE
144,0.8091285985967571,2026-08-26 14:05:07.562712,2026-08-26 14:05:07.971881,0 days 00:00:00.409169,2.460979854647291e-09,,entropy,24,0.8,3,11,best,0.8091285985967571,0.015133843948213979,"[0.813595099341958, 0.7869823738274127, 0.7973446638257474, 0.8182995580391358, 0.8294212979495316]",COMPLETE
145,0.8067282283737024,2026-08-26 14:05:07.972208,2026-08-26 14:05:08.381383,0 days 00:00:00.409175,6.034007512587891e-09,,entropy,25,0.8,1,16,best,0.8067282283737024,0.007713981866814673,"[0.8117796816283317, 0.7950359218806756, 0.8055178257228004, 0.8034770120954292, 0.8178307005412752]",COMPLETE
146,0.8073912053839706,2026-08-26 14:05:08.381724,2026-08-26 14:05:08.795575,0 days 00:00:00.413851,1.254706459709563e-09,,entropy,23,0.8,4,6,best,0.8073912053839706,0.010239534473336687,"[0.8026612955958429, 0.7913812067059554, 0.8179445272865564, 0.8060699702032914, 0.8188990271282067]",COMPLETE
147,0.7905862716307199,2026-08-26 14:05:08.795926,2026-08-26 14:05:09.198458,0 days 00:00:00.402532,4.925586257002003e-09,,entropy,22,0.8,7,8,best,0.7905862716307199,0.016204732085011428,"[0.8031807785220155, 0.7755547192362936, 0.8162434865539678, 0.7784678922489842, 0.7794844815923385]",COMPLETE
148,0.7862143943646804,2026-08-26 14:05:09.198766,2026-08-26 14:05:09.398430,0 days 00:00:00.199664,1.494427436043449e-08,,entropy,21,0.4,1,10,best,0.7862143943646804,0.006041881452984831,"[0.7917246449075791, 0.775605215252351, 0.7861766934478743, 0.7851488260346907, 0.7924165921809069]",COMPLETE
149,0.7960492397366091,2026-08-26 14:05:09.398735,2026-08-26 14:05:09.748987,0 days 00:00:00.350252,3.3330171244197217e-09,,gini,26,0.8,5,14,best,0.7960492397366091,0.0069650172761866495,"[0.7869488346404783, 0.804097546704014, 0.800205458056762, 0.8005334358699852, 0.7884609234118062]",COMPLETE
150,0.7682754282702502,2026-08-26 14:05:09.749283,2026-08-26 14:05:09.860999,0 days 00:00:00.111716,3.574376299215573e-08,,entropy,25,sqrt,3,2,best,0.7682754282702502,0.006598100551510336,"[0.755994387923281, 0.7689763721084933, 0.7687417713976125, 0.7723517396723301, 0.7753128702495339]",COMPLETE
151,0.8121235014219147,2026-08-26 14:05:09.861304,2026-08-26 14:05:10.274681,0 days 00:00:00.413377,1.3982293191230925e-09,,entropy,25,0.8,3,6,best,0.8121235014219147,0.012457072844072326,"[0.8173045161336164, 0.7910972470309465, 0.8096080137299078, 0.8131779436543783, 0.8294297865607249]",COMPLETE
152,0.8218043355295951,2026-08-26 14:05:10.275043,2026-08-26 14:05:10.677911,0 days 00:00:00.402868,9.115174493118192e-05,,entropy,24,0.8,2,4,best,0.8218043355295951,0.007365617085967733,"[0.8312492084492634, 0.824842503607647, 0.8086684350872534, 0.8223046795813792, 0.8219568509224331]",COMPLETE
153,0.8191023462374677,2026-08-26 14:05:10.678238,2026-08-26 14:05:11.094773,0 days 00:00:00.416535,2.0540413823769904e-09,,entropy,23,0.8,1,5,best,0.8191023462374677,0.017405001243803175,"[0.8353981249357277, 0.7892227012574459, 0.8100018083387018, 0.8275972805663948, 0.8332918160890683]",COMPLETE
154,0.8251047083348618,2026-08-26 14:05:11.095120,2026-08-26 14:05:11.506372,0 days 00:00:00.411252,1.7866421887923717e-09,,entropy,24,0.8,1,4,best,0.8251047083348618,0.009834720148134947,"[0.8069269559140686, 0.8242366186277584, 0.8333084446291258, 0.8341553218662536, 0.8268962006371027]",COMPLETE
155,0.8182439301091605,2026-08-26 14:05:11.506691,2026-08-26 14:05:11.925785,0 days 00:00:00.419094,1.961970288530348e-09,,entropy,23,0.8,1,3,best,0.8182439301091605,0.009439745937959525,"[0.8154818250349051, 0.8162696694656958, 0.8030621041704089, 0.8265964660925672, 0.8298095857822255]",COMPLETE
156,0.825197011672371,2026-08-26 14:05:11.926104,2026-08-26 14:05:12.337154,0 days 00:00:00.411050,2.18410064274527e-09,,entropy,23,0.8,1,4,best,0.825197011672371,0.009664370935704113,"[0.8073884726016146, 0.8242366186277584, 0.8333084446291258, 0.8341553218662536, 0.8268962006371027]",COMPLETE
157,0.8182439301091605,2026-08-26 14:05:12.337460,2026-08-26 14:05:12.757314,0 days 00:00:00.419854,2.150098458444515e-09,,entropy,23,0.8,1,3,best,0.8182439301091605,0.009439745937959525,"[0.8154818250349051, 0.8162696694656958, 0.8030621041704089, 0.8265964660925672, 0.8298095857822255]",COMPLETE
158,0.7652286235853881,2026-08-26 14:05:12.757654,2026-08-26 14:05:12.865037,0 days 00:00:00.107383,3.970829059608834e-09,,entropy,23,log2,5,3,best,0.7652286235853881,0.007285421105180013,"[0.7563735545287361, 0.7642215706421406, 0.7668723772175294, 0.7606923556569379, 0.777983259881597]",COMPLETE
159,0.8183639920779342,2026-08-26 14:05:12.865345,2026-08-26 14:05:13.285917,0 days 00:00:00.420572,2.2426086843438582e-09,,entropy,23,0.8,1,2,best,0.8183639920779342,0.004908892489706554,"[0.81078919540806, 0.8218119648960992, 0.8205222155130932, 0.8146247108040784, 0.8240718737683398]",COMPLETE
