number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_gamma,params_learning_rate,params_max_depth,params_min_child_weight,params_reg_alpha,params_reg_lambda,params_subsample,user_attrs_cv_mean,user_attrs_cv_std,user_attrs_fold_best_iterations,user_attrs_fold_scores,state
27,0.871331210973867,2026-08-27 08:28:26.898704,2026-08-27 08:28:50.488396,0 days 00:00:23.589692,0.7600053655625387,0.5912999703320375,0.039562476336283556,7,5.984494598696171,0.0011105988818385128,0.6872518464735312,0.7895756603797992,0.871331210973867,0.0025229697614586833,"[1500, 1500, 1492, 1498, 1500]","[0.8713276358542942, 0.8759757417196652, 0.8711782542536524, 0.8693707080883825, 0.8688037149533404]",COMPLETE
28,0.881979777972656,2026-08-27 08:28:50.488705,2026-08-27 08:29:17.613742,0 days 00:00:27.125037,0.9035571214411334,0.16307760375610608,0.06440850471552748,9,9.356929348314193,0.03078720565945149,1.7914082629340526,0.92788520711102,0.881979777972656,0.00405505697497413,"[1476, 1500, 1496, 1500, 1458]","[0.8865635111905252, 0.8846091593689076, 0.8844190891677687, 0.8780911890608799, 0.8762159410751987]",COMPLETE
29,0.8815187856878474,2026-08-27 08:29:17.614067,2026-08-27 08:29:37.383141,0 days 00:00:19.769074,0.9177835330770112,0.174106856033297,0.08240518340999604,9,10.099523253467344,1.5900935063071773,1.4202338879009222,0.9241458984244015,0.8815187856878474,0.0035312545330903394,"[1499, 1500, 1500, 1490, 1477]","[0.8824165273173724, 0.8874309290988908, 0.8799224283385385, 0.8811979156346729, 0.8766261280497623]",COMPLETE
30,0.844612800193741,2026-08-27 08:29:37.383460,2026-08-27 08:29:50.011869,0 days 00:00:12.628409,0.9256774211214311,0.8704176806234408,0.0867007426495319,9,17.615678469659315,0.912619853645507,0.2565511024442974,0.9279628822484165,0.844612800193741,0.0045106052494446785,"[1499, 1458, 1492, 1491, 1499]","[0.8359717082252477, 0.8486355810445136, 0.8461936192079511, 0.8475034781871672, 0.8447596143038258]",COMPLETE
31,0.8437901438458967,2026-08-27 08:29:50.012186,2026-08-27 08:30:02.958781,0 days 00:00:12.946595,0.8900715317553145,0.17942344583682485,0.11321933353495126,8,11.870956011452801,7.899617664387512,1.5208346220440563,0.9649585431081329,0.8437901438458967,0.005232594172295676,"[1497, 1466, 1470, 1488, 1499]","[0.836578981888426, 0.8522840543372779, 0.8455857017407098, 0.8407032788917301, 0.8437987023713398]",COMPLETE
32,0.8730705378473738,2026-08-27 08:30:02.959121,2026-08-27 08:30:32.676599,0 days 00:00:29.717478,0.942676755303653,0.21161042326574936,0.07423148918991787,9,22.165997395137644,0.031315264630833645,0.9314326575690436,0.909675369976811,0.8730705378473738,0.002953329393923545,"[1499, 1500, 1493, 1498, 1440]","[0.874291289602881, 0.8775715632454749, 0.8733804676211872, 0.8687178023080316, 0.871391566459294]",COMPLETE
33,0.8740596885435359,2026-08-27 08:30:32.676912,2026-08-27 08:30:49.736105,0 days 00:00:17.059193,0.9103274874490116,0.45624620808148064,0.09241418546947341,8,9.89521112813443,0.0023840731945147815,4.02067526434441,0.884449035166676,0.8740596885435359,0.0035832370919118314,"[1499, 1495, 1488, 1480, 1493]","[0.8717062125366334, 0.8799601736151613, 0.8763596707533164, 0.8702818524468189, 0.8719905333657499]",COMPLETE
34,0.864317172830612,2026-08-27 08:30:49.736428,2026-08-27 08:31:00.498247,0 days 00:00:10.761819,0.86212959718046,0.5654177682075594,0.1518842040197946,10,6.099993119114918,1.3727077453139833e-05,1.561814380642602,0.972546088847288,0.864317172830612,0.004579016435274635,"[1416, 1436, 1500, 1247, 763]","[0.8618329783508442, 0.8726873862888905, 0.8611814922019295, 0.8656797571597367, 0.8602042501516586]",COMPLETE
35,0.8766761164733223,2026-08-27 08:31:00.498547,2026-08-27 08:31:20.958909,0 days 00:00:20.460362,0.8100029298045003,0.17607982394743638,0.057010858584817074,7,3.971121098849584,1.7576291074546322,0.683470361192524,0.9424240064805532,0.8766761164733223,0.003080917507082995,"[1499, 1500, 1492, 1497, 1493]","[0.8750649119486016, 0.8824821947053053, 0.8771515103884493, 0.8744459582877692, 0.8742360070364864]",COMPLETE
36,0.784370958246851,2026-08-27 08:31:20.959224,2026-08-27 08:31:31.444580,0 days 00:00:10.485356,0.9817231978849792,2.7487401913156297,0.08982640409595438,6,2.990249280584988,4.132132693963929e-06,1.2355485254037823,0.9140461488336601,0.784370958246851,0.007102750901780675,"[1499, 1500, 1481, 1489, 1494]","[0.7779209314008617, 0.7974613605899611, 0.7843963477871675, 0.783959292567852, 0.7781168588884123]",COMPLETE
37,0.8698186485897276,2026-08-27 08:31:31.444905,2026-08-27 08:31:44.372452,0 days 00:00:12.927547,0.8674037391984981,0.49783530413082216,0.12276122262746605,10,5.2572706663202045,0.02562594847196976,2.8622239421249454,0.932375805011315,0.8698186485897276,0.002634985323005684,"[1359, 1495, 1491, 1475, 1493]","[0.8694374499597121, 0.8744288024329047, 0.8692628757188627, 0.8697515050251957, 0.8662126098119628]",COMPLETE
38,0.8825448027926578,2026-08-27 08:31:44.372766,2026-08-27 08:32:01.803624,0 days 00:00:17.430858,0.93813156925849,0.2736613551856823,0.10031978723371286,9,6.815700128823182,0.14729646187469195,0.46788856796196493,0.8924225652853496,0.8825448027926578,0.0034337553666527044,"[1499, 1499, 1488, 1489, 1380]","[0.8781269517478094, 0.8886073734914927, 0.8820478035028806, 0.8810287194559892, 0.8829131657651169]",COMPLETE
39,0.8745594795874206,2026-08-27 08:32:01.803938,2026-08-27 08:32:21.454409,0 days 00:00:19.650471,0.9483657085002307,0.3907145241727707,0.07876808535802723,9,13.861935169574851,4.864594119581704e-08,0.1255083073345048,0.8878213075673229,0.8745594795874206,0.0025075120893169227,"[1483, 1499, 1500, 1489, 1493]","[0.8720928710071533, 0.878496652858877, 0.8718426323877869, 0.8742620980605428, 0.876103143622743]",COMPLETE
40,0.839445128511195,2026-08-27 08:32:21.454732,2026-08-27 08:32:34.833165,0 days 00:00:13.378433,0.9986174516811182,1.347971371267619,0.05561247359334463,10,7.016721571809928,2.0122101247024515,0.325677351616332,0.8462516264518701,0.839445128511195,0.003867159607768846,"[1499, 1492, 1500, 1488, 1499]","[0.832712494051672, 0.8445677306185413, 0.8398175390931945, 0.8389914062780406, 0.8411364725145266]",COMPLETE
41,0.8828489454457783,2026-08-27 08:32:34.833491,2026-08-27 08:32:52.790250,0 days 00:00:17.956759,0.9255517550827884,0.151445675225869,0.10307203944162678,9,7.060975218534914,0.19146783899566103,0.5207717991609646,0.9588046540630358,0.8828489454457783,0.0037994116748999735,"[1497, 1498, 1492, 1491, 1500]","[0.8851895009135905, 0.889113172076971, 0.8812273676130884, 0.879830008422382, 0.8788846782028598]",COMPLETE
42,0.8865851418930649,2026-08-27 08:32:52.790567,2026-08-27 08:33:08.725234,0 days 00:00:15.934667,0.9214776573823018,0.10642662702366446,0.15327631216486937,9,7.013110183282827,0.30746871869994175,0.18455137497022647,0.9529213709820022,0.8865851418930649,0.001799124121768391,"[1125, 1500, 1462, 1497, 917]","[0.8863571558402054, 0.8898238245518725, 0.8843340941868814, 0.8865844256216189, 0.8858262092647466]",COMPLETE
43,0.8885642507474621,2026-08-27 08:33:08.725552,2026-08-27 08:33:31.190917,0 days 00:00:22.465365,0.9579049288720979,0.0027489230804911002,0.14416117925901117,9,6.406169878771643,0.24979500393990256,0.21239121810304054,0.9539029439494215,0.8885642507474621,0.003117113622399577,"[472, 486, 468, 489, 424]","[0.8924074001572229, 0.8921344975305946, 0.8874457239029452, 0.8853873640948585, 0.8854462680516896]",COMPLETE
44,0.8910431212661498,2026-08-27 08:33:31.191232,2026-08-27 08:33:45.879952,0 days 00:00:14.688720,0.9610443932753171,0.04484018730534913,0.14400834671259607,10,3.2055025879334256,0.20172518317120286,0.16478488521827642,0.9851398025911507,0.8910431212661498,0.003936723673914886,"[1272, 1015, 761, 1483, 368]","[0.8914661469674593, 0.897439466976, 0.8922708303612753, 0.8881402404796508, 0.8858989215463641]",COMPLETE
45,0.8934095587178585,2026-08-27 08:33:45.880268,2026-08-27 08:34:01.010175,0 days 00:00:15.129907,0.9722037697949377,0.008931907202626266,0.14605479901423182,10,2.461889341097133,0.18309087346287928,0.16920015134750324,0.98472289760005,0.8934095587178585,0.0027884807805133686,"[289, 287, 302, 277, 303]","[0.8950819877028201, 0.8950419810350421, 0.8949813021666219, 0.8940579536119758, 0.8878845690728333]",COMPLETE
46,0.8896207237615219,2026-08-27 08:34:01.010495,2026-08-27 08:34:14.054119,0 days 00:00:13.043624,0.9695673687651456,0.033949120465310595,0.15406256161095544,10,2.327966353268698,0.3289873033179792,0.18302234886341742,0.9968163177634469,0.8896207237615219,0.0009106483071014693,"[719, 864, 1500, 1354, 253]","[0.8888299785234585, 0.8911805720646742, 0.8891420767443362, 0.8888364685038685, 0.8901145229712714]",COMPLETE
47,0.8917937893694571,2026-08-27 08:34:14.054435,2026-08-27 08:34:28.339222,0 days 00:00:14.284787,0.9741778130684731,0.04007029345848031,0.15507758072671712,10,2.6348447187185493,0.6752129962673824,0.16279881372894608,0.9888059261710743,0.8917937893694571,0.0033604142344428886,"[1151, 661, 1500, 1323, 1459]","[0.8948402161726982, 0.894328631043027, 0.8942033947376059, 0.8890276917256986, 0.8865690131682555]",COMPLETE
48,0.8759509833702472,2026-08-27 08:34:28.339552,2026-08-27 08:34:39.127292,0 days 00:00:10.787740,0.9708703637889466,0.02500231017840442,0.1716073086433985,10,1.5116804587139485,4.133181301930363,0.10417228621425464,0.998439823259808,0.8759509833702472,0.0022478237516866152,"[746, 515, 672, 735, 1152]","[0.87405759986094, 0.8784885710706963, 0.8766522810144838, 0.87264742462395, 0.8779090402811659]",COMPLETE
49,0.8917484933214747,2026-08-27 08:34:39.127597,2026-08-27 08:34:54.941088,0 days 00:00:15.813491,0.9560253403399127,0.02102543446041491,0.1398625477652813,10,2.485327336160835,0.703279929419113,0.18613840213232655,0.9806477731181086,0.8917484933214747,0.0031775376162965496,"[1272, 754, 758, 830, 1098]","[0.8942472023518583, 0.8948136755641679, 0.8911644773031595, 0.8925830243756514, 0.8859340870125364]",COMPLETE
50,0.8671811582285432,2026-08-27 08:34:54.941412,2026-08-27 08:35:05.119652,0 days 00:00:10.178240,0.975980317984037,0.41143336456876567,0.18190147707177295,10,2.3398718093754414,0.8683903791671097,0.14045428498665705,0.9782615168572638,0.8671811582285432,0.004835931269574522,"[1416, 721, 1312, 1439, 1044]","[0.8615309237038565, 0.8759684537145752, 0.8665875693796886, 0.8673589861002521, 0.864459858244344]",COMPLETE
51,0.8928881075840807,2026-08-27 08:35:05.119974,2026-08-27 08:35:19.568513,0 days 00:00:14.448539,0.9575983188251544,0.024966085978646618,0.1388653543805361,10,2.5495776294159476,0.43620392234348565,0.21643903997663397,0.9859838838934933,0.8928881075840807,0.0023458656860569655,"[614, 1019, 853, 550, 749]","[0.8939535456608924, 0.8970401362293231, 0.8911186952069592, 0.8909830149876009, 0.8913451458356271]",COMPLETE
52,0.8871550709446625,2026-08-27 08:35:19.568845,2026-08-27 08:36:12.585544,0 days 00:00:53.016699,0.987527219971211,0.07400486275854846,0.015414243631472943,10,2.566961487960785,0.5817318772046954,0.25546795203129197,0.9851952327023921,0.8871550709446625,0.002455963987239805,"[1499, 1499, 1500, 1500, 1499]","[0.889197384390538, 0.8891108768329831, 0.887452231173793, 0.8875421458593463, 0.8824727164666518]",COMPLETE
53,0.8924135150141004,2026-08-27 08:36:12.585875,2026-08-27 08:36:32.247682,0 days 00:00:19.661807,0.9576507778410408,0.0027860695959327185,0.14216706041794452,10,1.9805499394899342,0.005080100708765903,0.17135943330283868,0.9822735041838427,0.8924135150141004,0.003991810536581841,"[318, 293, 380, 247, 267]","[0.8982831278982332, 0.8957387651775699, 0.8895882229681629, 0.8875118835354447, 0.8909455754910914]",COMPLETE
54,0.8777439562941808,2026-08-27 08:36:32.248012,2026-08-27 08:36:43.791581,0 days 00:00:11.543569,0.9560612276293585,0.3345628820439396,0.1356426445283608,10,1.8818320991821622,0.013823295716832683,0.1445212196274243,0.9795314848869332,0.8777439562941808,0.004837190273385923,"[1497, 1087, 857, 1448, 1473]","[0.8821240559194625, 0.8829645417093325, 0.8694687629892353, 0.8778541837428496, 0.8763082371100247]",COMPLETE
55,0.8918488344792135,2026-08-27 08:36:43.791903,2026-08-27 08:36:57.931437,0 days 00:00:14.139534,0.9999357029959429,0.09816359950333488,0.12561193403799834,10,1.1934076378615692,0.06652118988946268,0.10397766960804257,0.9678581761459671,0.8918488344792135,0.0021234330870800577,"[945, 941, 1093, 1490, 1497]","[0.8955797045001178, 0.892624840217518, 0.8911987870455759, 0.8896348154098491, 0.8902060252230064]",COMPLETE
56,0.8732446579314601,2026-08-27 08:36:57.931763,2026-08-27 08:37:08.832679,0 days 00:00:10.900916,0.996567701407039,0.5307679454950142,0.1198956346721735,10,1.1235271616916767,0.0031543563855242116,0.24741611215113568,0.946464834411558,0.8732446579314601,0.0025350874555141226,"[1462, 684, 1308, 807, 1494]","[0.8751271741416143, 0.8768447471942123, 0.8705596582157179, 0.8733469062835916, 0.8703448038221645]",COMPLETE
57,0.8296783755791317,2026-08-27 08:37:08.832993,2026-08-27 08:37:14.633641,0 days 00:00:05.800648,0.9374358963451094,2.3616203803087346,0.16639855295515754,10,1.006707706631891,0.08504742622904835,0.10588747333096349,0.9683897436521266,0.8296783755791317,0.008910595553546941,"[1068, 527, 405, 267, 470]","[0.8201381317117556, 0.845240269396527, 0.8218888201280178, 0.8314468774535784, 0.8296777792057793]",COMPLETE
58,0.8639852730157248,2026-08-27 08:37:14.633961,2026-08-27 08:37:31.626161,0 days 00:00:16.992200,0.9809632993502715,0.2838410256989508,0.12673432508902266,4,1.6680532532250092,0.006195706227341443,0.3740518832978763,0.9410674763754225,0.8639852730157248,0.0021753436453822907,"[1499, 1500, 1500, 1493, 1485]","[0.8636144011626365, 0.8662524733406602, 0.8663417373822034, 0.86323488692708, 0.860482866266044]",COMPLETE
59,0.8498152332067777,2026-08-27 08:37:31.626474,2026-08-27 08:37:38.391996,0 days 00:00:06.765522,0.8826748655596254,0.43065052508546386,0.1939949076826116,10,1.284792222314495,3.119859294762661,0.1224716246894167,0.999159077039939,0.8498152332067777,0.004926199003985074,"[429, 175, 796, 227, 1299]","[0.848461542083756, 0.8570737280534111, 0.841866076054344, 0.8517149536904992, 0.8499598661518778]",COMPLETE
60,0.8510105003320924,2026-08-27 08:37:38.392328,2026-08-27 08:37:51.349799,0 days 00:00:12.957471,0.9996607524691242,0.11182387252008934,0.15993705838442543,10,0.7084892709104929,9.03670707319096,0.30975260761502665,0.9660114924133001,0.8510105003320924,0.004274999501037067,"[1457, 1466, 1497, 1409, 1496]","[0.8461120584934724, 0.8566389811269325, 0.8536344415844689, 0.8459280795759266, 0.8527389408796616]",COMPLETE
61,0.8868802984984654,2026-08-27 08:37:51.350122,2026-08-27 08:38:06.038993,0 days 00:00:14.688871,0.9627823429396818,0.10009594878277857,0.13924385253211854,10,3.146644986350158,0.07377391733719571,0.15886322822318086,0.9804569389670628,0.8868802984984654,0.0018097063497814743,"[1499, 976, 1492, 1428, 1388]","[0.8856680512127323, 0.8879601792658206, 0.8873885313936265, 0.8892818209446044, 0.8841029096755433]",COMPLETE
62,0.8751124455608951,2026-08-27 08:38:06.039332,2026-08-27 08:38:18.402276,0 days 00:00:12.362944,0.9500342500168047,0.27308400103495173,0.11396485099977792,10,3.410845775080109,0.8312907638138216,0.21898570294467556,0.9822698464128647,0.8751124455608951,0.0018255129738457428,"[1497, 887, 1384, 1456, 1292]","[0.8729168770528206, 0.8774435475592449, 0.8767902972048446, 0.8751928096097926, 0.8732186963777725]",COMPLETE
63,0.8918579418895567,2026-08-27 08:38:18.402601,2026-08-27 08:38:31.898639,0 days 00:00:13.496038,0.9348424487462332,0.026353221794033658,0.14183848013314174,10,2.6486574648759555,0.13787595356093685,0.16701800372447378,0.9877230230453883,0.8918579418895567,0.0017938911943021008,"[583, 893, 440, 285, 311]","[0.8939958475726583, 0.8925930014432053, 0.8930553070018044, 0.8890284855087894, 0.890617067921326]",COMPLETE
