number,value,datetime_start,datetime_complete,duration,params_ccp_alpha,params_class_weight,params_criterion,params_max_depth,params_max_features,params_min_samples_leaf,params_min_samples_split,params_splitter,user_attrs_cv_mean,user_attrs_cv_std,user_attrs_fold_scores,state
80,0.7466784287350176,2026-08-27 05:39:32.281551,2026-08-27 05:39:33.276673,0 days 00:00:00.995122,8.140444222423481e-08,,gini,22,,13,4,best,0.7466784287350176,0.00814833001329547,"[0.7475429399653776, 0.7612242718419172, 0.739960719384542, 0.7380461511952384, 0.7466180612880127]",COMPLETE
81,0.7692610334243197,2026-08-27 05:39:33.277004,2026-08-27 05:39:34.347366,0 days 00:00:01.070362,2.6556862015499706e-07,,gini,26,,5,7,best,0.7692610334243197,0.007835804774754249,"[0.7723749478827585, 0.7811712229143383, 0.7604233056035073, 0.7607729844926631, 0.7715627062283312]",COMPLETE
82,0.7702291155837975,2026-08-27 05:39:34.347773,2026-08-27 05:39:35.445428,0 days 00:00:01.097655,9.161463448942334e-07,,gini,25,,3,7,best,0.7702291155837975,0.009837758740252086,"[0.76590391107692, 0.78835061695109, 0.7592440998200484, 0.7663547651199538, 0.7712921849509754]",COMPLETE
83,0.767922773567826,2026-08-27 05:39:35.445813,2026-08-27 05:39:36.570054,0 days 00:00:01.124241,1.2168136775556188e-06,,gini,24,,1,14,best,0.767922773567826,0.00992491243272836,"[0.7679358948848214, 0.7856341190036918, 0.7667952763590841, 0.755161859205892, 0.7640867183856409]",COMPLETE
84,0.7618976871773128,2026-08-27 05:39:36.570443,2026-08-27 05:39:37.607995,0 days 00:00:01.037552,1.4364425862420833e-07,,gini,24,,8,4,best,0.7618976871773128,0.007288668499142846,"[0.7668693235259414, 0.7735218487450357, 0.7533517912476237, 0.7574530076538935, 0.7582924647140693]",COMPLETE
85,0.7393515674026407,2026-08-27 05:39:37.608341,2026-08-27 05:39:38.004382,0 days 00:00:00.396041,3.4034689761700847e-07,,gini,23,0.4,5,10,best,0.7393515674026407,0.011916895685908846,"[0.7279845403343387, 0.7621154574995752, 0.7387081314177052, 0.73248725333485, 0.7354624544267346]",COMPLETE
86,0.7292294222447508,2026-08-27 05:39:38.004685,2026-08-27 05:39:38.109432,0 days 00:00:00.104747,4.613803826332944e-06,,gini,29,,3,8,random,0.7292294222447508,0.007145443785722904,"[0.7227894439226553, 0.7324178175512438, 0.7341796206983916, 0.7378061565668407, 0.7189540724846228]",COMPLETE
87,0.7588748613966212,2026-08-27 05:39:38.109752,2026-08-27 05:39:39.141042,0 days 00:00:01.031290,1.9721592069323322e-07,,gini,27,,9,2,best,0.7588748613966212,0.009412603289433817,"[0.7613860407996436, 0.7751038019384721, 0.7470859248516594, 0.7531451101941604, 0.7576534291991702]",COMPLETE
88,0.5519846718820249,2026-08-27 05:39:39.141415,2026-08-27 05:39:39.313132,0 days 00:00:00.171717,2.597983888707628e-06,,gini,2,0.8,67,6,best,0.5519846718820249,0.004153121000974658,"[0.5455429294712961, 0.5521478653760022, 0.5545974287985488, 0.5498695380797106, 0.5577655976845663]",COMPLETE
89,0.712226362324193,2026-08-27 05:39:39.313444,2026-08-27 05:39:39.526163,0 days 00:00:00.212719,6.498396743496784e-07,,gini,25,log2,6,16,best,0.712226362324193,0.006592038856826724,"[0.7034069762232366, 0.7178895810049589, 0.7160341954484236, 0.7050921031771784, 0.7187089557671676]",COMPLETE
90,0.7645975390241765,2026-08-27 05:39:39.526481,2026-08-27 05:39:40.635975,0 days 00:00:01.109494,1.3291395625548248e-06,,gini,20,,1,13,best,0.7645975390241765,0.008354178207249508,"[0.7664734733163087, 0.7793806083634331, 0.7588028113602223, 0.7550236571935355, 0.7633071448873828]",COMPLETE
91,0.7721804005028391,2026-08-27 05:39:40.636372,2026-08-27 05:39:41.764336,0 days 00:00:01.127964,8.98022589816651e-08,,gini,22,,1,4,best,0.7721804005028391,0.009212355920331499,"[0.7669474331274744, 0.7872334318297064, 0.770570366544861, 0.7598880384772181, 0.7762627325349357]",COMPLETE
92,0.7713926264350184,2026-08-27 05:39:41.764726,2026-08-27 05:39:42.850577,0 days 00:00:01.085851,4.708216699498529e-07,,gini,26,,4,4,best,0.7713926264350184,0.0072257897392562255,"[0.7720924620070523, 0.7821531904496862, 0.7601863622261424, 0.768169752782888, 0.7743613647093235]",COMPLETE
93,0.5882499158115041,2026-08-27 05:39:42.850923,2026-08-27 05:39:43.336698,0 days 00:00:00.485775,3.030412099802331e-07,,gini,5,,7,10,best,0.5882499158115041,0.00701386217647366,"[0.5946767291454682, 0.5859614011536224, 0.5958813940212621, 0.5763680781213983, 0.5883619766157695]",COMPLETE
94,0.7713539957117928,2026-08-27 05:39:43.337027,2026-08-27 05:39:44.434637,0 days 00:00:01.097610,1.1181015658279144e-07,,gini,22,,3,7,best,0.7713539957117928,0.007974154032738929,"[0.7724238301218079, 0.7848174009631145, 0.7643462967672473, 0.7622012759090313, 0.7729811747977626]",COMPLETE
95,0.6614384305094282,2026-08-27 05:39:44.434991,2026-08-27 05:39:45.219572,0 days 00:00:00.784581,8.857449496616386e-07,,gini,23,,79,2,best,0.6614384305094282,0.009223487032401924,"[0.6466490608267911, 0.6748761220763052, 0.660835419606029, 0.6589666788911955, 0.6658648711468201]",COMPLETE
96,0.7497327521788528,2026-08-27 05:39:45.219927,2026-08-27 05:39:46.229854,0 days 00:00:01.009927,1.9602600850471045e-07,,gini,24,,11,4,best,0.7497327521788528,0.007675099060095348,"[0.7532299773933268, 0.7629015220588958, 0.7474700827428317, 0.7426743994470422, 0.7423877792521676]",COMPLETE
97,0.7689540618129811,2026-08-27 05:39:46.230212,2026-08-27 05:39:47.307491,0 days 00:00:01.077279,4.255433957693849e-07,,gini,21,,5,12,best,0.7689540618129811,0.012301690726067543,"[0.7723372364589687, 0.7876476439912437, 0.7515721094945876, 0.7601797930146293, 0.7730335261054758]",COMPLETE
98,0.6847060393151354,2026-08-27 05:39:47.307816,2026-08-27 05:39:47.351773,0 days 00:00:00.043957,5.847716024375005e-08,,gini,25,sqrt,2,9,random,0.6847060393151354,0.011722313178683023,"[0.6749492496798969, 0.684504484941733, 0.6867041615058143, 0.6720105317174548, 0.705361768730778]",COMPLETE
99,0.7589173197713294,2026-08-27 05:39:47.352088,2026-08-27 05:39:48.383416,0 days 00:00:01.031328,9.356998625396902e-06,,gini,23,,9,6,best,0.7589173197713294,0.009287017295419493,"[0.7635786728511788, 0.7741195391591361, 0.7470859248516594, 0.7531451101941604, 0.7566573518005119]",COMPLETE
100,0.7643072338013364,2026-08-27 05:39:48.383790,2026-08-27 05:39:49.435349,0 days 00:00:01.051559,2.3918562549201067e-06,,gini,28,,7,4,best,0.7643072338013364,0.008675672383365706,"[0.768207209945268, 0.7770254350974019, 0.7548152481301645, 0.7542678387483311, 0.7672204370855163]",COMPLETE
101,0.7721804005028391,2026-08-27 05:39:49.435693,2026-08-27 05:39:50.564651,0 days 00:00:01.128958,1.214771655676667e-07,,gini,22,,1,4,best,0.7721804005028391,0.009212355920331499,"[0.7669474331274744, 0.7872334318297064, 0.770570366544861, 0.7598880384772181, 0.7762627325349357]",COMPLETE
102,0.7696685736566826,2026-08-27 05:39:50.565038,2026-08-27 05:39:51.645472,0 days 00:00:01.080434,8.388213393771638e-08,,gini,20,,4,7,best,0.7696685736566826,0.007310846217675341,"[0.776320874571374, 0.7796177033002945, 0.7612240504211557, 0.7624735086338993, 0.7687067313566897]",COMPLETE
103,0.774898025974836,2026-08-27 05:39:51.645843,2026-08-27 05:39:52.781554,0 days 00:00:01.135711,2.015557186838188e-08,,gini,24,,1,2,best,0.774898025974836,0.008821268785687935,"[0.765817575729934, 0.7914480621669391, 0.774897955076738, 0.7696110421785566, 0.7727154947220124]",COMPLETE
104,0.7696257359850927,2026-08-27 05:39:52.781900,2026-08-27 05:39:53.875778,0 days 00:00:01.093878,1.4309617302573747e-08,,gini,26,,3,10,best,0.7696257359850927,0.00694963213421079,"[0.7660076813986082, 0.782028263790535, 0.7624130005484914, 0.7655752701247561, 0.772104464063073]",COMPLETE
105,0.7692567743841755,2026-08-27 05:39:53.876093,2026-08-27 05:39:54.945857,0 days 00:00:01.069764,6.378897241983946e-07,,gini,24,,5,2,best,0.7692567743841755,0.007638282377097232,"[0.7714129406286574, 0.7812384778684529, 0.7605148078552425, 0.7614340470507083, 0.7716835985178164]",COMPLETE
106,0.748405545578618,2026-08-27 05:39:54.946256,2026-08-27 05:39:55.369582,0 days 00:00:00.423326,3.113831227736119e-08,,gini,25,0.4,2,6,best,0.748405545578618,0.0033904648049157163,"[0.7532372653984165, 0.7492673987499395, 0.7435307945860977, 0.7458409642044828, 0.7501513049541538]",COMPLETE
107,0.763636787684847,2026-08-27 05:39:55.369883,2026-08-27 05:39:56.543082,0 days 00:00:01.173199,1.3117479735525248e-06,,entropy,21,,7,8,best,0.763636787684847,0.009962582187765176,"[0.7543341633075515, 0.7822078592329283, 0.7635962371880699, 0.7556864477614883, 0.762359230934197]",COMPLETE
108,0.7121571883640528,2026-08-27 05:39:56.543478,2026-08-27 05:39:57.499804,0 days 00:00:00.956326,1.9428981535664048e-08,,gini,24,,9,95,best,0.7121571883640528,0.00880027307960627,"[0.7070871914218687, 0.7258598709147247, 0.7169266283398028, 0.6999244164992401, 0.7109878346446273]",COMPLETE
109,0.7625619678393434,2026-08-27 05:39:57.500141,2026-08-27 05:39:58.337254,0 days 00:00:00.837113,0.00010243763110774687,,gini,26,0.8,5,11,best,0.7625619678393434,0.0052270413143981715,"[0.7668366048632533, 0.7690151385198583, 0.7540022991163067, 0.7622112226372989, 0.7607445740599994]",COMPLETE
110,0.7491348244605693,2026-08-27 05:39:58.337630,2026-08-27 05:39:59.344232,0 days 00:00:01.006602,2.387317483876367e-07,,gini,27,,12,14,best,0.7491348244605693,0.007944135641010396,"[0.7535708426518758, 0.7622462460450431, 0.7398977514468009, 0.7435471247038823, 0.7464121574552448]",COMPLETE
111,0.7740986737766508,2026-08-27 05:39:59.344557,2026-08-27 05:40:00.474504,0 days 00:00:01.129947,4.1770211616097495e-08,,gini,23,,1,4,best,0.7740986737766508,0.009470922717798102,"[0.7688729490965739, 0.7920164391132717, 0.7729433636572614, 0.7643144303147688, 0.7723461867013781]",COMPLETE
112,0.7730715715597085,2026-08-27 05:40:00.474860,2026-08-27 05:40:01.603994,0 days 00:00:01.129134,2.5623274709251992e-08,,gini,23,,1,2,best,0.7730715715597085,0.008904278529633925,"[0.7673149250998383, 0.7904941367010186, 0.7700841970908611, 0.7661668409118175, 0.7712977579950064]",COMPLETE
113,0.7706705538836613,2026-08-27 05:40:01.604388,2026-08-27 05:40:02.685774,0 days 00:00:01.081386,6.494865369608733e-09,,gini,23,,3,2,best,0.7706705538836613,0.006490977764215966,"[0.7724030760574704, 0.7817289066606609, 0.7640251521920858, 0.7642563820816939, 0.7709392524263959]",COMPLETE
114,0.7746328476454052,2026-08-27 05:40:02.686131,2026-08-27 05:40:03.802144,0 days 00:00:01.116013,4.1504403440291926e-08,,gini,25,,1,6,best,0.7746328476454052,0.007627362243674068,"[0.7762860328752668, 0.7881688984752772, 0.7699747152144943, 0.7656406813524349, 0.7730939103095532]",COMPLETE
115,0.7257333827724828,2026-08-27 05:40:03.802535,2026-08-27 05:40:04.026728,0 days 00:00:00.224193,3.54000890464219e-08,,gini,24,log2,1,5,best,0.7257333827724828,0.01051379285538993,"[0.7241222514755957, 0.7460137410579999, 0.7189660742964411, 0.7231130562365159, 0.7164517907958609]",COMPLETE
116,0.7657296318050959,2026-08-27 05:40:04.027023,2026-08-27 05:40:05.073102,0 days 00:00:01.046079,2.1275364157922984e-08,,gini,25,,6,2,best,0.7657296318050959,0.01275568395876185,"[0.7663934599807528, 0.7852440661014124, 0.748315084031164, 0.7564358208765101, 0.7722597280356398]",COMPLETE
117,0.7716384923524353,2026-08-27 05:40:05.073444,2026-08-27 05:40:06.169491,0 days 00:00:01.096047,2.2986107751781994e-08,,gini,23,,2,9,best,0.7716384923524353,0.010130042519200879,"[0.7730221421084305, 0.7905889561093112, 0.7656587394801271, 0.7618851749198665, 0.7670374491444415]",COMPLETE
118,0.7315721913443614,2026-08-27 05:40:06.169852,2026-08-27 05:40:06.280646,0 days 00:00:00.110794,5.5325638125589534e-08,,gini,26,,3,5,random,0.7315721913443614,0.0050763058081513025,"[0.7278818692004223, 0.7364156294007032, 0.7301813335193709, 0.724990156113435, 0.7383919684878751]",COMPLETE
119,0.7692567743841755,2026-08-27 05:40:06.280972,2026-08-27 05:40:07.354891,0 days 00:00:01.073919,1.1512371684932919e-08,,gini,24,,5,7,best,0.7692567743841755,0.007638282377097232,"[0.7714129406286574, 0.7812384778684529, 0.7605148078552425, 0.7614340470507083, 0.7716835985178164]",COMPLETE
120,0.7314193909677262,2026-08-27 05:40:07.355218,2026-08-27 05:40:07.575680,0 days 00:00:00.220462,4.000466524896163e-08,,gini,25,sqrt,1,11,best,0.7314193909677262,0.008584241035946705,"[0.7301033478676363, 0.7425177588785647, 0.7176602792981349, 0.7382202505161929, 0.7285953182781025]",COMPLETE
121,0.7720665046413203,2026-08-27 05:40:07.575988,2026-08-27 05:40:08.655094,0 days 00:00:01.079106,5.351096840315366e-07,,gini,23,,4,4,best,0.7720665046413203,0.007182689472286583,"[0.7758424103775164, 0.78187070457398, 0.7608932068803879, 0.7677137837121243, 0.7740124176625934]",COMPLETE
122,0.7617354354213134,2026-08-27 05:40:08.655463,2026-08-27 05:40:09.690744,0 days 00:00:01.035281,1.0037153742925778e-06,,gini,25,,8,8,best,0.7617354354213134,0.007355427059034596,"[0.7667893962956699, 0.7735218487450357, 0.7533517912476237, 0.7574530076538935, 0.7575611331643444]",COMPLETE
123,0.7659632440182752,2026-08-27 05:40:09.691093,2026-08-27 05:40:10.748754,0 days 00:00:01.057661,1.7533552343511396e-07,,gini,24,,6,6,best,0.7659632440182752,0.012711825433308475,"[0.7671448268012385, 0.7852440661014124, 0.7491665140872833, 0.7555876444558146, 0.7726731686456271]",COMPLETE
124,0.7704030549017892,2026-08-27 05:40:10.749099,2026-08-27 05:40:11.845215,0 days 00:00:01.096116,3.436419203152352e-07,,gini,25,,3,2,best,0.7704030549017892,0.007409242322439922,"[0.770331879364882, 0.7835502500349466, 0.7638257556301657, 0.7628378515715973, 0.771469537907354]",COMPLETE
125,0.7740968858876477,2026-08-27 05:40:11.845591,2026-08-27 05:40:12.978527,0 days 00:00:01.132936,7.133891692211566e-07,,gini,27,,1,4,best,0.7740968858876477,0.006915105576039147,"[0.7732017375508239, 0.7869947493266635, 0.7720175552502825, 0.766103951477137, 0.7721664358333319]",COMPLETE
126,0.7810452563688698,2026-08-27 05:40:12.978886,2026-08-27 05:40:14.226467,0 days 00:00:01.247581,4.198800797181646e-06,,entropy,27,,1,4,best,0.7810452563688698,0.011859204418903821,"[0.7739246707919171, 0.8042264846131876, 0.7745335336359794, 0.7725871774972579, 0.7799544153060071]",COMPLETE
127,0.7810452563688698,2026-08-27 05:40:14.226853,2026-08-27 05:40:15.473442,0 days 00:00:01.246589,1.4749541263175852e-08,,entropy,27,,1,4,best,0.7810452563688698,0.011859204418903821,"[0.7739246707919171, 0.8042264846131876, 0.7745335336359794, 0.7725871774972579, 0.7799544153060071]",COMPLETE
128,0.7806792125797584,2026-08-27 05:40:15.473780,2026-08-27 05:40:16.717713,0 days 00:00:01.243933,5.694715154357252e-09,,entropy,29,,1,4,best,0.7806792125797584,0.012100729203873405,"[0.7720560327447633, 0.8042264846131876, 0.7745719527375758, 0.7725871774972579, 0.7799544153060071]",COMPLETE
129,0.7806792125797584,2026-08-27 05:40:16.718240,2026-08-27 05:40:17.973954,0 days 00:00:01.255714,1.8478398916004086e-05,,entropy,29,,1,4,best,0.7806792125797584,0.012100729203873405,"[0.7720560327447633, 0.8042264846131876, 0.7745719527375758, 0.7725871774972579, 0.7799544153060071]",COMPLETE
130,0.7806792125797584,2026-08-27 05:40:17.974272,2026-08-27 05:40:19.224296,0 days 00:00:01.250024,3.559141058651905e-05,,entropy,30,,1,4,best,0.7806792125797584,0.012100729203873405,"[0.7720560327447633, 0.8042264846131876, 0.7745719527375758, 0.7725871774972579, 0.7799544153060071]",COMPLETE
131,0.7813522837265789,2026-08-27 05:40:19.224693,2026-08-27 05:40:20.459753,0 days 00:00:01.235060,5.444915940855501e-05,,entropy,30,,2,4,best,0.7813522837265789,0.009402450012794604,"[0.7741928968252848, 0.7999210616351045, 0.7770176952563839, 0.7788538542387085, 0.7767759106774133]",COMPLETE
132,0.7806792125797584,2026-08-27 05:40:20.460173,2026-08-27 05:40:21.706977,0 days 00:00:01.246804,6.6481374082828e-05,,entropy,30,,1,4,best,0.7806792125797584,0.012100729203873405,"[0.7720560327447633, 0.8042264846131876, 0.7745719527375758, 0.7725871774972579, 0.7799544153060071]",COMPLETE
133,0.7776797628973503,2026-08-27 05:40:21.707382,2026-08-27 05:40:22.933964,0 days 00:00:01.226582,7.47225102037116e-05,,entropy,30,,2,10,best,0.7776797628973503,0.006614867736978192,"[0.7786915144991209, 0.7897573458907128, 0.7714522281844826, 0.7720618117209662, 0.7764359141914688]",COMPLETE
134,0.7770419764002188,2026-08-27 05:40:22.934276,2026-08-27 05:40:24.162665,0 days 00:00:01.228389,6.850588587325973e-05,,entropy,30,,2,9,best,0.7770419764002188,0.0075000474677639805,"[0.7725671294960245, 0.7915210175599618, 0.7710445010622521, 0.7730905327927987, 0.7769867010900567]",COMPLETE
135,0.773910518387648,2026-08-27 05:40:24.163048,2026-08-27 05:40:25.385330,0 days 00:00:01.222282,7.908103801421993e-05,,entropy,30,,2,13,best,0.773910518387648,0.009206581997909512,"[0.7720355840851064, 0.7903445731673601, 0.7701317525752387, 0.7622823473527345, 0.7747583347578003]",COMPLETE
136,0.7672696734288965,2026-08-27 05:40:25.385742,2026-08-27 05:40:26.574144,0 days 00:00:01.188402,4.788050757431635e-05,,entropy,30,,6,9,best,0.7672696734288965,0.011839631105968055,"[0.7605834857329598, 0.7894529206576131, 0.7589354237661525, 0.7578158703443453, 0.7695606666434119]",COMPLETE
137,0.7585570209157032,2026-08-27 05:40:26.574529,2026-08-27 05:40:27.048447,0 days 00:00:00.473918,0.00021489596219513937,,entropy,29,0.4,3,10,best,0.7585570209157032,0.004367700792086543,"[0.7530202168480864, 0.7626058862917832, 0.7540742176148333, 0.7592604918784982, 0.7638242919453146]",COMPLETE
138,0.773740744493811,2026-08-27 05:40:27.048775,2026-08-27 05:40:28.271580,0 days 00:00:01.222805,2.840424794571526e-05,,entropy,30,,2,12,best,0.773740744493811,0.007577609776226549,"[0.7762444386413071, 0.7867299284882159, 0.7662250295886182, 0.7663018058511456, 0.7732025198997684]",COMPLETE
139,0.6961091656183759,2026-08-27 05:40:28.271992,2026-08-27 05:40:29.065284,0 days 00:00:00.793292,0.00018339521747125578,,entropy,29,0.8,34,16,best,0.6961091656183759,0.011323630884596,"[0.6860700660225723, 0.7120441259984008, 0.6811458881689162, 0.7039145634629614, 0.697371184439029]",COMPLETE
140,0.7286734131521811,2026-08-27 05:40:29.065611,2026-08-27 05:40:29.167874,0 days 00:00:00.102263,1.727750272839745e-05,,entropy,29,,5,8,random,0.7286734131521811,0.004175462121838129,"[0.7295664181856513, 0.728419104287088, 0.7357812176526237, 0.7265009372800875, 0.7230993883554552]",COMPLETE
141,0.7812204521473226,2026-08-27 05:40:29.168186,2026-08-27 05:40:30.411485,0 days 00:00:01.243299,4.912553794442085e-05,,entropy,28,,1,4,best,0.7812204521473226,0.011760495990524004,"[0.7750131061660667, 0.8042264846131876, 0.7743210771540938, 0.7725871774972579, 0.7799544153060071]",COMPLETE
142,0.6883381889559993,2026-08-27 05:40:30.411880,2026-08-27 05:40:31.391352,0 days 00:00:00.979472,4.261865595545169e-05,,entropy,28,,44,6,best,0.6883381889559993,0.011632742867832389,"[0.6706716279455239, 0.7055615161041772, 0.6860203234998017, 0.6843026135170246, 0.6951348637134691]",COMPLETE
143,0.779125919402209,2026-08-27 05:40:31.391671,2026-08-27 05:40:32.634445,0 days 00:00:01.242774,4.902893576960051e-05,,entropy,30,,1,6,best,0.779125919402209,0.008073153148830088,"[0.7744734789669679, 0.7942917820174764, 0.7738830877079618, 0.7724376270124479, 0.7805436213061911]",COMPLETE
144,0.7790885295513481,2026-08-27 05:40:32.634835,2026-08-27 05:40:33.863146,0 days 00:00:01.228311,5.182315325464674e-05,,entropy,30,,3,6,best,0.7790885295513481,0.011130440300582042,"[0.7740718529763032, 0.8000180323301126, 0.7681313171188965, 0.7731550882967214, 0.7800663570347067]",COMPLETE
145,0.7766280857045722,2026-08-27 05:40:33.863496,2026-08-27 05:40:35.092686,0 days 00:00:01.229190,5.3247225827097304e-05,,entropy,30,,3,9,best,0.7766280857045722,0.00841680197257451,"[0.7732320748642395, 0.7918550831918315, 0.767346108635942, 0.7720813789117793, 0.7786257829190685]",COMPLETE
146,0.7766008482859237,2026-08-27 05:40:35.093104,2026-08-27 05:40:36.312009,0 days 00:00:01.218905,4.4841779558588505e-05,,entropy,30,,3,10,best,0.7766008482859237,0.008589804032765115,"[0.775305566800816, 0.793335561307568, 0.7696961610407745, 0.7710885551485448, 0.7735783971319156]",COMPLETE
147,0.7624293837271057,2026-08-27 05:40:36.312425,2026-08-27 05:40:37.484860,0 days 00:00:01.172435,5.3982024514281914e-05,,entropy,30,,7,18,best,0.7624293837271057,0.009045123897878309,"[0.7556405271204065, 0.7796308639548615, 0.7597867753192115, 0.7546764381567129, 0.7624123140843357]",COMPLETE
148,0.7320617158770297,2026-08-27 05:40:37.485254,2026-08-27 05:40:37.738656,0 days 00:00:00.253402,1.6783904845254613e-05,,entropy,29,log2,3,11,best,0.7320617158770297,0.00898475135947121,"[0.7286831421056051, 0.7469550050109239, 0.7271178672487797, 0.7208904033920162, 0.7366621616278238]",COMPLETE
149,0.7700474451400723,2026-08-27 05:40:37.738953,2026-08-27 05:40:38.935362,0 days 00:00:01.196409,6.512161416901498e-05,,entropy,30,,5,14,best,0.7700474451400723,0.008451960558588783,"[0.7666314348059893, 0.7867448960083608, 0.7639999168917857, 0.7650221472551658, 0.7678388307390597]",COMPLETE
150,0.7750912692408345,2026-08-27 05:40:38.935650,2026-08-27 05:40:40.157923,0 days 00:00:01.222273,3.5155075423899146e-05,,entropy,28,,3,8,best,0.7750912692408345,0.008811403652443515,"[0.771402649701773, 0.7916460303243976, 0.7677350004097847, 0.7683838587716205, 0.7762888069965967]",COMPLETE
151,0.7765208585247934,2026-08-27 05:40:40.158353,2026-08-27 05:40:41.376494,0 days 00:00:01.218141,0.0001507037681075633,,entropy,28,,3,9,best,0.7765208585247934,0.008348573760257681,"[0.7729495889885333, 0.7916014331686435, 0.767346108635942, 0.7720813789117793, 0.7786257829190685]",COMPLETE
152,0.7766280857045722,2026-08-27 05:40:41.376991,2026-08-27 05:40:42.595116,0 days 00:00:01.218125,3.578033930657295e-05,,entropy,28,,3,9,best,0.7766280857045722,0.00841680197257451,"[0.7732320748642395, 0.7918550831918315, 0.767346108635942, 0.7720813789117793, 0.7786257829190685]",COMPLETE
153,0.7727477788083995,2026-08-27 05:40:42.595504,2026-08-27 05:40:43.790502,0 days 00:00:01.194998,0.00014123691720885166,,entropy,29,,5,10,best,0.7727477788083995,0.009326765333217637,"[0.767432391543331, 0.791277439164262, 0.7668304872035264, 0.7681763054320058, 0.7700222706988721]",COMPLETE
154,0.7727787537580575,2026-08-27 05:40:43.790896,2026-08-27 05:40:45.014384,0 days 00:00:01.223488,8.574322983098373e-05,,entropy,30,,3,12,best,0.7727787537580575,0.009140192741314002,"[0.770009386821398, 0.7901701426966371, 0.7660656562568713, 0.7648717864248699, 0.7727767965905111]",COMPLETE
155,0.7648999122556956,2026-08-27 05:40:45.014723,2026-08-27 05:40:46.190142,0 days 00:00:01.175419,0.00027939745113300576,,entropy,28,,7,8,best,0.7648999122556956,0.010651057730911732,"[0.7545413124409622, 0.7850257461527419, 0.7629466469838083, 0.7577889401589281, 0.764196915542038]",COMPLETE
156,0.7721352903939328,2026-08-27 05:40:46.190540,2026-08-27 05:40:47.390618,0 days 00:00:01.200078,2.1516299655976646e-05,,entropy,30,,4,15,best,0.7721352903939328,0.006731379378624122,"[0.7717626814584783, 0.7852060385097812, 0.7688602507569536, 0.7669489981437393, 0.7678984831007115]",COMPLETE
157,0.7638228866339489,2026-08-27 05:40:47.390994,2026-08-27 05:40:48.615588,0 days 00:00:01.224594,0.0006354140843675334,,entropy,29,,3,9,best,0.7638228866339489,0.01287368578537844,"[0.754492124797232, 0.7891985629566186, 0.7556742270028836, 0.7596570563502713, 0.7600924620627395]",COMPLETE
158,0.7207830708651789,2026-08-27 05:40:48.615984,2026-08-27 05:40:48.864859,0 days 00:00:00.248875,0.00012566031143990033,,entropy,28,sqrt,7,6,best,0.7207830708651789,0.007722954085961117,"[0.7084041152406219, 0.7269801450631871, 0.7219093181793071, 0.7165090618082403, 0.7301127140345381]",COMPLETE
159,0.76914489148724,2026-08-27 05:40:48.865160,2026-08-27 05:40:50.056879,0 days 00:00:01.191719,3.506885168999944e-05,,entropy,30,,5,13,best,0.76914489148724,0.009566860117830252,"[0.7626797215731811, 0.7878441106878049, 0.7646152592942962, 0.7624670633037166, 0.7681183025772009]",COMPLETE
160,0.7776797628973503,2026-08-27 05:40:50.057296,2026-08-27 05:40:51.284812,0 days 00:00:01.227516,6.291362185014191e-05,,entropy,29,,2,10,best,0.7776797628973503,0.006614867736978192,"[0.7786915144991209, 0.7897573458907128, 0.7714522281844826, 0.7720618117209662, 0.7764359141914688]",COMPLETE
161,0.7776797628973503,2026-08-27 05:40:51.285216,2026-08-27 05:40:52.510150,0 days 00:00:01.224934,5.442096504195484e-05,,entropy,29,,2,10,best,0.7776797628973503,0.006614867736978192,"[0.7786915144991209, 0.7897573458907128, 0.7714522281844826, 0.7720618117209662, 0.7764359141914688]",COMPLETE
162,0.7758412368609467,2026-08-27 05:40:52.510545,2026-08-27 05:40:53.736095,0 days 00:00:01.225550,6.519111046613767e-05,,entropy,29,,2,11,best,0.7758412368609467,0.007664902564645592,"[0.7775949973367905, 0.7900997987154437, 0.7697133468823152, 0.7702028319124045, 0.7715952094577795]",COMPLETE
163,0.7804734109835503,2026-08-27 05:40:53.736511,2026-08-27 05:40:54.980110,0 days 00:00:01.243599,3.745567438014793e-05,,entropy,29,,1,5,best,0.7804734109835503,0.011185355182991194,"[0.7701016809231455, 0.801033426205955, 0.7755606671416304, 0.7724866627440722, 0.7831846179029488]",COMPLETE
164,0.7804734109835503,2026-08-27 05:40:54.980422,2026-08-27 05:40:56.223892,0 days 00:00:01.243470,3.205716535625967e-05,,entropy,29,,1,5,best,0.7804734109835503,0.011185355182991194,"[0.7701016809231455, 0.801033426205955, 0.7755606671416304, 0.7724866627440722, 0.7831846179029488]",COMPLETE
165,0.7806792125797584,2026-08-27 05:40:56.224280,2026-08-27 05:40:57.467973,0 days 00:00:01.243693,7.170846106191884e-05,,entropy,29,,1,4,best,0.7806792125797584,0.012100729203873405,"[0.7720560327447633, 0.8042264846131876, 0.7745719527375758, 0.7725871774972579, 0.7799544153060071]",COMPLETE
166,0.7805662182294759,2026-08-27 05:40:57.468366,2026-08-27 05:40:58.711974,0 days 00:00:01.243608,9.411093883459561e-05,,entropy,29,,1,4,best,0.7805662182294759,0.011880963797166159,"[0.7720560327447633, 0.8036615128617751, 0.7745719527375758, 0.7725871774972579, 0.7799544153060071]",COMPLETE
167,0.7805662182294759,2026-08-27 05:40:58.712414,2026-08-27 05:40:59.961700,0 days 00:00:01.249286,0.0001005041661536947,,entropy,29,,1,4,best,0.7805662182294759,0.011880963797166159,"[0.7720560327447633, 0.8036615128617751, 0.7745719527375758, 0.7725871774972579, 0.7799544153060071]",COMPLETE
