number,value,datetime_start,datetime_complete,duration,params_bootstrap,params_class_weight,params_criterion,params_max_depth,params_max_features,params_min_samples_leaf,params_min_samples_split,params_n_estimators,user_attrs_cv_mean,user_attrs_cv_std,user_attrs_fold_scores,state
85,0.8757074467057585,2026-08-27 06:47:44.793122,2026-08-27 06:48:52.254075,0 days 00:01:07.460953,False,balanced,entropy,,0.7,1,4,500,0.8757074467057585,0.005786341939639111,"[0.8729657700550307, 0.8868974907171103, 0.8704118645566904, 0.8732195521015287, 0.8750425560984318]",COMPLETE
86,0.6928005908184112,2026-08-27 06:48:52.254409,2026-08-27 06:49:08.443543,0 days 00:00:16.189134,True,balanced,entropy,8.0,0.5,1,4,400,0.6928005908184112,0.004756048529513825,"[0.685983045869496, 0.6993952072453292, 0.6958755600185151, 0.6891825851315029, 0.6935665558272125]",COMPLETE
87,0.7732336029584818,2026-08-27 06:49:08.443848,2026-08-27 06:50:24.313696,0 days 00:01:15.869848,False,balanced,gini,,1.0,1,2,500,0.7732336029584818,0.005350600240650809,"[0.7745384279139339, 0.7805579326444104, 0.7638830720208151, 0.7733666724924556, 0.7738219097207937]",COMPLETE
88,0.8541720887967971,2026-08-27 06:50:24.314014,2026-08-27 06:50:43.420318,0 days 00:00:19.106304,False,balanced,entropy,,log2,3,3,500,0.8541720887967971,0.004169424348963432,"[0.8469330723805056, 0.858336680003568, 0.8570019119669507, 0.8564316198182148, 0.8521571598147465]",COMPLETE
89,0.8770204699471389,2026-08-27 06:50:43.420638,2026-08-27 06:51:23.401425,0 days 00:00:39.980787,False,balanced_subsample,entropy,,0.5,2,3,400,0.8770204699471389,0.006019765502082015,"[0.8703991518091326, 0.8864589470857465, 0.8815959437912969, 0.8733429661840121, 0.8733053408655067]",COMPLETE
90,0.8744774726614268,2026-08-27 06:51:23.401740,2026-08-27 06:52:02.703757,0 days 00:00:39.302017,False,balanced_subsample,log_loss,48.0,0.5,3,3,400,0.8744774726614268,0.006079205809772665,"[0.8691442816471563, 0.8841621424393976, 0.8791461704163694, 0.8701537044816651, 0.8697810643225464]",COMPLETE
91,0.8790064137505993,2026-08-27 06:52:02.704070,2026-08-27 06:52:42.977748,0 days 00:00:40.273678,False,balanced_subsample,entropy,,0.5,1,4,400,0.8790064137505993,0.004724799858089922,"[0.8755627256143445, 0.8874336266160046, 0.8809782034771186, 0.874951864192183, 0.876105648853346]",COMPLETE
92,0.8770204699471389,2026-08-27 06:52:42.978076,2026-08-27 06:53:23.393850,0 days 00:00:40.415774,False,balanced_subsample,entropy,,0.5,2,4,400,0.8770204699471389,0.006019765502082015,"[0.8703991518091326, 0.8864589470857465, 0.8815959437912969, 0.8733429661840121, 0.8733053408655067]",COMPLETE
93,0.8770204699471389,2026-08-27 06:53:23.394192,2026-08-27 06:54:03.210467,0 days 00:00:39.816275,False,balanced_subsample,entropy,,0.5,2,4,400,0.8770204699471389,0.006019765502082015,"[0.8703991518091326, 0.8864589470857465, 0.8815959437912969, 0.8733429661840121, 0.8733053408655067]",COMPLETE
94,0.8770204699471389,2026-08-27 06:54:03.210782,2026-08-27 06:54:43.210599,0 days 00:00:39.999817,False,balanced_subsample,entropy,,0.5,2,4,400,0.8770204699471389,0.006019765502082015,"[0.8703991518091326, 0.8864589470857465, 0.8815959437912969, 0.8733429661840121, 0.8733053408655067]",COMPLETE
95,0.8744774726614268,2026-08-27 06:54:43.210912,2026-08-27 06:55:22.551738,0 days 00:00:39.340826,False,balanced_subsample,entropy,,0.5,3,2,400,0.8744774726614268,0.006079205809772665,"[0.8691442816471563, 0.8841621424393976, 0.8791461704163694, 0.8701537044816651, 0.8697810643225464]",COMPLETE
96,0.8055550048238468,2026-08-27 06:55:22.552054,2026-08-27 06:55:41.167747,0 days 00:00:18.615693,False,balanced_subsample,entropy,12.0,0.3,4,5,400,0.8055550048238468,0.007123732945132504,"[0.7969190358737487, 0.8170813039730458, 0.8072670965847054, 0.7992053421992509, 0.8073022454884825]",COMPLETE
97,0.8449479216526342,2026-08-27 06:55:41.168057,2026-08-27 06:55:59.517832,0 days 00:00:18.349775,False,balanced_subsample,entropy,16.0,sqrt,2,3,500,0.8449479216526342,0.003623307842674691,"[0.8394626223014571, 0.8494538005459882, 0.8483010147476616, 0.8445324318327326, 0.8429897388353313]",COMPLETE
98,0.8307134420517283,2026-08-27 06:55:59.518137,2026-08-27 06:56:34.629030,0 days 00:00:35.110893,False,balanced_subsample,entropy,,0.5,16,3,400,0.8307134420517283,0.00967588004689889,"[0.8140349030461224, 0.8443816409541488, 0.8315834133966927, 0.8319740331804429, 0.8315932196812343]",COMPLETE
99,0.8610331365180904,2026-08-27 06:56:34.629333,2026-08-27 06:56:53.285477,0 days 00:00:18.656144,True,balanced_subsample,entropy,32.0,0.5,2,5,300,0.8610331365180904,0.00564775524424131,"[0.8544015326202471, 0.8712504061411366, 0.8612232103172195, 0.8605507373460557, 0.8577397961657933]",COMPLETE
100,0.8622579520771758,2026-08-27 06:56:53.285785,2026-08-27 06:57:37.629611,0 days 00:00:44.343826,False,balanced_subsample,gini,,0.5,4,4,600,0.8622579520771758,0.007539411087303587,"[0.8552550821962391, 0.8748858048846183, 0.8665125211270688, 0.8552197703615816, 0.859416581816371]",COMPLETE
101,0.8770204699471389,2026-08-27 06:57:37.629929,2026-08-27 06:58:17.629482,0 days 00:00:39.999553,False,balanced_subsample,entropy,,0.5,2,4,400,0.8770204699471389,0.006019765502082015,"[0.8703991518091326, 0.8864589470857465, 0.8815959437912969, 0.8733429661840121, 0.8733053408655067]",COMPLETE
102,0.8744774726614268,2026-08-27 06:58:17.629823,2026-08-27 06:58:56.914180,0 days 00:00:39.284357,False,balanced_subsample,entropy,,0.5,3,2,400,0.8744774726614268,0.006079205809772665,"[0.8691442816471563, 0.8841621424393976, 0.8791461704163694, 0.8701537044816651, 0.8697810643225464]",COMPLETE
103,0.8780341732230447,2026-08-27 06:58:56.914507,2026-08-27 06:59:46.581194,0 days 00:00:49.666687,False,balanced_subsample,entropy,,0.5,2,4,500,0.8780341732230447,0.006470430247765284,"[0.8709433694962074, 0.8892999694191701, 0.8807763636252609, 0.8751635268909776, 0.8739876366836076]",COMPLETE
104,0.8741839594130829,2026-08-27 06:59:46.581510,2026-08-27 07:00:35.614226,0 days 00:00:49.032716,False,balanced_subsample,entropy,,0.5,3,6,500,0.8741839594130829,0.005262246592470397,"[0.8695147765413148, 0.8823526775581779, 0.8781631695000717, 0.868694295017639, 0.8721948784482109]",COMPLETE
105,0.8780341732230447,2026-08-27 07:00:35.614547,2026-08-27 07:01:25.248046,0 days 00:00:49.633499,False,balanced_subsample,entropy,,0.5,2,2,500,0.8780341732230447,0.006470430247765284,"[0.8709433694962074, 0.8892999694191701, 0.8807763636252609, 0.8751635268909776, 0.8739876366836076]",COMPLETE
106,0.8787210602058131,2026-08-27 07:01:25.248359,2026-08-27 07:02:15.522747,0 days 00:00:50.274388,False,balanced_subsample,entropy,,0.5,1,2,500,0.8787210602058131,0.004743156400083871,"[0.8749800888256732, 0.887292230975811, 0.8801798565711381, 0.8743267608834007, 0.8768263637730431]",COMPLETE
107,0.8789679313449128,2026-08-27 07:02:15.523055,2026-08-27 07:03:16.106013,0 days 00:01:00.582958,False,balanced_subsample,entropy,,0.5,1,2,600,0.8789679313449128,0.0042701479941957875,"[0.8755346835449168, 0.886172664505155, 0.8811342612327763, 0.8743937762396564, 0.8776042712020592]",COMPLETE
108,0.7821278011642987,2026-08-27 07:03:16.106344,2026-08-27 07:05:11.433548,0 days 00:01:55.327204,False,balanced_subsample,entropy,,1.0,1,2,600,0.7821278011642987,0.008038903916018547,"[0.7738820527123097, 0.7838032784856126, 0.7782702666608253, 0.777774307484679, 0.7969091004780667]",COMPLETE
109,0.8753693689777574,2026-08-27 07:05:11.433872,2026-08-27 07:06:32.260533,0 days 00:01:20.826661,False,balanced_subsample,entropy,24.0,0.7,1,2,600,0.8753693689777574,0.004977806788097171,"[0.8712731500447815, 0.884425461816948, 0.871591802182575, 0.8725274334364909, 0.8770289974079919]",COMPLETE
110,0.682199095799594,2026-08-27 07:06:32.260850,2026-08-27 07:07:03.791926,0 days 00:00:31.531076,False,balanced_subsample,entropy,8.0,0.5,1,5,500,0.682199095799594,0.00878080168149639,"[0.6743031304248852, 0.6987080063518792, 0.6771287865128187, 0.6773750067166909, 0.6834805489916965]",COMPLETE
111,0.8780341732230447,2026-08-27 07:07:03.792235,2026-08-27 07:07:53.829900,0 days 00:00:50.037665,False,balanced_subsample,entropy,,0.5,2,3,500,0.8780341732230447,0.006470430247765284,"[0.8709433694962074, 0.8892999694191701, 0.8807763636252609, 0.8751635268909776, 0.8739876366836076]",COMPLETE
112,0.877950947434163,2026-08-27 07:07:53.830209,2026-08-27 07:08:44.258132,0 days 00:00:50.427923,False,balanced_subsample,entropy,,0.5,1,3,500,0.877950947434163,0.004657998769582032,"[0.8753505837198318, 0.8849873445412815, 0.8818157632677864, 0.8726124284173782, 0.8749886172245369]",COMPLETE
113,0.877950947434163,2026-08-27 07:08:44.258447,2026-08-27 07:09:34.433791,0 days 00:00:50.175344,False,balanced_subsample,entropy,,0.5,1,3,500,0.877950947434163,0.004657998769582032,"[0.8753505837198318, 0.8849873445412815, 0.8818157632677864, 0.8726124284173782, 0.8749886172245369]",COMPLETE
114,0.877950947434163,2026-08-27 07:09:34.434096,2026-08-27 07:10:24.785485,0 days 00:00:50.351389,False,balanced_subsample,entropy,,0.5,1,3,500,0.877950947434163,0.004657998769582032,"[0.8753505837198318, 0.8849873445412815, 0.8818157632677864, 0.8726124284173782, 0.8749886172245369]",COMPLETE
115,0.877950947434163,2026-08-27 07:10:24.785805,2026-08-27 07:11:15.049764,0 days 00:00:50.263959,False,balanced_subsample,entropy,,0.5,1,3,500,0.877950947434163,0.004657998769582032,"[0.8753505837198318, 0.8849873445412815, 0.8818157632677864, 0.8726124284173782, 0.8749886172245369]",COMPLETE
116,0.8767176532083603,2026-08-27 07:11:15.050086,2026-08-27 07:12:05.184235,0 days 00:00:50.134149,False,balanced_subsample,entropy,,0.5,1,5,500,0.8767176532083603,0.004288479357337876,"[0.8764981922599152, 0.8838524082773548, 0.8782146485216336, 0.8712118775319131, 0.8738111394509852]",COMPLETE
117,0.859255938032739,2026-08-27 07:12:05.184550,2026-08-27 07:12:25.126191,0 days 00:00:19.941641,False,balanced_subsample,log_loss,,log2,1,2,500,0.859255938032739,0.003567769547513317,"[0.8553620384134509, 0.8655884078608205, 0.8601078281952576, 0.8565517017622138, 0.8586697139319522]",COMPLETE
118,0.877950947434163,2026-08-27 07:12:25.126515,2026-08-27 07:13:15.545038,0 days 00:00:50.418523,False,balanced_subsample,entropy,,0.5,1,3,500,0.877950947434163,0.004657998769582032,"[0.8753505837198318, 0.8849873445412815, 0.8818157632677864, 0.8726124284173782, 0.8749886172245369]",COMPLETE
119,0.8767176532083603,2026-08-27 07:13:15.545364,2026-08-27 07:14:05.834734,0 days 00:00:50.289370,False,balanced_subsample,entropy,,0.5,1,5,500,0.8767176532083603,0.004288479357337876,"[0.8764981922599152, 0.8838524082773548, 0.8782146485216336, 0.8712118775319131, 0.8738111394509852]",COMPLETE
120,0.8448258979383878,2026-08-27 07:14:05.835082,2026-08-27 07:14:23.343014,0 days 00:00:17.507932,True,balanced_subsample,entropy,48.0,0.3,3,2,500,0.8448258979383878,0.006219396287455213,"[0.8354018405811784, 0.8538080304209968, 0.8489400956408307, 0.8426408537292667, 0.8433386693196662]",COMPLETE
121,0.877950947434163,2026-08-27 07:14:23.343331,2026-08-27 07:15:13.630956,0 days 00:00:50.287625,False,balanced_subsample,entropy,,0.5,1,3,500,0.877950947434163,0.004657998769582032,"[0.8753505837198318, 0.8849873445412815, 0.8818157632677864, 0.8726124284173782, 0.8749886172245369]",COMPLETE
122,0.877950947434163,2026-08-27 07:15:13.631265,2026-08-27 07:16:03.995016,0 days 00:00:50.363751,False,balanced_subsample,entropy,,0.5,1,3,500,0.877950947434163,0.004657998769582032,"[0.8753505837198318, 0.8849873445412815, 0.8818157632677864, 0.8726124284173782, 0.8749886172245369]",COMPLETE
123,0.8774320816010514,2026-08-27 07:16:03.995327,2026-08-27 07:16:54.289459,0 days 00:00:50.294132,False,balanced_subsample,entropy,,0.5,1,6,500,0.8774320816010514,0.005080255067225099,"[0.8728200893315418, 0.8863428959978666, 0.8789100208220951, 0.8723640126862292, 0.8767233891675242]",COMPLETE
124,0.8780341732230447,2026-08-27 07:16:54.289785,2026-08-27 07:17:44.538577,0 days 00:00:50.248792,False,balanced_subsample,entropy,,0.5,2,3,500,0.8780341732230447,0.006470430247765284,"[0.8709433694962074, 0.8892999694191701, 0.8807763636252609, 0.8751635268909776, 0.8739876366836076]",COMPLETE
125,0.8143413520596863,2026-08-27 07:17:44.538892,2026-08-27 07:18:34.554507,0 days 00:00:50.015615,False,balanced_subsample,entropy,12.0,0.5,2,2,600,0.8143413520596863,0.008232283325969444,"[0.8038862880159877, 0.8292009591052368, 0.8121142920268474, 0.8124142652826186, 0.8140909558677404]",COMPLETE
126,0.875604240963877,2026-08-27 07:18:34.554808,2026-08-27 07:19:23.979886,0 days 00:00:49.425078,False,balanced_subsample,entropy,,0.5,2,6,500,0.875604240963877,0.003723001260726899,"[0.8706424248001516, 0.8807369818564057, 0.8789484399236915, 0.8731476336030021, 0.8745457246361341]",COMPLETE
127,0.8544178076170018,2026-08-27 07:19:23.980208,2026-08-27 07:19:39.280750,0 days 00:00:15.300542,False,balanced_subsample,gini,,sqrt,1,4,500,0.8544178076170018,0.005169324400372329,"[0.8475207880355632, 0.8630786675368682, 0.8562403800339894, 0.8518254605502226, 0.8534237419283653]",COMPLETE
128,0.8604093012241911,2026-08-27 07:19:39.281060,2026-08-27 07:20:36.048841,0 days 00:00:56.767781,False,balanced_subsample,entropy,16.0,0.5,2,3,600,0.8604093012241911,0.0046703361884215385,"[0.8544591074568387, 0.8688312754843052, 0.8597106723247848, 0.8600996260392928, 0.8589458248157346]",COMPLETE
129,0.8741839594130829,2026-08-27 07:20:36.049187,2026-08-27 07:21:25.142802,0 days 00:00:49.093615,False,balanced_subsample,entropy,,0.5,3,5,500,0.8741839594130829,0.005262246592470397,"[0.8695147765413148, 0.8823526775581779, 0.8781631695000717, 0.868694295017639, 0.8721948784482109]",COMPLETE
130,0.8775591900573747,2026-08-27 07:21:25.143116,2026-08-27 07:22:14.852576,0 days 00:00:49.709460,False,balanced_subsample,entropy,32.0,0.5,2,2,500,0.8775591900573747,0.0061842633806677635,"[0.8706608836205012, 0.8881619441281646, 0.8804936381516958, 0.8747745731764697, 0.8737049112100425]",COMPLETE
131,0.877950947434163,2026-08-27 07:22:14.852900,2026-08-27 07:23:05.353931,0 days 00:00:50.501031,False,balanced_subsample,entropy,,0.5,1,3,500,0.877950947434163,0.004657998769582032,"[0.8753505837198318, 0.8849873445412815, 0.8818157632677864, 0.8726124284173782, 0.8749886172245369]",COMPLETE
132,0.8472912855894045,2026-08-27 07:23:05.354250,2026-08-27 07:23:52.950065,0 days 00:00:47.595815,False,balanced_subsample,entropy,,0.5,1,33,500,0.8472912855894045,0.0074328138454614725,"[0.8363183600279896, 0.859457661829837, 0.8489531886855869, 0.8451674199291169, 0.8465597974744918]",COMPLETE
133,0.877950947434163,2026-08-27 07:23:52.950383,2026-08-27 07:24:43.206339,0 days 00:00:50.255956,False,balanced_subsample,entropy,,0.5,1,3,500,0.877950947434163,0.004657998769582032,"[0.8753505837198318, 0.8849873445412815, 0.8818157632677864, 0.8726124284173782, 0.8749886172245369]",COMPLETE
134,0.8780341732230447,2026-08-27 07:24:43.206654,2026-08-27 07:25:32.909739,0 days 00:00:49.703085,False,balanced_subsample,entropy,,0.5,2,4,500,0.8780341732230447,0.006470430247765284,"[0.8709433694962074, 0.8892999694191701, 0.8807763636252609, 0.8751635268909776, 0.8739876366836076]",COMPLETE
135,0.8780341732230447,2026-08-27 07:25:32.910058,2026-08-27 07:26:22.592636,0 days 00:00:49.682578,False,balanced_subsample,entropy,,0.5,2,4,500,0.8780341732230447,0.006470430247765284,"[0.8709433694962074, 0.8892999694191701, 0.8807763636252609, 0.8751635268909776, 0.8739876366836076]",COMPLETE
136,0.8621908448969648,2026-08-27 07:26:22.592952,2026-08-27 07:27:20.547815,0 days 00:00:57.954863,False,balanced_subsample,entropy,,0.5,2,20,600,0.8621908448969648,0.00613633542804283,"[0.8535824224672366, 0.8721903771693991, 0.8634082544056089, 0.8587309869845763, 0.8630421834580034]",COMPLETE
137,0.8741839594130829,2026-08-27 07:27:20.548150,2026-08-27 07:28:10.047827,0 days 00:00:49.499677,False,balanced_subsample,entropy,,0.5,3,5,500,0.8741839594130829,0.005262246592470397,"[0.8695147765413148, 0.8823526775581779, 0.8781631695000717, 0.868694295017639, 0.8721948784482109]",COMPLETE
138,0.8759654809898821,2026-08-27 07:28:10.048143,2026-08-27 07:28:59.721427,0 days 00:00:49.673284,False,balanced_subsample,entropy,24.0,0.5,2,6,500,0.8759654809898821,0.004482902726997581,"[0.8719564681280617, 0.8830921658855976, 0.8789802898137747, 0.8712069743896422, 0.8745915067323343]",COMPLETE
139,0.8730462460996804,2026-08-27 07:28:59.721746,2026-08-27 07:30:19.068072,0 days 00:01:19.346326,False,balanced_subsample,entropy,,0.7,3,4,600,0.8730462460996804,0.005853620444203036,"[0.8707096797542663, 0.884289364342537, 0.8721564593466145, 0.867230776194433, 0.8708449508605515]",COMPLETE
140,0.781610124111772,2026-08-27 07:30:19.068384,2026-08-27 07:31:54.857879,0 days 00:01:35.789495,False,balanced_subsample,log_loss,,1.0,2,2,500,0.781610124111772,0.007548759738493577,"[0.7724580502453934, 0.7849170584120758, 0.7797386432480322, 0.7766099061934882, 0.7943269624598702]",COMPLETE
141,0.878475742893491,2026-08-27 07:31:54.858181,2026-08-27 07:32:45.408687,0 days 00:00:50.550506,False,balanced_subsample,entropy,,0.5,1,4,500,0.878475742893491,0.004638218982685092,"[0.8744454543876764, 0.8855649885688508, 0.8823035822286333, 0.8738707918126369, 0.8761938974696571]",COMPLETE
142,0.8780341732230447,2026-08-27 07:32:45.408996,2026-08-27 07:33:35.613545,0 days 00:00:50.204549,False,balanced_subsample,entropy,,0.5,2,4,500,0.8780341732230447,0.006470430247765284,"[0.8709433694962074, 0.8892999694191701, 0.8807763636252609, 0.8751635268909776, 0.8739876366836076]",COMPLETE
143,0.8780341732230447,2026-08-27 07:33:35.613880,2026-08-27 07:34:25.885136,0 days 00:00:50.271256,False,balanced_subsample,entropy,,0.5,2,4,500,0.8780341732230447,0.006470430247765284,"[0.8709433694962074, 0.8892999694191701, 0.8807763636252609, 0.8751635268909776, 0.8739876366836076]",COMPLETE
144,0.8764491765238974,2026-08-27 07:34:25.885440,2026-08-27 07:35:16.130566,0 days 00:00:50.245126,False,balanced_subsample,entropy,,0.5,2,5,500,0.8764491765238974,0.003853362747924731,"[0.8717723683029766, 0.8825479481985227, 0.8790652847946622, 0.8747279972971786, 0.8741322840261466]",COMPLETE
145,0.8780341732230447,2026-08-27 07:35:16.130876,2026-08-27 07:36:06.272120,0 days 00:00:50.141244,False,balanced_subsample,entropy,,0.5,2,4,500,0.8780341732230447,0.006470430247765284,"[0.8709433694962074, 0.8892999694191701, 0.8807763636252609, 0.8751635268909776, 0.8739876366836076]",COMPLETE
146,0.818688398324731,2026-08-27 07:36:06.272423,2026-08-27 07:36:49.192918,0 days 00:00:42.920495,False,balanced_subsample,entropy,,0.5,20,5,500,0.818688398324731,0.00902039241113676,"[0.8039325696063684, 0.831239217835741, 0.8212654448291431, 0.8149760877051812, 0.8220286716472213]",COMPLETE
147,0.692744060721601,2026-08-27 07:36:49.193224,2026-08-27 07:37:09.653833,0 days 00:00:20.460609,True,balanced_subsample,entropy,8.0,0.5,3,4,500,0.692744060721601,0.004454008502662015,"[0.6877148787644322, 0.700377968563768, 0.6931013884330023, 0.6889064288694507, 0.6936196389773513]",COMPLETE
148,0.8541720887967971,2026-08-27 07:37:09.654133,2026-08-27 07:37:29.008708,0 days 00:00:19.354575,False,balanced_subsample,entropy,,log2,3,6,500,0.8541720887967971,0.004169424348963432,"[0.8469330723805056, 0.858336680003568, 0.8570019119669507, 0.8564316198182148, 0.8521571598147465]",COMPLETE
149,0.8776991343088747,2026-08-27 07:37:29.009022,2026-08-27 07:38:29.547937,0 days 00:01:00.538915,False,balanced_subsample,entropy,,0.5,2,4,600,0.8776991343088747,0.005406303140844625,"[0.8719541728840735, 0.8867806458461397, 0.8806415391296586, 0.875630112591769, 0.8734892010927329]",COMPLETE
150,0.8780341732230447,2026-08-27 07:38:29.548249,2026-08-27 07:39:19.794286,0 days 00:00:50.246037,False,balanced_subsample,entropy,,0.5,2,2,500,0.8780341732230447,0.006470430247765284,"[0.8709433694962074, 0.8892999694191701, 0.8807763636252609, 0.8751635268909776, 0.8739876366836076]",COMPLETE
151,0.857509950852491,2026-08-27 07:39:19.794596,2026-08-27 07:40:08.055931,0 days 00:00:48.261335,False,balanced_subsample,entropy,,0.5,2,25,500,0.857509950852491,0.006769888133474163,"[0.848418054878934, 0.8692740180936801, 0.8581377335658775, 0.8547964615263872, 0.8569234861975764]",COMPLETE
152,0.8780341732230447,2026-08-27 07:40:08.056232,2026-08-27 07:40:57.884654,0 days 00:00:49.828422,False,balanced_subsample,entropy,,0.5,2,4,500,0.8780341732230447,0.006470430247765284,"[0.8709433694962074, 0.8892999694191701, 0.8807763636252609, 0.8751635268909776, 0.8739876366836076]",COMPLETE
153,0.8764491765238974,2026-08-27 07:40:57.884967,2026-08-27 07:41:47.725289,0 days 00:00:49.840322,False,balanced_subsample,entropy,,0.5,2,5,500,0.8764491765238974,0.003853362747924731,"[0.8717723683029766, 0.8825479481985227, 0.8790652847946622, 0.8747279972971786, 0.8741322840261466]",COMPLETE
154,0.878475742893491,2026-08-27 07:41:47.725597,2026-08-27 07:42:38.174273,0 days 00:00:50.448676,False,balanced_subsample,entropy,,0.5,1,4,500,0.878475742893491,0.004638218982685092,"[0.8744454543876764, 0.8855649885688508, 0.8823035822286333, 0.8738707918126369, 0.8761938974696571]",COMPLETE
155,0.8787210602058131,2026-08-27 07:42:38.174579,2026-08-27 07:43:28.686797,0 days 00:00:50.512218,False,balanced_subsample,entropy,48.0,0.5,1,2,500,0.8787210602058131,0.004743156400083871,"[0.8749800888256732, 0.887292230975811, 0.8801798565711381, 0.8743267608834007, 0.8768263637730431]",COMPLETE
156,0.8705964803244661,2026-08-27 07:43:28.687111,2026-08-27 07:44:07.863898,0 days 00:00:39.176787,False,balanced_subsample,gini,48.0,0.5,1,2,500,0.8705964803244661,0.005846621816966662,"[0.8703665192517289, 0.8799887040629989, 0.8735782434921351, 0.8646208810829377, 0.8644280537325306]",COMPLETE
157,0.8684248727041647,2026-08-27 07:44:07.864210,2026-08-27 07:44:42.261817,0 days 00:00:34.397607,False,balanced_subsample,entropy,48.0,0.3,1,2,600,0.8684248727041647,0.005322372760850995,"[0.86280625328865, 0.8776453985268731, 0.8707893459174144, 0.8663531931735919, 0.8645301726142934]",COMPLETE
158,0.8767176532083603,2026-08-27 07:44:42.262128,2026-08-27 07:45:32.611110,0 days 00:00:50.348982,False,balanced_subsample,entropy,48.0,0.5,1,5,500,0.8767176532083603,0.004288479357337876,"[0.8764981922599152, 0.8838524082773548, 0.8782146485216336, 0.8712118775319131, 0.8738111394509852]",COMPLETE
159,0.8594896105536233,2026-08-27 07:45:32.611425,2026-08-27 07:45:52.569343,0 days 00:00:19.957918,False,balanced_subsample,entropy,48.0,sqrt,1,3,500,0.8594896105536233,0.0049027721612739175,"[0.8543792770950122, 0.8667671474974105, 0.8638470210724365, 0.8568736401204662, 0.855580966982791]",COMPLETE
160,0.8610097813214722,2026-08-27 07:45:52.569653,2026-08-27 07:46:40.263517,0 days 00:00:47.693864,False,balanced_subsample,entropy,16.0,0.5,1,6,500,0.8610097813214722,0.004367016431310921,"[0.8551985957842584, 0.8686967655760759, 0.8608423680021363, 0.8594459264758513, 0.8608652507690389]",COMPLETE
161,0.8780341732230447,2026-08-27 07:46:40.263826,2026-08-27 07:47:30.145800,0 days 00:00:49.881974,False,balanced_subsample,entropy,,0.5,2,4,500,0.8780341732230447,0.006470430247765284,"[0.8709433694962074, 0.8892999694191701, 0.8807763636252609, 0.8751635268909776, 0.8739876366836076]",COMPLETE
162,0.877950947434163,2026-08-27 07:47:30.146120,2026-08-27 07:48:21.024518,0 days 00:00:50.878398,False,balanced_subsample,entropy,,0.5,1,3,500,0.877950947434163,0.004657998769582032,"[0.8753505837198318, 0.8849873445412815, 0.8818157632677864, 0.8726124284173782, 0.8749886172245369]",COMPLETE
163,0.8148885025564695,2026-08-27 07:48:21.024820,2026-08-27 07:49:02.933171,0 days 00:00:41.908351,False,balanced_subsample,entropy,12.0,0.5,2,4,500,0.8148885025564695,0.008438496841051621,"[0.8039151238685059, 0.8299500306817346, 0.8123014058894976, 0.8134463019305405, 0.8148296504120692]",COMPLETE
164,0.8741839594130829,2026-08-27 07:49:02.933488,2026-08-27 07:49:52.089512,0 days 00:00:49.156024,False,balanced_subsample,entropy,,0.5,3,2,500,0.8741839594130829,0.005262246592470397,"[0.8695147765413148, 0.8823526775581779, 0.8781631695000717, 0.868694295017639, 0.8721948784482109]",COMPLETE
165,0.878475742893491,2026-08-27 07:49:52.089832,2026-08-27 07:50:42.532434,0 days 00:00:50.442602,False,balanced_subsample,entropy,,0.5,1,4,500,0.878475742893491,0.004638218982685092,"[0.8744454543876764, 0.8855649885688508, 0.8823035822286333, 0.8738707918126369, 0.8761938974696571]",COMPLETE
166,0.8776512708839921,2026-08-27 07:50:42.532756,2026-08-27 07:51:33.018484,0 days 00:00:50.485728,False,balanced_subsample,entropy,32.0,0.5,1,3,500,0.8776512708839921,0.004722898566229397,"[0.8750577208119568, 0.8846479807436295, 0.8818157632677864, 0.8724179515601241, 0.8743169380364638]",COMPLETE
167,0.8774320816010514,2026-08-27 07:51:33.018797,2026-08-27 07:52:22.983825,0 days 00:00:49.965028,False,balanced_subsample,entropy,,0.5,1,6,500,0.8774320816010514,0.005080255067225099,"[0.8728200893315418, 0.8863428959978666, 0.8789100208220951, 0.8723640126862292, 0.8767233891675242]",COMPLETE
168,0.877950947434163,2026-08-27 07:52:22.984137,2026-08-27 07:53:13.386718,0 days 00:00:50.402581,False,balanced_subsample,entropy,48.0,0.5,1,3,500,0.877950947434163,0.004657998769582032,"[0.8753505837198318, 0.8849873445412815, 0.8818157632677864, 0.8726124284173782, 0.8749886172245369]",COMPLETE
169,0.8763715891447067,2026-08-27 07:53:13.387030,2026-08-27 07:54:13.513504,0 days 00:01:00.126474,False,balanced_subsample,log_loss,,0.5,1,5,600,0.8763715891447067,0.004489330184905219,"[0.8736083737927265, 0.8840468851346088, 0.8785856226115097, 0.8714063543891671, 0.8742107097955211]",COMPLETE
170,0.8616571245153569,2026-08-27 07:54:13.513820,2026-08-27 07:54:44.511663,0 days 00:00:30.997843,True,balanced_subsample,entropy,,0.5,2,2,500,0.8616571245153569,0.006104429373737654,"[0.8548784953532073, 0.8730206581376692, 0.860721521090921, 0.8611938202794694, 0.8584711277155184]",COMPLETE
171,0.8780341732230447,2026-08-27 07:54:44.511979,2026-08-27 07:55:34.290776,0 days 00:00:49.778797,False,balanced_subsample,entropy,,0.5,2,4,500,0.8780341732230447,0.006470430247765284,"[0.8709433694962074, 0.8892999694191701, 0.8807763636252609, 0.8751635268909776, 0.8739876366836076]",COMPLETE
